player,averageX,averageY,pointsCount,team
"{'name': 'Velizar Janketić', 'firstName': '', 'lastName': '', 'slug': 'velizar-janketic', 'shortName': 'V. Janketić', 'position': 'M', 'jerseyNumber': '7', 'userCount': 12, 'gender': 'M', 'id': 572018, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليزار جانكيتش', 'hi': 'वेलिज़ार जानकेटिक', 'bn': 'ভেলিজার জানকেটিচ'}, 'shortNameTranslation': {'ar': 'ف. جانكيتش', 'hi': 'वी. जानकेटिक', 'bn': 'ভি. জানকেটিক'}}}",68.0,32.6875,16,home
"{'name': 'Žarko Vilotijević', 'slug': 'zarko-vilotijevic', 'shortName': 'Ž. Vilotijević', 'position': 'M', 'jerseyNumber': '80', 'userCount': 3, 'gender': 'M', 'id': 807177, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو فيلوتييفيتش'}, 'shortNameTranslation': {'ar': 'ز. فيلوتييفيتش'}}}",40.1875,49.5,16,home
"{'name': 'Šaleta Kordić', 'firstName': '', 'lastName': '', 'slug': 'saleta-kordic', 'shortName': 'Š. Kordić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 4, 'gender': 'M', 'id': 227396, 'fieldTranslations': {'nameTranslation': {'ar': 'شاليتا كورديتش', 'hi': 'शालेटा कोर्डिक', 'bn': 'শ্যালেট কোর্ডিচ'}, 'shortNameTranslation': {'ar': 'ش. كورديتش', 'hi': 'एस. कोर्डिक', 'bn': 'এস. কোর্ডিক'}}}",68.875,57.9375,16,home
"{'name': 'Stefan Vico', 'slug': 'stefan-vico', 'shortName': 'S. Vico', 'position': 'D', 'jerseyNumber': '22', 'userCount': 5, 'gender': 'M', 'id': 314142, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان فيكو'}, 'shortNameTranslation': {'ar': 'س. فيكو'}}}",28.90625,74.3828125,128,home
"{'name': 'Luka Maraš', 'firstName': 'Luka', 'lastName': 'Maraš', 'slug': 'luka-maras', 'shortName': 'L. Maraš', 'position': 'D', 'jerseyNumber': '11', 'userCount': 2, 'gender': 'M', 'id': 813112, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا ماراش'}, 'shortNameTranslation': {'ar': 'ل. ماراش'}}}",55.6,75.2,60,home
"{'name': 'Benjamin Krijestarac', 'firstName': '', 'lastName': '', 'slug': 'benjamin-krijestarac', 'shortName': 'B. Krijestarac', 'position': 'G', 'jerseyNumber': '1', 'userCount': 13, 'gender': 'M', 'id': 1405738, 'fieldTranslations': {'nameTranslation': {'ar': 'بنجامين كريجيستاراك'}, 'shortNameTranslation': {'ar': 'ب. كريجيستاراك'}}}",10.610169491525,49.372881355932,59,home
"{'name': 'Zarija Mugoša', 'slug': 'zarija-mugosa', 'shortName': 'Z. Mugoša', 'position': 'D', 'jerseyNumber': '16', 'userCount': 6, 'gender': 'M', 'id': 1606668, 'fieldTranslations': {'nameTranslation': {'ar': 'زاريا موغوشا'}, 'shortNameTranslation': {'ar': 'ز. موغوشا'}}}",39.05,13.866666666667,60,home
"{'name': 'Ayumu Nishimura', 'firstName': 'Ayumu Nishimura', 'slug': 'ayumu-nishimura', 'shortName': 'A. Nishimura', 'position': 'F', 'userCount': 15, 'gender': 'M', 'id': 1218295, 'fieldTranslations': {'nameTranslation': {'ar': 'أيومو نيشيمورا'}, 'shortNameTranslation': {'ar': 'أ. نيشيمورا'}}}",60.555555555556,61.074074074074,27,home
"{'name': 'Sotirios Kokkinis', 'firstName': 'Sotirios', 'lastName': 'Kokkinis', 'slug': 'sotirios-kokkinis', 'shortName': 'S. Kokkinis', 'position': 'F', 'userCount': 11, 'gender': 'M', 'id': 1048761, 'fieldTranslations': {'nameTranslation': {'ar': 'سوتيريوس كوكينيس'}, 'shortNameTranslation': {'ar': 'س. كوكينيس'}}}",50.914285714286,19.057142857143,35,home
"{'name': 'Stefan  Mrsulja', 'slug': 'stefan-mrsulja', 'shortName': 'S. Mrsulja', 'position': 'D', 'jerseyNumber': '17', 'userCount': 1, 'id': 1650228, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان مروسوليا'}, 'shortNameTranslation': {'ar': 'س. مروسوليا'}}}",30.269230769231,28.564102564103,78,home
