player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Yohan Bilingi', 'firstName': '', 'lastName': '', 'slug': 'bilingi-yohan', 'shortName': 'Y. Bilingi', 'position': 'D', 'jerseyNumber': '28', 'userCount': 19, 'gender': 'M', 'id': 949370, 'fieldTranslations': {'nameTranslation': {'ar': 'يوهان بيلينغي'}, 'shortNameTranslation': {'ar': 'ي. بيلينغي'}}}",False,miss,,regular,"{'x': 14.2, 'y': 68.7, 'z': 0}",right-foot,high,"{'x': 0, 'y': 46.2, 'z': 80.6}",5534302,57,,3409,"{'start': {'x': 68.7, 'y': 14.2}, 'end': {'x': 53.8, 'y': 0}, 'goal': {'x': 53.8, 'y': 19.4}}",34,1991,709,shot,
"{'name': 'Sava Petrov', 'slug': 'sava-petrov', 'shortName': 'S. Petrov', 'position': 'F', 'jerseyNumber': '9', 'userCount': 75, 'gender': 'M', 'id': 869693, 'fieldTranslations': {'nameTranslation': {'ar': 'سافا بتروف'}, 'shortNameTranslation': {'ar': 'س. بتروف'}}}",True,miss,,assisted,"{'x': 7.3, 'y': 47.2, 'z': 0}",head,close-left,"{'x': 0, 'y': 58.5, 'z': 6.9}",5534182,54,,3231,"{'start': {'x': 47.2, 'y': 7.3}, 'end': {'x': 41.5, 'y': 0}, 'goal': {'x': 41.5, 'y': 93.1}}",37,2169,531,shot,
"{'name': 'Francis Ebuka Nwokeabia', 'slug': 'francis-ebuka-nwokeabia', 'shortName': 'F. E. Nwokeabia', 'position': 'M', 'jerseyNumber': '6', 'userCount': 33, 'gender': 'M', 'id': 1649511, 'fieldTranslations': {'nameTranslation': {'ar': 'فرانسيس إبوك نواكيابيا'}, 'shortNameTranslation': {'ar': 'ف. نواكيابيا'}}}",False,miss,,regular,"{'x': 25, 'y': 59.6, 'z': 0}",right-foot,high,"{'x': 0, 'y': 45.5, 'z': 66.7}",5534125,49,,2920,"{'start': {'x': 59.6, 'y': 25}, 'end': {'x': 54.5, 'y': 0}, 'goal': {'x': 54.5, 'y': 33.3}}",42,2480,220,shot,
"{'name': 'Stefan Tomović', 'firstName': 'Stefan Tomovic', 'slug': 'stefan-tomovic', 'shortName': 'S. Tomović', 'position': 'M', 'jerseyNumber': '70', 'userCount': 86, 'gender': 'M', 'id': 1063371, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان توموفيتش', 'bn': 'স্টেফান তোমোভিচ', 'hi': 'स्टीफ़न टॉमोविक'}, 'shortNameTranslation': {'ar': 'س. توموفيتش', 'bn': 'এস. তোমোভিচ', 'hi': 'एस. टॉमोविक'}}}",False,save,,fast-break,"{'x': 12, 'y': 32.9, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 19}",5533893,43,,2554,"{'start': {'x': 32.9, 'y': 12}, 'block': {'x': 47.5, 'y': 1.8}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 81}}",3,146,2554,shot,"{'x': 1.8, 'y': 47.5, 'z': 0}"
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",True,block,,assisted,"{'x': 18.8, 'y': 49.7, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.6, 'z': 19}",5533804,32,,1901,"{'start': {'x': 49.7, 'y': 18.8}, 'block': {'x': 50.5, 'y': 12.9}, 'end': {'x': 52.4, 'y': 0}, 'goal': {'x': 52.4, 'y': 81}}",14,799,1901,shot,"{'x': 12.9, 'y': 50.5, 'z': 0}"
"{'name': 'Aleksa Kuljanin', 'firstName': '', 'lastName': '', 'slug': 'aleksa-kuljanin', 'shortName': 'A. Kuljanin', 'position': 'M', 'jerseyNumber': '13', 'userCount': 52, 'gender': 'M', 'id': 1417509, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكس كولجانين'}, 'shortNameTranslation': {'ar': 'أ. كولجانين'}}}",True,miss,,assisted,"{'x': 18.7, 'y': 72.4, 'z': 0}",left-foot,left,"{'x': 0, 'y': 60.8, 'z': 15.3}",5533787,31,,1809,"{'start': {'x': 72.4, 'y': 18.7}, 'end': {'x': 39.2, 'y': 0}, 'goal': {'x': 39.2, 'y': 84.7}}",15,891,1809,shot,
"{'name': 'Francis Ebuka Nwokeabia', 'slug': 'francis-ebuka-nwokeabia', 'shortName': 'F. E. Nwokeabia', 'position': 'M', 'jerseyNumber': '6', 'userCount': 33, 'gender': 'M', 'id': 1649511, 'fieldTranslations': {'nameTranslation': {'ar': 'فرانسيس إبوك نواكيابيا'}, 'shortNameTranslation': {'ar': 'ف. نواكيابيا'}}}",False,block,,regular,"{'x': 24.8, 'y': 34.5, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.4, 'z': 19}",5533716,22,,1275,"{'start': {'x': 34.5, 'y': 24.8}, 'block': {'x': 37, 'y': 20.1}, 'end': {'x': 47.6, 'y': 0}, 'goal': {'x': 47.6, 'y': 81}}",24,1425,1275,shot,"{'x': 20.1, 'y': 37, 'z': 0}"
"{'name': 'Dario Pavković', 'firstName': 'Dario Pavkovic', 'lastName': '', 'slug': 'dario-pavkovic', 'shortName': 'D. Pavković', 'position': 'F', 'jerseyNumber': '90', 'userCount': 33, 'gender': 'M', 'id': 1186164, 'fieldTranslations': {'nameTranslation': {'ar': 'داريو بافكوفيتش'}, 'shortNameTranslation': {'ar': 'د. بافكوفيتش'}}}",False,miss,,fast-break,"{'x': 4.3, 'y': 30.9, 'z': 0}",left-foot,close-high,"{'x': 0, 'y': 49.1, 'z': 54.2}",5533693,19,,1129,"{'start': {'x': 30.9, 'y': 4.3}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 45.8}}",27,1571,1129,shot,
"{'name': 'Leonardo Antonio', 'firstName': '', 'lastName': '', 'slug': 'leonardo-antonio', 'shortName': 'L. Antonio', 'position': 'M', 'jerseyNumber': '27', 'userCount': 23, 'gender': 'M', 'id': 1030841, 'fieldTranslations': {'nameTranslation': {'ar': 'ليوناردو أنطونيو'}, 'shortNameTranslation': {'ar': 'ل. أنطونيو'}}}",False,miss,,regular,"{'x': 26, 'y': 44, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 42.9, 'z': 83.3}",5533678,18,,1052,"{'start': {'x': 44, 'y': 26}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 16.7}}",28,1648,1052,shot,
"{'name': 'Dario Pavković', 'firstName': 'Dario Pavkovic', 'lastName': '', 'slug': 'dario-pavkovic', 'shortName': 'D. Pavković', 'position': 'F', 'jerseyNumber': '90', 'userCount': 33, 'gender': 'M', 'id': 1186164, 'fieldTranslations': {'nameTranslation': {'ar': 'داريو بافكوفيتش'}, 'shortNameTranslation': {'ar': 'د. بافكوفيتش'}}}",False,miss,,assisted,"{'x': 21, 'y': 64.2, 'z': 0}",left-foot,right,"{'x': 0, 'y': 38.8, 'z': 5.6}",5533636,16,,924,"{'start': {'x': 64.2, 'y': 21}, 'end': {'x': 61.2, 'y': 0}, 'goal': {'x': 61.2, 'y': 94.4}}",30,1776,924,shot,
"{'name': 'Luka Subotić', 'firstName': 'Luka Subotic', 'lastName': '', 'slug': 'luka-subotic', 'shortName': 'L. Subotić', 'position': 'D', 'jerseyNumber': '15', 'userCount': 63, 'gender': 'M', 'id': 1104740, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا سوبوتيش', 'bn': 'লুকা সুবোটিক', 'hi': 'लुका सुबोटिक'}, 'shortNameTranslation': {'ar': 'ل. سوبوتيش', 'bn': 'এল. সুবোটিক', 'hi': 'एल. सुबोटिक'}}}",False,miss,,corner,"{'x': 7, 'y': 42.1, 'z': 0}",head,right,"{'x': 0, 'y': 37.6, 'z': 12.5}",5533582,13,,726,"{'start': {'x': 42.1, 'y': 7}, 'end': {'x': 62.4, 'y': 0}, 'goal': {'x': 62.4, 'y': 87.5}}",33,1974,726,shot,
"{'name': 'Dario Pavković', 'firstName': 'Dario Pavkovic', 'lastName': '', 'slug': 'dario-pavkovic', 'shortName': 'D. Pavković', 'position': 'F', 'jerseyNumber': '90', 'userCount': 33, 'gender': 'M', 'id': 1186164, 'fieldTranslations': {'nameTranslation': {'ar': 'داريو بافكوفيتش'}, 'shortNameTranslation': {'ar': 'د. بافكوفيتش'}}}",False,save,,regular,"{'x': 7.4, 'y': 61.1, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.5, 'z': 5.1}",5533565,11,,648,"{'start': {'x': 61.1, 'y': 7.4}, 'block': {'x': 59.4, 'y': 6.4}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 94.9}}",35,2052,648,shot,"{'x': 6.4, 'y': 59.4, 'z': 0}"
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",True,miss,,free-kick,"{'x': 23.2, 'y': 35.7, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.5, 'z': 12.5}",5533536,8,,434,"{'start': {'x': 35.7, 'y': 23.2}, 'end': {'x': 41.5, 'y': 0}, 'goal': {'x': 41.5, 'y': 87.5}}",38,2266,434,shot,
