minute,value
1.0,-6
2.0,-9
3.0,-47
4.0,-33
5.0,-46
6.0,-23
7.0,-18
8.0,-12
9.0,-11
10.0,-9
11.0,-35
12.0,-100
13.0,-93
14.0,-58
15.0,-35
16.0,-45
17.0,-27
18.0,-29
19.0,-16
20.0,-10
21.0,-15
22.0,-12
23.0,-3
24.0,-7
25.0,7
26.0,-7
27.0,-1
28.0,-28
29.0,-19
30.0,-21
31.0,-15
32.0,-22
33.0,-12
34.0,10
35.0,-27
36.0,-16
37.0,-41
38.0,-23
39.0,19
40.0,2
41.0,-3
42.0,-3
43.0,-3
44.0,-6
45.0,5
45.5,26
46.0,-8
47.0,-18
48.0,-15
49.0,-14
50.0,-36
51.0,-9
52.0,19
53.0,-20
54.0,-26
55.0,-49
56.0,-57
57.0,-47
58.0,-34
59.0,-25
60.0,-18
61.0,-57
62.0,-34
63.0,-27
64.0,-16
65.0,-36
66.0,-13
67.0,-22
68.0,-2
69.0,-2
70.0,1
71.0,-26
72.0,-21
73.0,-30
74.0,-18
75.0,-10
76.0,-60
77.0,-34
78.0,-6
79.0,-12
80.0,-5
81.0,16
82.0,-12
83.0,-30
84.0,-41
85.0,-35
86.0,-28
87.0,-54
88.0,-55
89.0,-41
90.0,-100
90.5,-47
