player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Luka Luković', 'firstName': '', 'lastName': '', 'slug': 'luka-lukovic', 'shortName': 'L. Luković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 42, 'gender': 'M', 'id': 314246, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لوكوفيتش', 'bn': 'লুকা লুকোভিচ', 'hi': 'लुका लुकोविक'}, 'shortNameTranslation': {'ar': 'ل. لوكوفيتش', 'bn': 'এল. লুকোভিচ', 'hi': 'एल. लुकोविक'}}}",False,block,,assisted,"{'x': 14.7, 'y': 79.5, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 19}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6877430,53,,3173,"{'start': {'x': 79.5, 'y': 14.7}, 'block': {'x': 74.6, 'y': 12.3}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 81}}",38,2227,473,shot,"{'x': 12.3, 'y': 74.6, 'z': 0}"
"{'name': 'Luka Luković', 'firstName': '', 'lastName': '', 'slug': 'luka-lukovic', 'shortName': 'L. Luković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 42, 'gender': 'M', 'id': 314246, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لوكوفيتش', 'bn': 'লুকা লুকোভিচ', 'hi': 'लुका लुकोविक'}, 'shortNameTranslation': {'ar': 'ل. لوكوفيتش', 'bn': 'এল. লুকোভিচ', 'hi': 'एल. लुकोविक'}}}",False,block,,set-piece,"{'x': 12.9, 'y': 69.7, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.5, 'z': 19}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6850291,53,,3141,"{'start': {'x': 69.7, 'y': 12.9}, 'block': {'x': 61.7, 'y': 6.6}, 'end': {'x': 53.5, 'y': 0}, 'goal': {'x': 53.5, 'y': 81}}",38,2259,441,shot,"{'x': 6.6, 'y': 61.7, 'z': 0}"
"{'name': 'Kwaku Bonsu Osei Gaucho', 'firstName': '', 'lastName': '', 'slug': 'kwaku-bonsu-osei-gaucho', 'shortName': 'K. B. O. Gaucho', 'position': 'F', 'jerseyNumber': '20', 'userCount': 74, 'gender': 'M', 'id': 1009837, 'fieldTranslations': {'nameTranslation': {'ar': 'كواكو بونسو أوسي غاوتشو'}, 'shortNameTranslation': {'ar': 'ك. غاوتشو'}}}",True,save,,fast-break,"{'x': 6.8, 'y': 34.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 3.8}","{'name': 'Ognjen Čančarević', 'slug': 'ognjen-cancarevic', 'shortName': 'O. Čančarević', 'position': 'G', 'jerseyNumber': '55', 'userCount': 203, 'gender': 'M', 'id': 795899, 'fieldTranslations': {'nameTranslation': {'ar': 'أوجنجين تشاناريفيتش', 'bn': 'ওগনজেন ক্যানচারেভিচ', 'hi': 'ओग्जेन चांचारेविक'}, 'shortNameTranslation': {'ar': 'أ. تشاناريفيتش', 'bn': 'ও. কানকারেভিচ', 'hi': 'ओ. चांचारेविक'}}}",6850245,51,,3037,"{'start': {'x': 34.4, 'y': 6.8}, 'block': {'x': 38.8, 'y': 4.9}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 96.2}}",40,2363,337,shot,"{'x': 4.9, 'y': 38.8, 'z': 0}"
"{'name': 'Iván Martos', 'slug': 'ivan-martos', 'shortName': 'I. Martos', 'position': 'D', 'jerseyNumber': '3', 'userCount': 13, 'gender': 'M', 'id': 915043, 'fieldTranslations': {'nameTranslation': {'ar': 'مارتوس ، إيفان'}, 'shortNameTranslation': {'ar': 'م. ، إيفان'}}}",False,miss,,regular,"{'x': 31, 'y': 40.9, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57, 'z': 55.6}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6849920,36,,2157,"{'start': {'x': 40.9, 'y': 31}, 'end': {'x': 43, 'y': 0}, 'goal': {'x': 43, 'y': 44.4}}",10,543,2157,shot,
"{'name': 'Vasilije Novičić', 'firstName': 'Vasilije Novicic', 'slug': 'vasilije-novicic', 'shortName': 'V. Novićić', 'position': 'M', 'jerseyNumber': '22', 'userCount': 343, 'gender': 'M', 'id': 1957265, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي نوفتيتش'}, 'shortNameTranslation': {'ar': 'ف. نوفتيتش'}}}",False,miss,,regular,"{'x': 24.3, 'y': 53.4, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.3, 'z': 54.2}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6849914,35,,2084,"{'start': {'x': 53.4, 'y': 24.3}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 45.8}}",11,616,2084,shot,
"{'name': 'Rafael Batista da Silva Junior', 'firstName': 'Rafael Batista', 'lastName': 'da Silva Junior', 'slug': 'rafael-batista-da-silva-junior', 'shortName': 'R. B. d. S. Junior', 'position': 'F', 'jerseyNumber': '11', 'userCount': 89, 'gender': 'M', 'id': 1588141, 'fieldTranslations': {'nameTranslation': {'ar': 'رافائيل باتيستا دا سيلفا جونيور'}, 'shortNameTranslation': {'ar': 'ر. جونيور'}}}",False,block,,regular,"{'x': 9.2, 'y': 57.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 19}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6849913,34,,1983,"{'start': {'x': 57.3, 'y': 9.2}, 'block': {'x': 52.5, 'y': 3.3}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 81}}",12,717,1983,shot,"{'x': 3.3, 'y': 52.5, 'z': 0}"
"{'name': 'Farid Boulaya', 'slug': 'farid-boulaya', 'shortName': 'F. Boulaya', 'position': 'M', 'jerseyNumber': '37', 'userCount': 1357, 'gender': 'M', 'id': 229722, 'fieldTranslations': {'nameTranslation': {'ar': 'فريد بولاية', 'bn': 'ফরিদ বাউলয়া', 'hi': 'फ़रीद बौलाया'}, 'shortNameTranslation': {'ar': 'ف. بولاية', 'bn': 'এফ. বাউলয়া', 'hi': 'एफ. बौलाया'}}}",False,save,,regular,"{'x': 17.9, 'y': 63.2, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49, 'z': 10.8}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6849658,12,,666,"{'start': {'x': 63.2, 'y': 17.9}, 'block': {'x': 52.5, 'y': 3.2}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 89.2}}",34,2034,666,shot,"{'x': 3.2, 'y': 52.5, 'z': 0}"
"{'name': 'Nikola Krstić', 'firstName': '', 'lastName': '', 'slug': 'nikola-krstic', 'shortName': 'N. Krstić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 68, 'gender': 'M', 'id': 1481264, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كريستيتش'}, 'shortNameTranslation': {'ar': 'ن. كريستيتش'}}}",False,miss,,regular,"{'x': 4.6, 'y': 56, 'z': 0}",head,high,"{'x': 0, 'y': 47.4, 'z': 66.7}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6849671,11,,610,"{'start': {'x': 56, 'y': 4.6}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 33.3}}",35,2090,610,shot,
"{'name': 'Rafael Batista da Silva Junior', 'firstName': 'Rafael Batista', 'lastName': 'da Silva Junior', 'slug': 'rafael-batista-da-silva-junior', 'shortName': 'R. B. d. S. Junior', 'position': 'F', 'jerseyNumber': '11', 'userCount': 89, 'gender': 'M', 'id': 1588141, 'fieldTranslations': {'nameTranslation': {'ar': 'رافائيل باتيستا دا سيلفا جونيور'}, 'shortNameTranslation': {'ar': 'ر. جونيور'}}}",False,save,,assisted,"{'x': 3.6, 'y': 40.9, 'z': 0}",head,low-right,"{'x': 0, 'y': 47, 'z': 19}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6849647,11,,607,"{'start': {'x': 40.9, 'y': 3.6}, 'block': {'x': 52.7, 'y': 0.099999999999994}, 'end': {'x': 53, 'y': 0}, 'goal': {'x': 53, 'y': 81}}",35,2093,607,shot,"{'x': 0.099999999999994, 'y': 52.7, 'z': 0}"
"{'name': 'Oriyomi Lebi', 'firstName': 'Oriyomi Lebi', 'slug': 'oriyomi-lebi', 'shortName': 'O. Lebi', 'position': 'F', 'jerseyNumber': '19', 'userCount': 51, 'gender': 'M', 'id': 1917883, 'fieldTranslations': {'nameTranslation': {'ar': 'أوريومي ليبي'}, 'shortNameTranslation': {'ar': 'أ. ليبي'}}}",False,miss,,assisted,"{'x': 8.6, 'y': 50.7, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 41.8, 'z': 59.7}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6849585,3,,144,"{'start': {'x': 50.7, 'y': 8.6}, 'end': {'x': 58.2, 'y': 0}, 'goal': {'x': 58.2, 'y': 40.3}}",43,2556,144,shot,
