minute,value
1.0,-4
2.0,3
3.0,21
4.0,25
5.0,18
6.0,-34
7.0,35
8.0,-20
9.0,-5
10.0,-7
11.0,-24
12.0,-13
13.0,-3
14.0,-1
15.0,14
16.0,12
17.0,31
18.0,10
19.0,-17
20.0,-18
21.0,-14
22.0,-44
23.0,-43
24.0,-9
25.0,-9
26.0,9
27.0,8
28.0,-11
29.0,-2
30.0,13
31.0,9
32.0,-12
33.0,-17
34.0,-12
35.0,-10
36.0,-62
37.0,-5
38.0,3
39.0,-19
40.0,28
41.0,7
42.0,-15
43.0,-12
44.0,-3
45.0,-11
45.5,-22
46.0,4
47.0,-4
48.0,9
49.0,7
50.0,6
51.0,20
52.0,-20
53.0,-16
54.0,-8
55.0,-3
56.0,24
57.0,20
58.0,-25
59.0,-9
60.0,-30
61.0,-17
62.0,-11
63.0,-6
64.0,30
65.0,17
66.0,36
67.0,41
68.0,1
69.0,-48
70.0,-24
71.0,19
72.0,-7
73.0,-16
74.0,-19
75.0,-14
76.0,-19
77.0,-12
78.0,21
79.0,32
80.0,13
81.0,12
82.0,-21
83.0,-19
84.0,-10
85.0,-9
86.0,-5
87.0,-67
88.0,-45
89.0,-32
90.0,-37
90.5,-80
