player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Alfa Baldé', 'firstName': 'Alfa Baldé', 'lastName': '', 'slug': 'alfa-balde', 'shortName': 'A. Baldé', 'position': 'F', 'jerseyNumber': '17', 'userCount': 92, 'gender': 'M', 'id': 1158017, 'fieldTranslations': {'nameTranslation': {'ar': 'لوباس، فالنتين'}, 'shortNameTranslation': {'ar': 'ف. لوباس'}}}",True,miss,assisted,"{'x': 10.7, 'y': 51.3, 'z': 0}",right-foot,high,"{'x': 0, 'y': 47.6, 'z': 91.7}",5713376,45,2.0,2810,"{'start': {'x': 51.3, 'y': 10.7}, 'end': {'x': 52.4, 'y': 0}, 'goal': {'x': 52.4, 'y': 8.3}}",1,2590,110,shot,,
"{'name': 'Jovan Ilić', 'firstName': '', 'lastName': '', 'slug': 'jovan-ilic', 'shortName': 'J. Ilić', 'position': 'M', 'jerseyNumber': '31', 'userCount': 35, 'gender': 'M', 'id': 1046779, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان إيلتش'}, 'shortNameTranslation': {'ar': 'ي. إيلتش'}}}",True,save,regular,"{'x': 21.3, 'y': 59.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49, 'z': 16.5}",5713364,45,,2682,"{'start': {'x': 59.9, 'y': 21.3}, 'block': {'x': 51.1, 'y': 1.8}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 83.5}}",1,18,2682,shot,"{'x': 1.8, 'y': 51.1, 'z': 0}",
"{'name': 'Boris Sekulić', 'slug': 'boris-sekulic', 'shortName': 'B. Sekulić', 'position': 'D', 'jerseyNumber': '2', 'userCount': 54, 'gender': 'M', 'id': 224466, 'fieldTranslations': {'nameTranslation': {'ar': 'بوريس سيكوليتش', 'bn': 'বরিস সেকুলিক', 'hi': 'बोरिस सेकुलिक'}, 'shortNameTranslation': {'ar': 'ب. سيكوليتش', 'bn': 'বি. সেকুলিক', 'hi': 'बी. सेकुलिक'}}}",False,miss,assisted,"{'x': 8.5, 'y': 28.6, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.5, 'z': 43.1}",5738019,43,,2534,"{'start': {'x': 28.6, 'y': 8.5}, 'end': {'x': 57.5, 'y': 0}, 'goal': {'x': 57.5, 'y': 56.9}}",3,166,2534,shot,,
"{'name': 'Francis Ebuka Nwokeabia', 'slug': 'francis-ebuka-nwokeabia', 'shortName': 'F. E. Nwokeabia', 'position': 'M', 'jerseyNumber': '6', 'userCount': 33, 'gender': 'M', 'id': 1649511, 'fieldTranslations': {'nameTranslation': {'ar': 'فرانسيس إبوك نواكيابيا'}, 'shortNameTranslation': {'ar': 'ف. نواكيابيا'}}}",False,miss,assisted,"{'x': 26.8, 'y': 56.7, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58, 'z': 5.6}",5713328,41,,2419,"{'start': {'x': 56.7, 'y': 26.8}, 'end': {'x': 42, 'y': 0}, 'goal': {'x': 42, 'y': 94.4}}",5,281,2419,shot,,
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",True,miss,assisted,"{'x': 5.1, 'y': 42.3, 'z': 0}",head,left,"{'x': 0, 'y': 59.7, 'z': 22.2}",5713273,34,,1988,"{'start': {'x': 42.3, 'y': 5.1}, 'end': {'x': 40.3, 'y': 0}, 'goal': {'x': 40.3, 'y': 77.8}}",12,712,1988,shot,,
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",True,save,assisted,"{'x': 12.5, 'y': 54, 'z': 0}",head,low-centre,"{'x': 0, 'y': 49.3, 'z': 9.5}",5713272,33,,1943,"{'start': {'x': 54, 'y': 12.5}, 'block': {'x': 48.6, 'y': 1}, 'end': {'x': 50.7, 'y': 0}, 'goal': {'x': 50.7, 'y': 90.5}}",13,757,1943,shot,"{'x': 1, 'y': 48.6, 'z': 0}",
"{'name': 'Bojan Adžić', 'firstName': '', 'lastName': '', 'slug': 'bojan-adzic', 'shortName': 'B. Adžić', 'position': 'D', 'jerseyNumber': '23', 'userCount': 39, 'gender': 'M', 'id': 1159434, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان أديتش'}, 'shortNameTranslation': {'ar': 'ب. أديتش'}}}",True,block,corner,"{'x': 21.8, 'y': 65.6, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.3, 'z': 19}",5713249,31,,1816,"{'start': {'x': 65.6, 'y': 21.8}, 'block': {'x': 57, 'y': 12.4}, 'end': {'x': 45.7, 'y': 0}, 'goal': {'x': 45.7, 'y': 81}}",15,884,1816,shot,"{'x': 12.4, 'y': 57, 'z': 0}",
"{'name': 'Bojan Adžić', 'firstName': '', 'lastName': '', 'slug': 'bojan-adzic', 'shortName': 'B. Adžić', 'position': 'D', 'jerseyNumber': '23', 'userCount': 39, 'gender': 'M', 'id': 1159434, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان أديتش'}, 'shortNameTranslation': {'ar': 'ب. أديتش'}}}",True,miss,corner,"{'x': 12.2, 'y': 53.1, 'z': 0}",head,right,"{'x': 0, 'y': 1.2, 'z': 11.1}",5738018,25,,1474,"{'start': {'x': 53.1, 'y': 12.2}, 'block': {'x': 100, 'y': 2.7}, 'end': {'x': 98.8, 'y': 0}, 'goal': {'x': 98.8, 'y': 88.9}}",21,1226,1474,shot,"{'x': 2.7, 'y': 100, 'z': 0}",
"{'name': 'Dario Pavković', 'firstName': 'Dario Pavkovic', 'lastName': '', 'slug': 'dario-pavkovic', 'shortName': 'D. Pavković', 'position': 'F', 'jerseyNumber': '90', 'userCount': 33, 'gender': 'M', 'id': 1186164, 'fieldTranslations': {'nameTranslation': {'ar': 'داريو بافكوفيتش'}, 'shortNameTranslation': {'ar': 'د. بافكوفيتش'}}}",False,miss,assisted,"{'x': 6.6, 'y': 30.9, 'z': 0}",left-foot,left,"{'x': 0, 'y': 62.4, 'z': 25}",5713033,21,,1234,"{'start': {'x': 30.9, 'y': 6.6}, 'block': {'x': 33.2, 'y': 2.2}, 'end': {'x': 37.6, 'y': 0}, 'goal': {'x': 37.6, 'y': 75}}",25,1466,1234,shot,"{'x': 2.2, 'y': 33.2, 'z': 0}",
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",True,goal,penalty,"{'x': 11.5, 'y': 50, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.9, 'z': 4.4}",5713000,18,,1064,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 95.6}}",28,1636,1064,shot,,penalty
"{'name': 'Bojan Adžić', 'firstName': '', 'lastName': '', 'slug': 'bojan-adzic', 'shortName': 'B. Adžić', 'position': 'D', 'jerseyNumber': '23', 'userCount': 39, 'gender': 'M', 'id': 1159434, 'fieldTranslations': {'nameTranslation': {'ar': 'بويان أديتش'}, 'shortNameTranslation': {'ar': 'ب. أديتش'}}}",True,miss,assisted,"{'x': 9.1, 'y': 49.5, 'z': 0}",head,left,"{'x': 0, 'y': 62, 'z': 37.5}",5712899,11,,649,"{'start': {'x': 49.5, 'y': 9.1}, 'end': {'x': 38, 'y': 0}, 'goal': {'x': 38, 'y': 62.5}}",35,2051,649,shot,,
