minute,value
1.0,2
2.0,8
3.0,1
4.0,-4
5.0,-9
6.0,13
7.0,10
8.0,37
9.0,28
10.0,19
11.0,41
12.0,23
13.0,11
14.0,5
15.0,2
16.0,-19
17.0,14
18.0,35
19.0,18
20.0,5
21.0,17
22.0,-31
23.0,-6
24.0,13
25.0,4
26.0,18
27.0,24
28.0,19
29.0,7
30.0,1
31.0,-23
32.0,49
33.0,57
34.0,34
35.0,100
36.0,20
37.0,9
38.0,-11
39.0,-5
40.0,-15
41.0,-8
42.0,-51
43.0,-66
44.0,-26
45.0,48
45.5,15
46.0,-22
47.0,-19
48.0,-17
49.0,-16
50.0,-15
51.0,-13
52.0,-52
53.0,-21
54.0,-15
55.0,-11
56.0,-1
57.0,-7
58.0,-13
59.0,-6
60.0,8
61.0,5
62.0,3
63.0,-19
64.0,-14
65.0,-6
66.0,59
67.0,53
68.0,28
69.0,53
70.0,47
71.0,22
72.0,10
73.0,3
74.0,-6
75.0,6
76.0,-2
77.0,7
78.0,-6
79.0,-9
80.0,23
81.0,21
82.0,-14
83.0,16
84.0,8
85.0,1
86.0,-3
87.0,-3
88.0,37
89.0,19
90.0,6
90.5,67
