player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 16, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'bn': 'ইভান বোজোভিচ', 'hi': 'इवान बोजोविक'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'bn': 'আই. বোজোভিচ', 'hi': 'आई. बोजोविक'}}}",False,goal,regular,"{'x': 14, 'y': 60, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 3}",0.2165,0.09815,6869586,66,,3904,"{'start': {'x': 60, 'y': 14}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 97}}",25,1496,1204,shot,,regular
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 16, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'bn': 'ইভান বোজোভিচ', 'hi': 'इवान बोजोविक'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'bn': 'আই. বোজোভিচ', 'hi': 'आई. बोजोविक'}}}",False,save,regular,"{'x': 7, 'y': 65, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46, 'z': 5.8}",0.1812,0.2576,6869585,63,,3750,"{'start': {'x': 65, 'y': 7}, 'end': {'x': 54, 'y': 0}, 'goal': {'x': 54, 'y': 94.2}}",28,1650,1050,shot,,
"{'name': 'Nikola Janjić', 'firstName': '', 'lastName': '', 'slug': 'nikola-janjic', 'shortName': 'N. Janjić', 'position': 'M', 'jerseyNumber': '30', 'userCount': 68, 'gender': 'M', 'id': 1005606, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا جانيتش', 'bn': 'নিকোলা জানজিক', 'hi': 'निकोला जांजिक'}, 'shortNameTranslation': {'ar': 'ن. جانيتش', 'bn': 'এন. জানজিক', 'hi': 'एन. जांजिक'}}}",False,block,regular,"{'x': 15, 'y': 68, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.0004945,,6869584,61,,3618,"{'start': {'x': 68, 'y': 15}, 'block': {'x': 68, 'y': 15}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",30,1782,918,shot,"{'x': 15, 'y': 68, 'z': 0}",
"{'name': 'Nemanja Nikolić', 'firstName': 'Nemanja Nikolic', 'lastName': '', 'slug': 'nemanja-nikolic', 'shortName': 'N. Nikolić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 335, 'gender': 'M', 'id': 1086387, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا نيكوليتش', 'bn': 'নেমাঞ্জা নিকোলিচ', 'hi': 'नेमांजा निकोलिक'}, 'shortNameTranslation': {'ar': 'ن. نيكوليتش', 'bn': 'এন. নিকোলিচ', 'hi': 'एन. निकोलिक'}}}",False,goal,penalty,"{'x': 10, 'y': 50, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 45.5, 'z': 7.5}",0.76,0.81,6869596,58,,3427,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 54.5, 'y': 0}, 'goal': {'x': 54.5, 'y': 92.5}}",33,1973,727,shot,,penalty
"{'name': 'Stefan Hajdin', 'firstName': 'Stefan', 'lastName': 'Hajdin', 'slug': 'stefan-hajdin', 'shortName': 'S. Hajdin', 'position': 'D', 'jerseyNumber': '3', 'userCount': 46, 'gender': 'M', 'id': 889448, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان حيدين'}, 'shortNameTranslation': {'ar': 'س. حيدين'}}}",False,miss,regular,"{'x': 19, 'y': 28, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57.3, 'z': 55.3}",0.04936,,6869583,54,,3223,"{'start': {'x': 28, 'y': 19}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 44.7}}",37,2177,523,shot,,
"{'name': 'Nikola Janjić', 'firstName': '', 'lastName': '', 'slug': 'nikola-janjic', 'shortName': 'N. Janjić', 'position': 'M', 'jerseyNumber': '30', 'userCount': 68, 'gender': 'M', 'id': 1005606, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا جانيتش', 'bn': 'নিকোলা জানজিক', 'hi': 'निकोला जांजिक'}, 'shortNameTranslation': {'ar': 'ن. جانيتش', 'bn': 'এন. জানজিক', 'hi': 'एन. जांजिक'}}}",False,block,regular,"{'x': 15, 'y': 36, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.02395,,6869582,54,,3221,"{'start': {'x': 36, 'y': 15}, 'block': {'x': 36, 'y': 15}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",37,2179,521,shot,"{'x': 15, 'y': 36, 'z': 0}",
"{'name': 'Davor Kontić', 'firstName': '', 'lastName': '', 'slug': 'davor-kontic', 'shortName': 'D. Kontić', 'position': 'M', 'jerseyNumber': '8', 'userCount': 10, 'gender': 'M', 'id': 929719, 'fieldTranslations': {'nameTranslation': {'ar': 'دافور كونتيش', 'bn': 'দাভোর কন্টিচ', 'hi': 'डेवोर कोंटिक'}, 'shortNameTranslation': {'ar': 'د. كونتيش', 'bn': 'ডি. কন্টিচ', 'hi': 'डी. कोंटिक'}}}",True,save,regular,"{'x': 27, 'y': 58, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 46.5, 'z': 28.2}",0.03942,0.3647,6869581,51,,3011,"{'start': {'x': 58, 'y': 27}, 'end': {'x': 53.5, 'y': 0}, 'goal': {'x': 53.5, 'y': 71.8}}",40,2389,311,shot,,
"{'name': 'Vuko Vicković', 'firstName': '', 'lastName': '', 'slug': 'vuko-vickovic', 'shortName': 'V. Vicković', 'position': 'D', 'jerseyNumber': '18', 'userCount': 7, 'gender': 'M', 'id': 1391910, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكو فيكوفيتش'}, 'shortNameTranslation': {'ar': 'ف. فيكوفيتش'}}}",True,block,throw-in-set-piece,"{'x': 13, 'y': 69, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.005411,,6869580,51,,3004,"{'start': {'x': 69, 'y': 13}, 'block': {'x': 69, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",40,2396,304,shot,"{'x': 13, 'y': 69, 'z': 0}",
"{'name': 'Nelson Augustin Cordoba', 'firstName': '', 'lastName': '', 'slug': 'nelson-augustin-cordoba', 'shortName': 'N. A. Cordoba', 'position': 'M', 'jerseyNumber': '28', 'userCount': 13, 'gender': 'M', 'id': 1163021, 'fieldTranslations': {'nameTranslation': {'ar': 'نيلسون أوغستين كوردوبا'}, 'shortNameTranslation': {'ar': 'ن. كوردوبا'}}}",True,miss,regular,"{'x': 7, 'y': 66, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 44.4, 'z': 46.1}",0.07249,,6869579,48,,2857,"{'start': {'x': 66, 'y': 7}, 'end': {'x': 55.6, 'y': 0}, 'goal': {'x': 55.6, 'y': 53.9}}",43,2543,157,shot,,
"{'name': 'Srđan Krstović', 'firstName': '', 'lastName': '', 'slug': 'srdan-krstovic', 'shortName': 'S. Krstović', 'position': 'M', 'jerseyNumber': '66', 'userCount': 50, 'gender': 'M', 'id': 882000, 'fieldTranslations': {'nameTranslation': {'ar': 'سردان كريستوفيتش', 'bn': 'শ্রীদান ক্রিস্টোভিচ', 'hi': 'सर्डन क्रस्तोविक'}, 'shortNameTranslation': {'ar': 'س. كريستوفيتش', 'bn': 'এস. ক্রিস্টোভিচ', 'hi': 'एस. क्रस्तोविक'}}}",False,block,corner,"{'x': 29, 'y': 49, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.00426,,6869578,47,,2786,"{'start': {'x': 49, 'y': 29}, 'block': {'x': 49, 'y': 29}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",44,2614,86,shot,"{'x': 29, 'y': 49, 'z': 0}",
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 16, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'bn': 'ইভান বোজোভিচ', 'hi': 'इवान बोजोविक'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'bn': 'আই. বোজোভিচ', 'hi': 'आई. बोजोविक'}}}",False,miss,regular,"{'x': 22, 'y': 50, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43.3, 'z': 6.9}",0.07845,,6869577,43,,2551,"{'start': {'x': 50, 'y': 22}, 'end': {'x': 56.7, 'y': 0}, 'goal': {'x': 56.7, 'y': 93.1}}",3,149,2551,shot,,
"{'name': 'Nikola Janjić', 'firstName': '', 'lastName': '', 'slug': 'nikola-janjic', 'shortName': 'N. Janjić', 'position': 'M', 'jerseyNumber': '30', 'userCount': 68, 'gender': 'M', 'id': 1005606, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا جانيتش', 'bn': 'নিকোলা জানজিক', 'hi': 'निकोला जांजिक'}, 'shortNameTranslation': {'ar': 'ن. جانيتش', 'bn': 'এন. জানজিক', 'hi': 'एन. जांजिक'}}}",False,block,free-kick,"{'x': 25, 'y': 48, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.1557,,6869600,40,,2345,"{'start': {'x': 48, 'y': 25}, 'block': {'x': 48, 'y': 25}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",6,355,2345,shot,"{'x': 25, 'y': 48, 'z': 0}",
"{'name': 'Luka Uskoković', 'slug': 'luka-uskokovic', 'shortName': 'L. Uskoković', 'position': 'D', 'jerseyNumber': '4', 'userCount': 28, 'gender': 'M', 'id': 605370, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا أوسكوكوفيتش', 'bn': 'লুকা উস্কোকোভিচ', 'hi': 'लुका उसकोकोविच'}, 'shortNameTranslation': {'ar': 'ل. أوسكوكوفيتش', 'bn': 'এল. উস্কোকোভিচ', 'hi': 'एल. उसकोकोविच'}}}",True,block,corner,"{'x': 10, 'y': 36, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.02554,,6869576,31,,1806,"{'start': {'x': 36, 'y': 10}, 'block': {'x': 36, 'y': 10}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",15,894,1806,shot,"{'x': 10, 'y': 36, 'z': 0}",
"{'name': 'Dušan Vuković', 'firstName': '', 'lastName': '', 'slug': 'dusan-vukovic', 'shortName': 'D. Vuković', 'position': 'M', 'jerseyNumber': '77', 'userCount': 23, 'gender': 'M', 'id': 1103884, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان فوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. فوكوفيتش'}}}",True,block,free-kick,"{'x': 26, 'y': 55, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.1294,,6869599,28,,1659,"{'start': {'x': 55, 'y': 26}, 'block': {'x': 55, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",18,1041,1659,shot,"{'x': 26, 'y': 55, 'z': 0}",
"{'name': 'Dušan Vuković', 'firstName': '', 'lastName': '', 'slug': 'dusan-vukovic', 'shortName': 'D. Vuković', 'position': 'M', 'jerseyNumber': '77', 'userCount': 23, 'gender': 'M', 'id': 1103884, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان فوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. فوكوفيتش'}}}",True,block,set-piece,"{'x': 23, 'y': 55, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.2206,,6869575,28,,1660,"{'start': {'x': 55, 'y': 23}, 'block': {'x': 55, 'y': 23}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",18,1040,1660,shot,"{'x': 23, 'y': 55, 'z': 0}",
"{'name': 'Stephano Almeida', 'firstName': 'Stephano', 'lastName': 'Almeida', 'slug': 'stephano-almeida', 'shortName': 'S. Almeida', 'position': 'M', 'jerseyNumber': '27', 'userCount': 13, 'gender': 'M', 'id': 978475, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفانو ألميدا', 'bn': 'স্টেফানো নাউমোভস্কি', 'hi': 'स्टेफानो अल्मेडा'}, 'shortNameTranslation': {'ar': 'س. ألميدا', 'bn': 'এস. নাউমোভস্কি', 'hi': 'एस. अल्मेडा'}}}",True,save,throw-in-set-piece,"{'x': 12, 'y': 50, 'z': 0}",head,low-centre,"{'x': 0, 'y': 48.5, 'z': 19.4}",0.04309,0.0523,6869574,27,,1594,"{'start': {'x': 50, 'y': 12}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 80.6}}",19,1106,1594,shot,,
"{'name': 'Srđan Krstović', 'firstName': '', 'lastName': '', 'slug': 'srdan-krstovic', 'shortName': 'S. Krstović', 'position': 'M', 'jerseyNumber': '66', 'userCount': 50, 'gender': 'M', 'id': 882000, 'fieldTranslations': {'nameTranslation': {'ar': 'سردان كريستوفيتش', 'bn': 'শ্রীদান ক্রিস্টোভিচ', 'hi': 'सर्डन क्रस्तोविक'}, 'shortNameTranslation': {'ar': 'س. كريستوفيتش', 'bn': 'এস. ক্রিস্টোভিচ', 'hi': 'एस. क्रस्तोविक'}}}",False,miss,throw-in-set-piece,"{'x': 28, 'y': 50, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58, 'z': 45.8}",0.003494,,6869573,25,,1448,"{'start': {'x': 50, 'y': 28}, 'end': {'x': 42, 'y': 0}, 'goal': {'x': 42, 'y': 54.2}}",21,1252,1448,shot,,
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 16, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'bn': 'ইভান বোজোভিচ', 'hi': 'इवान बोजोविक'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'bn': 'আই. বোজোভিচ', 'hi': 'आई. बोजोविक'}}}",False,miss,regular,"{'x': 13, 'y': 70, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43, 'z': 58.5}",0.05451,,6869572,18,,1052,"{'start': {'x': 70, 'y': 13}, 'end': {'x': 57, 'y': 0}, 'goal': {'x': 57, 'y': 41.5}}",28,1648,1052,shot,,
"{'name': 'Luka Uskoković', 'slug': 'luka-uskokovic', 'shortName': 'L. Uskoković', 'position': 'D', 'jerseyNumber': '4', 'userCount': 28, 'gender': 'M', 'id': 605370, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا أوسكوكوفيتش', 'bn': 'লুকা উস্কোকোভিচ', 'hi': 'लुका उसकोकोविच'}, 'shortNameTranslation': {'ar': 'ل. أوسكوكوفيتش', 'bn': 'এল. উস্কোকোভিচ', 'hi': 'एल. उसकोकोविच'}}}",True,goal,corner,"{'x': 8, 'y': 38, 'z': 0}",left-foot,high-centre,"{'x': 0, 'y': 50.9, 'z': 35}",0.107,0.5934,6869571,14,,794,"{'start': {'x': 38, 'y': 8}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 65}}",32,1906,794,shot,,regular
"{'name': 'Lazar Knezevic', 'firstName': 'Lazar Knezevic', 'slug': 'lazar-knezevic', 'shortName': 'L. Knezevic', 'position': 'M', 'jerseyNumber': '7', 'userCount': 5, 'gender': 'M', 'id': 1497156, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار كنيزيفيتش'}, 'shortNameTranslation': {'ar': 'ل. كنيزيفيتش'}}}",True,post,throw-in-set-piece,"{'x': 10, 'y': 41, 'z': 0}",head,right,"{'x': 0, 'y': 44.6, 'z': 14.3}",0.04212,,6869570,13,,744,"{'start': {'x': 41, 'y': 10}, 'end': {'x': 55.4, 'y': 0}, 'goal': {'x': 55.4, 'y': 85.7}}",33,1956,744,shot,,
"{'name': 'Stephano Almeida', 'firstName': 'Stephano', 'lastName': 'Almeida', 'slug': 'stephano-almeida', 'shortName': 'S. Almeida', 'position': 'M', 'jerseyNumber': '27', 'userCount': 13, 'gender': 'M', 'id': 978475, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفانو ألميدا', 'bn': 'স্টেফানো নাউমোভস্কি', 'hi': 'स्टेफानो अल्मेडा'}, 'shortNameTranslation': {'ar': 'س. ألميدا', 'bn': 'এস. নাউমোভস্কি', 'hi': 'एस. अल्मेडा'}}}",True,miss,regular,"{'x': 13, 'y': 71, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.2, 'z': 16.4}",0.03495,,6869569,11,,636,"{'start': {'x': 71, 'y': 13}, 'end': {'x': 41.8, 'y': 0}, 'goal': {'x': 41.8, 'y': 83.6}}",35,2064,636,shot,,
"{'name': 'Nikola Janjić', 'firstName': '', 'lastName': '', 'slug': 'nikola-janjic', 'shortName': 'N. Janjić', 'position': 'M', 'jerseyNumber': '30', 'userCount': 68, 'gender': 'M', 'id': 1005606, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا جانيتش', 'bn': 'নিকোলা জানজিক', 'hi': 'निकोला जांजिक'}, 'shortNameTranslation': {'ar': 'ن. جانيتش', 'bn': 'এন. জানজিক', 'hi': 'एन. जांजिक'}}}",False,goal,free-kick,"{'x': 26, 'y': 94, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.5, 'z': 0.1}",0.239,0.6496,6869598,5,,289,"{'start': {'x': 94, 'y': 26}, 'end': {'x': 47.5, 'y': 0}, 'goal': {'x': 47.5, 'y': 99.9}}",41,2411,289,shot,,regular
