player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 16, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'bn': 'ইভান বোজোভিচ', 'hi': 'इवान बोजोविक'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'bn': 'আই. বোজোভিচ', 'hi': 'आई. बोजोविक'}}}",True,block,throw-in-set-piece,"{'x': 13, 'y': 75, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.002718,,6791402,56,,3323,"{'start': {'x': 75, 'y': 13}, 'block': {'x': 75, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",35,2077,623,shot,"{'x': 13, 'y': 75, 'z': 0}",
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'M', 'jerseyNumber': '24', 'userCount': 19, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",False,save,throw-in-set-piece,"{'x': 20, 'y': 38, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 17.8}",0.1102,0.05808,6791401,49,,2883,"{'start': {'x': 38, 'y': 20}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 82.2}}",42,2517,183,shot,,
"{'name': 'Ivan Bulatović', 'slug': 'ivan-bulatovic', 'shortName': 'I. Bulatović', 'position': 'F', 'jerseyNumber': '11', 'userCount': 49, 'gender': 'M', 'id': 894403, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بولاتوفيتش'}, 'shortNameTranslation': {'ar': 'إ. بولاتوفيتش'}}}",True,miss,regular,"{'x': 3, 'y': 33, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 59.1, 'z': 33}",0.06754,,6791400,46,,2718,"{'start': {'x': 33, 'y': 3}, 'end': {'x': 40.9, 'y': 0}, 'goal': {'x': 40.9, 'y': 67}}",45,2682,18,shot,,
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 16, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'bn': 'ইভান বোজোভিচ', 'hi': 'इवान बोजोविक'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'bn': 'আই. বোজোভিচ', 'hi': 'आई. बोजोविक'}}}",True,goal,corner,"{'x': 4, 'y': 53, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.1, 'z': 8.2}",0.3539,0.7527,6791399,45,1.0,2701,"{'start': {'x': 53, 'y': 4}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 91.8}}",1,2699,1,shot,,regular
"{'name': 'Danilo Vukanić', 'slug': 'danilo-vukanic', 'shortName': 'D. Vukanić', 'position': 'M', 'jerseyNumber': '44', 'userCount': 48, 'gender': 'M', 'id': 1423515, 'fieldTranslations': {'nameTranslation': {'ar': 'دانييلو فوكانيتش'}, 'shortNameTranslation': {'ar': 'د. فوكانيتش'}}}",True,save,regular,"{'x': 28, 'y': 38, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.6, 'z': 22.8}",0.03163,0.1075,6791398,45,,2679,"{'start': {'x': 38, 'y': 28}, 'end': {'x': 52.4, 'y': 0}, 'goal': {'x': 52.4, 'y': 77.2}}",1,21,2679,shot,,
"{'name': 'Marko Milickovic', 'slug': 'marko-milickovic', 'shortName': 'M. Milickovic', 'position': 'M', 'jerseyNumber': '10', 'userCount': 30, 'gender': 'M', 'id': 890615, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميليكوفيتش', 'bn': 'মার্কো মিলিকোভিচ', 'hi': 'मार्को मिलिकोविच'}, 'shortNameTranslation': {'ar': 'م. ميليكوفيتش', 'bn': 'এম. মিলিকোভিচ', 'hi': 'एम. मिलिकोविच'}}}",True,miss,regular,"{'x': 26, 'y': 28, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 44, 'z': 50.5}",0.03567,,6791397,42,,2506,"{'start': {'x': 28, 'y': 26}, 'end': {'x': 56, 'y': 0}, 'goal': {'x': 56, 'y': 49.5}}",4,194,2506,shot,,
"{'name': 'Miloš Drinčić', 'firstName': '', 'lastName': '', 'slug': 'milos-drincic', 'shortName': 'M. Drinčić', 'position': 'D', 'jerseyNumber': '15', 'userCount': 118, 'gender': 'M', 'id': 959779, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش درينشيك', 'bn': 'মিলোস দ্রিনচিক', 'hi': 'मिलोस ड्रिनज़िक'}, 'shortNameTranslation': {'ar': 'م. درينشيك', 'bn': 'এম. ড্রিঞ্চিক', 'hi': 'एम. ड्रिनज़िक'}}}",True,save,corner,"{'x': 12, 'y': 43, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 45.9, 'z': 15.1}",0.154,0.5647,6791396,40,,2356,"{'start': {'x': 43, 'y': 12}, 'end': {'x': 54.1, 'y': 0}, 'goal': {'x': 54.1, 'y': 84.9}}",6,344,2356,shot,,
"{'name': 'Marko Simun', 'firstName': '', 'lastName': '', 'slug': 'marko-simun', 'shortName': 'M. Simun', 'position': 'M', 'jerseyNumber': '19', 'userCount': 40, 'gender': 'M', 'id': 1479109, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شيمون'}, 'shortNameTranslation': {'ar': 'م. شيمون'}}}",False,save,regular,"{'x': 45, 'y': 68, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.8, 'z': 30}",0.00745,0.05948,6791395,21,,1258,"{'start': {'x': 68, 'y': 45}, 'end': {'x': 52.2, 'y': 0}, 'goal': {'x': 52.2, 'y': 70}}",25,1442,1258,shot,,
"{'name': 'Mihajlo Nešković', 'firstName': 'Mihajlo', 'lastName': 'Nešković', 'slug': 'mihajlo-neskovic', 'shortName': 'M. Nešković', 'position': 'M', 'jerseyNumber': '92', 'userCount': 51, 'gender': 'M', 'id': 858877, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو نيشكوفيتش'}, 'shortNameTranslation': {'ar': 'م. نيشكوفيتش'}}}",True,save,regular,"{'x': 26, 'y': 31, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 51.9, 'z': 24.8}",0.01717,0.06079,6791394,18,,1041,"{'start': {'x': 31, 'y': 26}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 75.2}}",28,1659,1041,shot,,
"{'name': 'Ivan Bulatović', 'slug': 'ivan-bulatovic', 'shortName': 'I. Bulatović', 'position': 'F', 'jerseyNumber': '11', 'userCount': 49, 'gender': 'M', 'id': 894403, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بولاتوفيتش'}, 'shortNameTranslation': {'ar': 'إ. بولاتوفيتش'}}}",True,miss,regular,"{'x': 26, 'y': 67, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 51.4, 'z': 48.8}",0.004977,,6791393,13,,741,"{'start': {'x': 67, 'y': 26}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 51.2}}",33,1959,741,shot,,
"{'name': 'Danilo Vukanić', 'slug': 'danilo-vukanic', 'shortName': 'D. Vukanić', 'position': 'M', 'jerseyNumber': '44', 'userCount': 48, 'gender': 'M', 'id': 1423515, 'fieldTranslations': {'nameTranslation': {'ar': 'دانييلو فوكانيتش'}, 'shortNameTranslation': {'ar': 'د. فوكانيتش'}}}",True,miss,regular,"{'x': 11, 'y': 53, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.9, 'z': 52}",0.1847,,6791392,8,,437,"{'start': {'x': 53, 'y': 11}, 'end': {'x': 58.1, 'y': 0}, 'goal': {'x': 58.1, 'y': 48}}",38,2263,437,shot,,
"{'name': 'Srđan Krstović', 'firstName': '', 'lastName': '', 'slug': 'srdan-krstovic', 'shortName': 'S. Krstović', 'position': 'M', 'jerseyNumber': '66', 'userCount': 50, 'gender': 'M', 'id': 882000, 'fieldTranslations': {'nameTranslation': {'ar': 'سردان كريستوفيتش', 'bn': 'শ্রীদান ক্রিস্টোভিচ', 'hi': 'सर्डन क्रस्तोविक'}, 'shortNameTranslation': {'ar': 'س. كريستوفيتش', 'bn': 'এস. ক্রিস্টোভিচ', 'hi': 'एस. क्रस्तोविक'}}}",True,save,throw-in-set-piece,"{'x': 21, 'y': 57, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 7.1}",0.03262,0.0449,6791391,7,,379,"{'start': {'x': 57, 'y': 21}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 92.9}}",39,2321,379,shot,,
"{'name': 'Andrija Ražnatović', 'firstName': '', 'lastName': '', 'slug': 'andrija-raznatovic', 'shortName': 'A. Ražnatović', 'position': 'D', 'jerseyNumber': '22', 'userCount': 23, 'gender': 'M', 'id': 1000770, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا رازناتوفيتش', 'bn': 'আন্দ্রিজা রাজনাতোভিচ', 'hi': 'एंड्रीजा रज्नाटोविक'}, 'shortNameTranslation': {'ar': 'أ. رازناتوفيتش', 'bn': 'এ. রাজনাতোভিচ', 'hi': 'ए. रज्नाटोविक'}}}",False,save,regular,"{'x': 23, 'y': 34, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.9, 'z': 6}",0.05286,0.2287,6791390,4,,235,"{'start': {'x': 34, 'y': 23}, 'end': {'x': 53.1, 'y': 0}, 'goal': {'x': 53.1, 'y': 94}}",42,2465,235,shot,,
