minute,value
1.0,-6
2.0,-9
3.0,-11
4.0,-12
5.0,-13
6.0,-13
7.0,-13
8.0,-13
9.0,-18
10.0,-13
11.0,-13
12.0,-19
13.0,32
14.0,32
15.0,34
16.0,30
17.0,19
18.0,13
19.0,33
20.0,33
21.0,21
22.0,15
23.0,14
24.0,3
25.0,8
26.0,4
27.0,14
28.0,3
29.0,-4
30.0,7
31.0,3
32.0,-3
33.0,5
34.0,8
35.0,22
36.0,27
37.0,15
38.0,7
39.0,2
40.0,17
41.0,19
42.0,11
43.0,2
44.0,-5
45.0,4
46.0,3
47.0,5
48.0,40
49.0,23
50.0,19
51.0,12
52.0,3
53.0,-3
54.0,-3
55.0,3
56.0,-11
57.0,13
58.0,-13
59.0,63
60.0,47
61.0,40
62.0,50
63.0,34
64.0,35
65.0,18
66.0,30
67.0,14
68.0,6
69.0,-22
70.0,23
71.0,7
72.0,11
73.0,10
74.0,5
75.0,7
76.0,9
77.0,11
78.0,-23
79.0,-11
80.0,-10
81.0,-26
82.0,-23
83.0,-29
84.0,-8
85.0,-30
86.0,-19
87.0,-18
88.0,-13
89.0,-31
90.0,-26
90.5,-9
