minute,value
1.0,4
2.0,7
3.0,-21
4.0,49
5.0,27
6.0,62
7.0,51
8.0,33
9.0,18
10.0,13
11.0,57
12.0,23
13.0,8
14.0,39
15.0,23
16.0,-15
17.0,-13
18.0,-4
19.0,-5
20.0,-21
21.0,-30
22.0,-31
23.0,-21
24.0,-41
25.0,-17
26.0,-44
27.0,-33
28.0,-30
29.0,-10
30.0,9
31.0,7
32.0,-14
33.0,-14
34.0,-24
35.0,-39
36.0,-25
37.0,-4
38.0,3
39.0,25
40.0,14
41.0,16
42.0,21
43.0,8
44.0,-10
45.0,17
45.5,-13
46.0,8
47.0,22
48.0,57
49.0,31
50.0,-31
51.0,9
52.0,2
53.0,34
54.0,57
55.0,37
56.0,23
57.0,-49
58.0,-22
59.0,27
60.0,11
61.0,-16
62.0,-18
63.0,-43
64.0,-29
65.0,19
66.0,-16
67.0,-24
68.0,-28
69.0,-12
70.0,-6
71.0,-1
72.0,-44
73.0,33
74.0,3
75.0,-8
76.0,6
77.0,14
78.0,23
79.0,34
80.0,-39
81.0,17
82.0,-36
83.0,-16
84.0,-8
85.0,16
86.0,29
87.0,20
88.0,39
89.0,46
90.0,30
90.5,-1
