minute,value
1.0,2
2.0,-37
3.0,-10
4.0,16
5.0,10
6.0,37
7.0,53
8.0,21
9.0,2
10.0,-13
11.0,-55
12.0,-34
13.0,-17
14.0,-14
15.0,-11
16.0,-7
17.0,-25
18.0,-45
19.0,-61
20.0,-40
21.0,-28
22.0,-30
23.0,-4
24.0,33
25.0,26
26.0,14
27.0,25
28.0,35
29.0,62
30.0,40
31.0,23
32.0,-15
33.0,-6
34.0,-9
35.0,-8
36.0,-6
37.0,-8
38.0,-21
39.0,-54
40.0,-24
41.0,-23
42.0,-45
43.0,-51
44.0,-27
45.0,-17
45.5,28
46.0,1
47.0,1
48.0,-23
49.0,-17
50.0,-14
51.0,12
52.0,48
53.0,42
54.0,22
55.0,10
56.0,2
57.0,-19
58.0,15
59.0,2
60.0,9
61.0,22
62.0,14
63.0,3
64.0,1
65.0,-50
66.0,-32
67.0,-7
68.0,43
69.0,20
70.0,8
71.0,10
72.0,41
73.0,13
74.0,-44
75.0,25
76.0,49
77.0,30
78.0,25
79.0,30
80.0,8
81.0,-26
82.0,48
83.0,29
84.0,21
85.0,13
86.0,-15
87.0,-59
88.0,-33
89.0,-35
90.0,30
90.5,-10
