minute,value
1.0,4
2.0,15
3.0,35
4.0,18
5.0,-32
6.0,-21
7.0,16
8.0,34
9.0,29
10.0,24
11.0,40
12.0,34
13.0,3
14.0,-9
15.0,-9
16.0,-10
17.0,-23
18.0,-16
19.0,-43
20.0,-36
21.0,-7
22.0,-7
23.0,-1
24.0,-33
25.0,-22
26.0,-65
27.0,-36
28.0,-29
29.0,-22
30.0,-13
31.0,-13
32.0,-12
33.0,-7
34.0,-3
35.0,-2
36.0,36
37.0,32
38.0,22
39.0,18
40.0,46
41.0,28
42.0,44
43.0,48
44.0,37
45.0,57
45.5,0
46.0,9
47.0,9
48.0,9
49.0,9
50.0,9
51.0,15
52.0,15
53.0,29
54.0,41
55.0,2
56.0,20
57.0,-14
58.0,43
59.0,15
60.0,11
61.0,-10
62.0,-12
63.0,-1
64.0,-21
65.0,-12
66.0,-19
67.0,-56
68.0,-40
69.0,-29
70.0,-26
71.0,-23
72.0,-19
73.0,-16
74.0,-17
75.0,-16
76.0,11
77.0,26
78.0,-49
79.0,-12
80.0,27
81.0,14
82.0,-14
83.0,3
84.0,4
85.0,8
86.0,5
87.0,10
88.0,12
89.0,18
90.0,1
90.5,58
