minute,value
1.0,8
2.0,13
3.0,21
4.0,20
5.0,20
6.0,32
7.0,23
8.0,20
9.0,8
10.0,15
11.0,14
12.0,-16
13.0,-4
14.0,-25
15.0,-74
16.0,-41
17.0,-36
18.0,-53
19.0,-56
20.0,-32
21.0,-6
22.0,31
23.0,17
24.0,38
25.0,30
26.0,26
27.0,38
28.0,22
29.0,2
30.0,1
31.0,35
32.0,12
33.0,-30
34.0,-27
35.0,-48
36.0,-40
37.0,-23
38.0,-12
39.0,-18
40.0,66
41.0,30
42.0,-19
43.0,-46
44.0,-7
45.0,-9
46.0,4
47.0,6
48.0,2
49.0,-46
50.0,-53
51.0,-42
52.0,-27
53.0,-10
54.0,49
55.0,36
56.0,17
57.0,-15
58.0,-12
59.0,23
60.0,4
61.0,42
62.0,46
63.0,21
64.0,17
65.0,24
66.0,2
67.0,20
68.0,-43
69.0,-30
70.0,-22
71.0,-17
72.0,-49
73.0,-36
74.0,-27
75.0,-22
76.0,-17
77.0,-19
78.0,-15
79.0,-1
80.0,-7
81.0,-16
82.0,-11
83.0,-4
84.0,-11
85.0,-9
86.0,-21
87.0,-8
88.0,-4
89.0,7
90.0,-5
90.5,3
