minute,value
1.0,1
2.0,-1
3.0,1
4.0,1
5.0,2
6.0,2
7.0,2
8.0,2
9.0,2
10.0,5
11.0,2
12.0,-47
13.0,-71
14.0,-73
15.0,-32
16.0,24
17.0,7
18.0,22
19.0,16
20.0,10
21.0,3
22.0,28
23.0,37
24.0,21
25.0,33
26.0,-41
27.0,-37
28.0,-20
29.0,24
30.0,10
31.0,20
32.0,13
33.0,11
34.0,8
35.0,22
36.0,39
37.0,37
38.0,63
39.0,57
40.0,43
41.0,32
42.0,27
43.0,38
44.0,30
45.0,46
45.5,30
46.0,13
47.0,24
48.0,38
49.0,81
50.0,49
51.0,29
52.0,18
53.0,4
54.0,-4
55.0,-5
56.0,-5
57.0,-49
58.0,-29
59.0,-17
60.0,-8
61.0,-5
62.0,21
63.0,31
64.0,27
65.0,21
66.0,21
67.0,56
68.0,48
69.0,28
70.0,26
71.0,25
72.0,16
73.0,13
74.0,12
75.0,12
76.0,11
77.0,11
78.0,11
79.0,10
80.0,10
81.0,18
82.0,15
83.0,32
84.0,23
85.0,18
86.0,14
87.0,20
88.0,15
89.0,13
90.0,12
90.5,29
