player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Bibars\xa0Natcho', 'firstName': '', 'lastName': '', 'slug': 'bibars-natcho', 'shortName': 'Bibars\xa0Natcho', 'position': 'M', 'jerseyNumber': '10', 'userCount': 1028, 'gender': 'M', 'id': 19191, 'fieldTranslations': {'nameTranslation': {'ar': 'بيبراس ناتخو', 'bn': 'বিবরস নাচো', 'hi': 'बिबर्स नैचो'}, 'shortNameTranslation': {'ar': 'ب. ناتخو', 'bn': 'নাচো বিবার্স', 'hi': 'बिबर्स नैचो'}}}",True,miss,assisted,"{'x': 17.6, 'y': 47.2, 'z': 0}",right-foot,high,"{'x': 0, 'y': 55.8, 'z': 91.7}",5841604,90,18.0,6423,"{'start': {'x': 47.2, 'y': 17.6}, 'end': {'x': 44.2, 'y': 0}, 'goal': {'x': 44.2, 'y': 8.3}}",1,777,123,shot,,
"{'name': 'Ognjen Ugrešić', 'firstName': 'Ognjen Ugresic', 'slug': 'ognjen-ugresic', 'shortName': 'O. Ugrešić', 'position': 'M', 'jerseyNumber': '36', 'userCount': 1005, 'gender': 'M', 'id': 1427161, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين أوجريتش'}, 'shortNameTranslation': {'ar': 'أ. أوجريتش'}}}",True,block,fast-break,"{'x': 25.6, 'y': 57.7, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.7, 'z': 19}",5841600,90,17.0,6371,"{'start': {'x': 57.7, 'y': 25.6}, 'block': {'x': 55.6, 'y': 15.7}, 'end': {'x': 52.3, 'y': 0}, 'goal': {'x': 52.3, 'y': 81}}",1,829,71,shot,"{'x': 15.7, 'y': 55.6, 'z': 0}",
"{'name': 'Dragan Kokanović', 'slug': 'dragan-kokanovic', 'shortName': 'D. Kokanović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 54, 'gender': 'M', 'id': 1114797, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان كوكانوفيتش'}, 'shortNameTranslation': {'ar': 'د. كوكانوفيتش'}}}",False,block,assisted,"{'x': 21.8, 'y': 46.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 19}",5841599,90,16.0,6356,"{'start': {'x': 46.8, 'y': 21.8}, 'block': {'x': 47.1, 'y': 17.5}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 81}}",1,844,56,shot,"{'x': 17.5, 'y': 47.1, 'z': 0}",
"{'name': 'John Mary', 'slug': 'john-mary', 'shortName': 'J. Mary', 'position': 'F', 'jerseyNumber': '28', 'userCount': 155, 'gender': 'M', 'id': 795913, 'fieldTranslations': {'nameTranslation': {'ar': 'جون ماري', 'bn': 'জন মেরি', 'hi': 'जॉन मैरी'}, 'shortNameTranslation': {'ar': 'ج. ماري', 'bn': 'জে. মেরি', 'hi': 'जे. मैरी'}}}",False,save,fast-break,"{'x': 5.5, 'y': 31.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 10.8}",5841598,90,16.0,6345,"{'start': {'x': 31.7, 'y': 5.5}, 'block': {'x': 34.5, 'y': 4.6}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 89.2}}",1,855,45,shot,"{'x': 4.6, 'y': 34.5, 'z': 0}",
"{'name': 'Nemanja Trifunović', 'firstName': 'Nemanja Trifunovic', 'slug': 'nemanja-trifunovic', 'shortName': 'N. Trifunović', 'position': 'M', 'jerseyNumber': '32', 'userCount': 515, 'gender': 'M', 'id': 1166188, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا تريفتش'}, 'shortNameTranslation': {'ar': 'ن. تريفتش'}}}",True,block,corner,"{'x': 12.6, 'y': 68.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}",5841614,90,16.0,6318,"{'start': {'x': 68.5, 'y': 12.6}, 'block': {'x': 62.8, 'y': 8.9}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",1,882,18,shot,"{'x': 8.9, 'y': 62.8, 'z': 0}",
"{'name': 'Andrej Kostić', 'firstName': 'Andrej', 'lastName': 'Kostić', 'slug': 'andrej-kostic', 'shortName': 'A. Kostić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 1085, 'gender': 'M', 'id': 1819171, 'fieldTranslations': {'nameTranslation': {'ar': 'أندري كوستيتش'}, 'shortNameTranslation': {'ar': 'أ. كوستيتش'}}}",True,save,regular,"{'x': 8.3, 'y': 63, 'z': 0}",left-foot,high-centre,"{'x': 0, 'y': 50.3, 'z': 22.8}",5841596,90,15.0,6285,"{'start': {'x': 63, 'y': 8.3}, 'block': {'x': 54.3, 'y': 1.4}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 77.2}}",1,15,885,shot,"{'x': 1.4, 'y': 54.3, 'z': 0}",
"{'name': 'Andrej Kostić', 'firstName': 'Andrej', 'lastName': 'Kostić', 'slug': 'andrej-kostic', 'shortName': 'A. Kostić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 1085, 'gender': 'M', 'id': 1819171, 'fieldTranslations': {'nameTranslation': {'ar': 'أندري كوستيتش'}, 'shortNameTranslation': {'ar': 'أ. كوستيتش'}}}",True,save,assisted,"{'x': 5.5, 'y': 49.9, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 8.9}",5841592,90,14.0,6232,"{'start': {'x': 49.9, 'y': 5.5}, 'block': {'x': 50.2, 'y': 0.3}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 91.1}}",1,68,832,shot,"{'x': 0.3, 'y': 50.2, 'z': 0}",
"{'name': 'Andrej Kostić', 'firstName': 'Andrej', 'lastName': 'Kostić', 'slug': 'andrej-kostic', 'shortName': 'A. Kostić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 1085, 'gender': 'M', 'id': 1819171, 'fieldTranslations': {'nameTranslation': {'ar': 'أندري كوستيتش'}, 'shortNameTranslation': {'ar': 'أ. كوستيتش'}}}",True,miss,regular,"{'x': 10.8, 'y': 49.3, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 39, 'z': 80.6}",5841588,90,14.0,6190,"{'start': {'x': 49.3, 'y': 10.8}, 'end': {'x': 61, 'y': 0}, 'goal': {'x': 61, 'y': 19.4}}",1,110,790,shot,,
"{'name': 'Milan Vukotić', 'firstName': '', 'lastName': '', 'slug': 'milan-vukotic', 'shortName': 'M. Vukotić', 'position': 'M', 'jerseyNumber': '11', 'userCount': 946, 'gender': 'M', 'id': 1005605, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوكوتيتش', 'bn': 'মিলান ভুকোতিক', 'hi': 'मिलन वुकोटिक'}, 'shortNameTranslation': {'ar': 'م. فوكوتيتش', 'bn': 'এম. ভুকোতিক', 'hi': 'एम. वुकोटिक'}}}",True,miss,assisted,"{'x': 23.4, 'y': 29.5, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 43, 'z': 76.4}",5841576,90,10.0,5972,"{'start': {'x': 29.5, 'y': 23.4}, 'end': {'x': 57, 'y': 0}, 'goal': {'x': 57, 'y': 23.6}}",1,328,572,shot,,
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",False,miss,assisted,"{'x': 12.5, 'y': 70.3, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43, 'z': 16.7}",5841565,90,6.0,5758,"{'start': {'x': 70.3, 'y': 12.5}, 'end': {'x': 57, 'y': 0}, 'goal': {'x': 57, 'y': 83.3}}",1,542,358,shot,,
