minute,value
1.0,-2
2.0,-2
3.0,22
4.0,16
5.0,24
6.0,64
7.0,60
8.0,49
9.0,34
10.0,42
11.0,64
12.0,26
13.0,40
14.0,16
15.0,46
16.0,44
17.0,28
18.0,16
19.0,12
20.0,21
21.0,15
22.0,24
23.0,18
24.0,58
25.0,51
26.0,11
27.0,-7
28.0,5
29.0,20
30.0,100
31.0,100
32.0,66
33.0,33
34.0,28
35.0,35
36.0,64
37.0,43
38.0,30
39.0,-56
40.0,-4
41.0,-2
42.0,50
43.0,49
44.0,38
45.0,75
45.5,0
46.0,6
47.0,33
48.0,69
49.0,82
50.0,55
51.0,39
52.0,45
53.0,27
54.0,15
55.0,10
56.0,7
57.0,67
58.0,41
59.0,54
60.0,16
61.0,-13
62.0,-9
63.0,-19
64.0,32
65.0,52
66.0,38
67.0,16
68.0,-14
69.0,-18
70.0,-14
71.0,-12
72.0,-7
73.0,-12
74.0,-25
75.0,-17
76.0,-19
77.0,-13
78.0,-12
79.0,-32
80.0,-23
81.0,-29
82.0,-25
83.0,43
84.0,23
85.0,9
86.0,2
87.0,-5
88.0,-31
89.0,-45
90.0,-27
90.5,82
