player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Nemanja Vidojević', 'firstName': 'Nemanja Vidojevic', 'slug': 'nemanja-vidojevic', 'shortName': 'N. Vidojević', 'position': 'D', 'jerseyNumber': '5', 'userCount': 47, 'gender': 'M', 'id': 1146281, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا فيدوفيتش'}, 'shortNameTranslation': {'ar': 'ن. فيدوفيتش'}}}",True,block,corner,"{'x': 7, 'y': 49.1, 'z': 0}",head,low-centre,"{'x': 0, 'y': 51.5, 'z': 19}","{'x': 2.9, 'y': 48.7, 'z': 0}",5282568,90,9.0,5896,"{'start': {'x': 49.1, 'y': 7}, 'block': {'x': 48.7, 'y': 2.9}, 'end': {'x': 48.5, 'y': 0}, 'goal': {'x': 48.5, 'y': 81}}",1,404,496,shot,
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",True,save,assisted,"{'x': 22, 'y': 28.2, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 52.9, 'z': 22.8}","{'x': 1.2, 'y': 47.3, 'z': 0}",5282566,90,8.0,5876,"{'start': {'x': 28.2, 'y': 22}, 'block': {'x': 47.3, 'y': 1.2}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 77.2}}",1,424,476,shot,
"{'name': 'Andrej Kostić', 'firstName': 'Andrej', 'lastName': 'Kostić', 'slug': 'andrej-kostic', 'shortName': 'A. Kostić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 1085, 'gender': 'M', 'id': 1819171, 'fieldTranslations': {'nameTranslation': {'ar': 'أندري كوستيتش'}, 'shortNameTranslation': {'ar': 'أ. كوستيتش'}}}",False,goal,assisted,"{'x': 9.8, 'y': 48.1, 'z': 0}",head,low-right,"{'x': 0, 'y': 46.1, 'z': 3.8}",,5282563,90,7.0,5805,"{'start': {'x': 48.1, 'y': 9.8}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 96.2}}",1,495,405,shot,regular
"{'name': 'Vanja Dragojević', 'slug': 'vanja-dragojevic', 'shortName': 'V. Dragojevic', 'position': 'M', 'jerseyNumber': '6', 'userCount': 748, 'gender': 'M', 'id': 1500276, 'fieldTranslations': {'nameTranslation': {'ar': 'فانيا دراجويفيتش'}, 'shortNameTranslation': {'ar': 'ف. دراجويفيتش'}}}",False,miss,corner,"{'x': 7.3, 'y': 60.7, 'z': 0}",head,high-right,"{'x': 0, 'y': 43.7, 'z': 73.6}",,5282559,90,4.0,5632,"{'start': {'x': 60.7, 'y': 7.3}, 'end': {'x': 56.3, 'y': 0}, 'goal': {'x': 56.3, 'y': 26.4}}",1,668,232,shot,
"{'name': 'Ognjen Ugrešić', 'firstName': 'Ognjen Ugresic', 'slug': 'ognjen-ugresic', 'shortName': 'O. Ugrešić', 'position': 'M', 'jerseyNumber': '36', 'userCount': 1005, 'gender': 'M', 'id': 1427161, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين أوجريتش'}, 'shortNameTranslation': {'ar': 'أ. أوجريتش'}}}",False,block,assisted,"{'x': 23.4, 'y': 59.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 19}","{'x': 18.6, 'y': 57.6, 'z': 0}",5282558,90,4.0,5593,"{'start': {'x': 59.5, 'y': 23.4}, 'block': {'x': 57.6, 'y': 18.6}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 81}}",1,707,193,shot,
"{'name': 'Ognjen Ugrešić', 'firstName': 'Ognjen Ugresic', 'slug': 'ognjen-ugresic', 'shortName': 'O. Ugrešić', 'position': 'M', 'jerseyNumber': '36', 'userCount': 1005, 'gender': 'M', 'id': 1427161, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين أوجريتش'}, 'shortNameTranslation': {'ar': 'أ. أوجريتش'}}}",False,save,fast-break,"{'x': 21.3, 'y': 65.2, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.3, 'z': 17.1}","{'x': 1, 'y': 52, 'z': 0}",5282552,90,3.0,5526,"{'start': {'x': 65.2, 'y': 21.3}, 'block': {'x': 52, 'y': 1}, 'end': {'x': 53.7, 'y': 0}, 'goal': {'x': 53.7, 'y': 82.9}}",1,774,126,shot,
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",True,miss,fast-break,"{'x': 17.8, 'y': 49.1, 'z': 0}",right-foot,left,"{'x': 0, 'y': 63, 'z': 1.4}","{'x': 8.4, 'y': 42.2, 'z': 0}",5299223,90,2.0,5498,"{'start': {'x': 49.1, 'y': 17.8}, 'block': {'x': 42.2, 'y': 8.4}, 'end': {'x': 37, 'y': 0}, 'goal': {'x': 37, 'y': 98.6}}",1,802,98,shot,
"{'name': 'Abdul Yusif', 'firstName': '', 'lastName': '', 'slug': 'abdul-yusif', 'shortName': 'A. Yusif', 'position': 'D', 'jerseyNumber': '12', 'userCount': 98, 'gender': 'M', 'id': 905167, 'fieldTranslations': {'nameTranslation': {'ar': 'عبد يوسف', 'bn': 'আব্দুল ইউসিফ', 'hi': 'अब्दुल यूसुफ'}, 'shortNameTranslation': {'ar': 'ع. يوسف', 'bn': 'এ. ইউসিফ', 'hi': 'ए. यूसुफ'}}}",True,miss,corner,"{'x': 4.9, 'y': 57.2, 'z': 0}",head,high,"{'x': 0, 'y': 44.7, 'z': 68.1}",,5282550,90,2.0,5461,"{'start': {'x': 57.2, 'y': 4.9}, 'end': {'x': 55.3, 'y': 0}, 'goal': {'x': 55.3, 'y': 31.9}}",1,839,61,shot,
"{'name': 'Sava Petrov', 'slug': 'sava-petrov', 'shortName': 'S. Petrov', 'position': 'F', 'jerseyNumber': '9', 'userCount': 75, 'gender': 'M', 'id': 869693, 'fieldTranslations': {'nameTranslation': {'ar': 'سافا بتروف'}, 'shortNameTranslation': {'ar': 'س. بتروف'}}}",True,miss,assisted,"{'x': 12, 'y': 46.6, 'z': 0}",head,right,"{'x': 0, 'y': 39.3, 'z': 12.5}",,5299222,90,,5354,"{'start': {'x': 46.6, 'y': 12}, 'end': {'x': 60.7, 'y': 0}, 'goal': {'x': 60.7, 'y': 87.5}}",1,46,2654,shot,
"{'name': 'Janko Jevremović', 'firstName': 'Janko Jevremovic', 'slug': 'janko-jevremovic', 'shortName': 'J. Jevremović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 105, 'gender': 'M', 'id': 1166001, 'fieldTranslations': {'nameTranslation': {'ar': 'يانكو ييفريموفيتش'}, 'shortNameTranslation': {'ar': 'ي. ييفريموفيتش'}}}",True,miss,assisted,"{'x': 3.6, 'y': 58.1, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43, 'z': 13.9}",,5282498,89,,5314,"{'start': {'x': 58.1, 'y': 3.6}, 'end': {'x': 57, 'y': 0}, 'goal': {'x': 57, 'y': 86.1}}",2,86,2614,shot,
