minute,value
1.0,-4
2.0,-7
3.0,-11
4.0,24
5.0,7
6.0,-40
7.0,-23
8.0,19
9.0,-4
10.0,-12
11.0,-1
12.0,19
13.0,40
14.0,21
15.0,-19
16.0,-25
17.0,-38
18.0,-32
19.0,-23
20.0,-21
21.0,-52
22.0,-28
23.0,-30
24.0,27
25.0,6
26.0,18
27.0,29
28.0,17
29.0,-9
30.0,16
31.0,8
32.0,16
33.0,24
34.0,9
35.0,23
36.0,18
37.0,17
38.0,-37
39.0,-23
40.0,-44
41.0,-21
42.0,-8
43.0,10
44.0,-6
45.0,-8
45.5,-4
46.0,-7
47.0,-2
48.0,-18
49.0,-25
50.0,16
51.0,2
52.0,-20
53.0,-8
54.0,36
55.0,47
56.0,22
57.0,35
58.0,59
59.0,13
60.0,-6
61.0,-29
62.0,-36
63.0,-39
64.0,-36
65.0,-33
66.0,-13
67.0,-13
68.0,-5
69.0,17
70.0,10
71.0,53
72.0,32
73.0,11
74.0,-18
75.0,18
76.0,13
77.0,-29
78.0,-7
79.0,-2
80.0,-9
81.0,-2
82.0,31
83.0,14
84.0,15
85.0,24
86.0,23
87.0,-35
88.0,-18
89.0,-16
90.0,28
90.5,20
