minute,value
1.0,-4
2.0,-14
3.0,-6
4.0,-9
5.0,58
6.0,32
7.0,26
8.0,13
9.0,-9
10.0,-11
11.0,-17
12.0,-14
13.0,-39
14.0,-45
15.0,-22
16.0,22
17.0,6
18.0,-15
19.0,-5
20.0,-4
21.0,-14
22.0,43
23.0,24
24.0,81
25.0,63
26.0,20
27.0,10
28.0,-30
29.0,-1
30.0,-1
31.0,1
32.0,9
33.0,8
34.0,31
35.0,-20
36.0,11
37.0,7
38.0,47
39.0,18
40.0,16
41.0,19
42.0,20
43.0,56
44.0,39
45.0,23
45.5,-8
46.0,-5
47.0,-8
48.0,15
49.0,9
50.0,-10
51.0,-4
52.0,4
53.0,7
54.0,56
55.0,34
56.0,67
57.0,36
58.0,21
59.0,-13
60.0,4
61.0,-4
62.0,-10
63.0,-5
64.0,5
65.0,2
66.0,-12
67.0,-9
68.0,-35
69.0,-4
70.0,-2
71.0,-3
72.0,13
73.0,19
74.0,6
75.0,-4
76.0,29
77.0,5
78.0,-5
79.0,41
80.0,-27
81.0,12
82.0,-6
83.0,-7
84.0,-15
85.0,7
86.0,7
87.0,-7
88.0,-8
89.0,-11
90.0,-6
90.5,-3
