player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Rodrigão', 'slug': 'rodrigao-prado', 'shortName': 'R. Prado', 'position': 'D', 'jerseyNumber': '5', 'userCount': 864, 'gender': 'M', 'id': 867608, 'fieldTranslations': {'nameTranslation': {'ar': 'رودريغاو'}, 'shortNameTranslation': {'ar': 'رودريغاو'}}}",False,block,corner,"{'x': 9.1, 'y': 56.2, 'z': 0}",head,low-centre,"{'x': 0, 'y': 48.4, 'z': 19}","{'x': 2.2, 'y': 52.7, 'z': 0}",5854933,70,,4167,"{'start': {'x': 56.2, 'y': 9.1}, 'block': {'x': 52.7, 'y': 2.2}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 81}}",21,1233,1467,shot,
"{'name': 'Miloš Vulić', 'firstName': '', 'lastName': '', 'slug': 'milos-vulic', 'shortName': 'M. Vulić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 124, 'gender': 'M', 'id': 795861, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش فوليتش', 'bn': 'মিলোস ভুলিচ', 'hi': 'मिलोस वुलिक'}, 'shortNameTranslation': {'ar': 'م. فوليتش', 'bn': 'এম. ভুলিচ', 'hi': 'एम. वुलिक'}}}",True,block,assisted,"{'x': 21.9, 'y': 58.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.5, 'z': 19}","{'x': 10.9, 'y': 55.1, 'z': 0}",5854871,68,,4024,"{'start': {'x': 58.7, 'y': 21.9}, 'block': {'x': 55.1, 'y': 10.9}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 81}}",23,1376,1324,shot,
"{'name': 'Vladimir Lučić', 'firstName': '', 'lastName': '', 'slug': 'vladimir-lucic', 'shortName': 'V. Lučić', 'position': 'M', 'jerseyNumber': '37', 'userCount': 771, 'gender': 'M', 'id': 1029788, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير لوتشيتش', 'bn': 'ভ্লাদিমির লুসিচ', 'hi': 'व्लादिमीर लुसिक'}, 'shortNameTranslation': {'ar': 'ف. لوتشيتش', 'bn': 'ভি. লুসিচ', 'hi': 'वी. लुसिक'}}}",False,save,assisted,"{'x': 22.6, 'y': 31.7, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49.1, 'z': 27.2}","{'x': 4, 'y': 49.5, 'z': 0}",5854838,61,,3618,"{'start': {'x': 31.7, 'y': 22.6}, 'block': {'x': 49.5, 'y': 4}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 72.8}}",30,1782,918,shot,
"{'name': 'Milson', 'slug': 'milson', 'shortName': 'Milson', 'position': 'M', 'jerseyNumber': '77', 'userCount': 4342, 'gender': 'M', 'id': 939721, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}, 'shortNameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}}}",False,block,fast-break,"{'x': 21.9, 'y': 70.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 19}","{'x': 17.6, 'y': 66.8, 'z': 0}",5854833,58,,3457,"{'start': {'x': 70.9, 'y': 21.9}, 'block': {'x': 66.8, 'y': 17.6}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 81}}",33,1943,757,shot,
"{'name': 'Mirko Ivanić', 'slug': 'mirko-ivanic', 'shortName': 'M. Ivanić', 'position': 'M', 'jerseyNumber': '4', 'userCount': 1280, 'gender': 'M', 'id': 278763, 'fieldTranslations': {'nameTranslation': {'ar': 'ميركو إيفانيش', 'bn': 'মিরকো ইভানিচ', 'hi': 'मिर्को इवानिक'}, 'shortNameTranslation': {'ar': 'م. إيفانيش', 'bn': 'এম. ইভানিচ', 'hi': 'एम. इवानिक'}}}",False,miss,assisted,"{'x': 14.1, 'y': 37.8, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 39.2, 'z': 44.4}",,5854755,56,,3359,"{'start': {'x': 37.8, 'y': 14.1}, 'end': {'x': 60.8, 'y': 0}, 'goal': {'x': 60.8, 'y': 55.6}}",35,2041,659,shot,
"{'name': 'Nikola Bogdanovski', 'firstName': 'Nikola', 'lastName': 'Bogdanovski', 'slug': 'nikola-bogdanovski', 'shortName': 'N. Bogdanovski', 'position': 'M', 'jerseyNumber': '33', 'userCount': 16, 'gender': 'M', 'id': 956793, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا بوغدانوفيسكي'}, 'shortNameTranslation': {'ar': 'ن. بوغدانوفيسكي'}}}",True,save,fast-break,"{'x': 36.6, 'y': 61.2, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 48.1, 'z': 25.9}","{'x': 2, 'y': 52.3, 'z': 0}",5854745,54,,3221,"{'start': {'x': 61.2, 'y': 36.6}, 'block': {'x': 52.3, 'y': 2}, 'end': {'x': 51.9, 'y': 0}, 'goal': {'x': 51.9, 'y': 74.1}}",37,2179,521,shot,
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",False,save,assisted,"{'x': 14.8, 'y': 40, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.2, 'z': 3.8}","{'x': 1.5, 'y': 48.9, 'z': 0}",5854744,54,,3188,"{'start': {'x': 40, 'y': 14.8}, 'block': {'x': 48.9, 'y': 1.5}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 96.2}}",37,2212,488,shot,
"{'name': 'Nikola Stanković', 'firstName': 'Nikola', 'lastName': 'Stanković', 'slug': 'nikola-stankovic', 'shortName': 'N. Stanković', 'position': 'D', 'jerseyNumber': '24', 'userCount': 584, 'gender': 'M', 'id': 1100641, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ستانكوفيتش', 'bn': 'নিকোলা স্ট্যানকোভিচ', 'hi': 'निकोला स्टेनकोविक'}, 'shortNameTranslation': {'ar': 'ن. ستانكوفيتش', 'bn': 'এন. স্ট্যানকোভিচ', 'hi': 'एन. स्टेनकोविक'}}}",False,miss,assisted,"{'x': 15, 'y': 70, 'z': 0}",right-foot,left,"{'x': 0, 'y': 60.7, 'z': 38.9}",,5854544,45,9.0,3229,"{'start': {'x': 70, 'y': 15}, 'end': {'x': 39.3, 'y': 0}, 'goal': {'x': 39.3, 'y': 61.1}}",1,2171,529,shot,
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",False,goal,penalty,"{'x': 11.5, 'y': 50, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.5, 'z': 13.3}",,5854502,45,4.0,2895,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 86.7}}",1,2505,195,shot,penalty
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",False,save,regular,"{'x': 8.8, 'y': 48.7, 'z': 0}",head,high-centre,"{'x': 0, 'y': 49.3, 'z': 20.9}","{'x': 1.2, 'y': 49.6, 'z': 0}",5854393,38,,2245,"{'start': {'x': 48.7, 'y': 8.8}, 'block': {'x': 49.6, 'y': 1.2}, 'end': {'x': 50.7, 'y': 0}, 'goal': {'x': 50.7, 'y': 79.1}}",8,455,2245,shot,
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",False,save,regular,"{'x': 12.5, 'y': 50.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51, 'z': 12.7}","{'x': 2.5, 'y': 50, 'z': 0}",5854374,36,,2115,"{'start': {'x': 50.9, 'y': 12.5}, 'block': {'x': 50, 'y': 2.5}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 87.3}}",10,585,2115,shot,
"{'name': 'Stefan Leković', 'firstName': 'Stefan Lekovic', 'slug': 'stefan-lekovic', 'shortName': 'S. Leković', 'position': 'D', 'jerseyNumber': '4', 'userCount': 892, 'gender': 'M', 'id': 1146225, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ليكوفيتش', 'bn': 'স্টেফান লেকোভিচ', 'hi': 'स्टीफ़न लेकोविच'}, 'shortNameTranslation': {'ar': 'س. ليكوفيتش', 'bn': 'এস. লেকোভিচ', 'hi': 'एस. लेकोविच'}}}",False,block,corner,"{'x': 11.7, 'y': 54.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.2, 'z': 19}","{'x': 8, 'y': 53.8, 'z': 0}",5854417,34,,1999,"{'start': {'x': 54.8, 'y': 11.7}, 'block': {'x': 53.8, 'y': 8}, 'end': {'x': 49.8, 'y': 0}, 'goal': {'x': 49.8, 'y': 81}}",12,701,1999,shot,
"{'name': 'Aleksa Damjanović', 'slug': 'aleksa-damjanovic', 'shortName': 'A. Damjanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 176, 'gender': 'M', 'id': 1825956, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسَا داميانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. داميانوفيتش'}}}",False,block,set-piece,"{'x': 15, 'y': 60.7, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.2, 'z': 19}","{'x': 13.6, 'y': 59.6, 'z': 0}",5854294,32,,1896,"{'start': {'x': 60.7, 'y': 15}, 'block': {'x': 59.6, 'y': 13.6}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 81}}",14,804,1896,shot,
"{'name': 'Nikola Bogdanovski', 'firstName': 'Nikola', 'lastName': 'Bogdanovski', 'slug': 'nikola-bogdanovski', 'shortName': 'N. Bogdanovski', 'position': 'M', 'jerseyNumber': '33', 'userCount': 16, 'gender': 'M', 'id': 956793, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا بوغدانوفيسكي'}, 'shortNameTranslation': {'ar': 'ن. بوغدانوفيسكي'}}}",True,save,fast-break,"{'x': 14.6, 'y': 61.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 15.8}","{'x': 8, 'y': 58.1, 'z': 0}",5854276,28,,1665,"{'start': {'x': 61.8, 'y': 14.6}, 'block': {'x': 58.1, 'y': 8}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 84.2}}",18,1035,1665,shot,
"{'name': 'Milson', 'slug': 'milson', 'shortName': 'Milson', 'position': 'M', 'jerseyNumber': '77', 'userCount': 4342, 'gender': 'M', 'id': 939721, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}, 'shortNameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}}}",False,save,assisted,"{'x': 25, 'y': 33.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 15.2}","{'x': 1.2, 'y': 48.6, 'z': 0}",5854247,25,,1455,"{'start': {'x': 33.1, 'y': 25}, 'block': {'x': 48.6, 'y': 1.2}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 84.8}}",21,1245,1455,shot,
"{'name': 'Nikola Stanković', 'firstName': 'Nikola', 'lastName': 'Stanković', 'slug': 'nikola-stankovic', 'shortName': 'N. Stanković', 'position': 'D', 'jerseyNumber': '24', 'userCount': 584, 'gender': 'M', 'id': 1100641, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ستانكوفيتش', 'bn': 'নিকোলা স্ট্যানকোভিচ', 'hi': 'निकोला स्टेनकोविक'}, 'shortNameTranslation': {'ar': 'ن. ستانكوفيتش', 'bn': 'এন. স্ট্যানকোভিচ', 'hi': 'एन. स्टेनकोविक'}}}",False,save,assisted,"{'x': 15.1, 'y': 59.5, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 12.7}","{'x': 3.6, 'y': 51.8, 'z': 0}",5854243,22,,1309,"{'start': {'x': 59.5, 'y': 15.1}, 'block': {'x': 51.8, 'y': 3.6}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 87.3}}",24,1391,1309,shot,
"{'name': 'Vladimir Lučić', 'firstName': '', 'lastName': '', 'slug': 'vladimir-lucic', 'shortName': 'V. Lučić', 'position': 'M', 'jerseyNumber': '37', 'userCount': 771, 'gender': 'M', 'id': 1029788, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير لوتشيتش', 'bn': 'ভ্লাদিমির লুসিচ', 'hi': 'व्लादिमीर लुसिक'}, 'shortNameTranslation': {'ar': 'ف. لوتشيتش', 'bn': 'ভি. লুসিচ', 'hi': 'वी. लुसिक'}}}",False,block,assisted,"{'x': 25.1, 'y': 69.7, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 19}","{'x': 20.3, 'y': 66.1, 'z': 0}",5854233,21,,1217,"{'start': {'x': 69.7, 'y': 25.1}, 'block': {'x': 66.1, 'y': 20.3}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 81}}",25,1483,1217,shot,
"{'name': 'Milson', 'slug': 'milson', 'shortName': 'Milson', 'position': 'M', 'jerseyNumber': '77', 'userCount': 4342, 'gender': 'M', 'id': 939721, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}, 'shortNameTranslation': {'ar': 'ميلسون', 'bn': 'মিলসন', 'hi': 'मिल्सन'}}}",False,save,fast-break,"{'x': 14.7, 'y': 33.6, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 48.4, 'z': 32.3}","{'x': 2.9, 'y': 46.2, 'z': 0}",5854202,17,,966,"{'start': {'x': 33.6, 'y': 14.7}, 'block': {'x': 46.2, 'y': 2.9}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 67.7}}",29,1734,966,shot,
"{'name': 'Rodrigão', 'slug': 'rodrigao-prado', 'shortName': 'R. Prado', 'position': 'D', 'jerseyNumber': '5', 'userCount': 864, 'gender': 'M', 'id': 867608, 'fieldTranslations': {'nameTranslation': {'ar': 'رودريغاو'}, 'shortNameTranslation': {'ar': 'رودريغاو'}}}",False,miss,corner,"{'x': 11.7, 'y': 56.6, 'z': 0}",head,left,"{'x': 0, 'y': 64.4, 'z': 34.7}",,5854135,16,,922,"{'start': {'x': 56.6, 'y': 11.7}, 'end': {'x': 35.6, 'y': 0}, 'goal': {'x': 35.6, 'y': 65.3}}",30,1778,922,shot,
"{'name': 'Aleksa Damjanović', 'slug': 'aleksa-damjanovic', 'shortName': 'A. Damjanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 176, 'gender': 'M', 'id': 1825956, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسَا داميانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. داميانوفيتش'}}}",False,block,assisted,"{'x': 12.2, 'y': 47.4, 'z': 0}",head,low-left,"{'x': 0, 'y': 51.8, 'z': 19}","{'x': 11.2, 'y': 48.7, 'z': 0}",5854215,12,,679,"{'start': {'x': 47.4, 'y': 12.2}, 'block': {'x': 48.7, 'y': 11.2}, 'end': {'x': 48.2, 'y': 0}, 'goal': {'x': 48.2, 'y': 81}}",34,2021,679,shot,
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",False,save,assisted,"{'x': 23.7, 'y': 33.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 10.8}","{'x': 2, 'y': 48.9, 'z': 0}",5854088,8,,464,"{'start': {'x': 33.3, 'y': 23.7}, 'block': {'x': 48.9, 'y': 2}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 89.2}}",38,2236,464,shot,
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",False,miss,regular,"{'x': 9.9, 'y': 46.6, 'z': 0}",right-foot,left,"{'x': 0, 'y': 60.7, 'z': 29.2}",,5854045,2,,73,"{'start': {'x': 46.6, 'y': 9.9}, 'end': {'x': 39.3, 'y': 0}, 'goal': {'x': 39.3, 'y': 70.8}}",44,2627,73,shot,
