minute,value
1.0,-8
2.0,-37
3.0,-33
4.0,-31
5.0,-35
6.0,-27
7.0,-31
8.0,-54
9.0,-36
10.0,-54
11.0,-43
12.0,-42
13.0,-28
14.0,-22
15.0,-51
16.0,-75
17.0,-60
18.0,-77
19.0,-46
20.0,-28
21.0,-8
22.0,-28
23.0,-59
24.0,-47
25.0,-67
26.0,-41
27.0,-38
28.0,22
29.0,-5
30.0,-24
31.0,-30
32.0,-37
33.0,-73
34.0,-48
35.0,-56
36.0,-76
37.0,-51
38.0,-39
39.0,-60
40.0,-40
41.0,-39
42.0,-33
43.0,-26
44.0,-19
45.0,-24
45.5,-80
46.0,4
47.0,9
48.0,-6
49.0,-8
50.0,-12
51.0,-29
52.0,-25
53.0,-44
54.0,-68
55.0,80
56.0,18
57.0,-23
58.0,-16
59.0,-16
60.0,-15
61.0,-45
62.0,-18
63.0,-25
64.0,-13
65.0,-16
66.0,-13
67.0,-7
68.0,-5
69.0,-6
70.0,-13
71.0,-16
72.0,-35
73.0,-32
74.0,-20
75.0,-12
76.0,-7
77.0,-43
78.0,-26
79.0,-36
80.0,-29
81.0,-29
82.0,-28
83.0,-71
84.0,-30
85.0,-70
86.0,-75
87.0,-75
88.0,-79
89.0,-47
90.0,-21
90.5,-26
