match_id,team_id,team_name,team_side,player_id,player_name,player_position,metric_key,category,metric,value,secondary,denominator,percentage,display
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,goals,General,Goals,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,goalAssist,General,Assists,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,totalTackle,General,Tackles (won),0.0,0.0,,,0 (0)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,accuratePass,General,Accurate passes,30.0,,37.0,81.08108108108108,30/37 (81%)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,total_duels,General,Duels (won),1.0,0.0,,,1 (0)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,ground_duels_total,General,Ground duels (won),1.0,0.0,,,1 (0)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,aerial_duels_total,General,Aerial duels (won),0.0,0.0,,,0 (0)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,minutesPlayed,General,Minutes played,90.0,,,,90
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,goals,Attacking,Goals,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,totalShots,Attacking,Shots (on target),0.0,0.0,,,0 (0)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,shotOffTarget,Attacking,Shots off target,,,,,
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,blockedScoringAttempt,Attacking,Shots blocked,,,,,
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,expectedGoals,Attacking,Expected goals,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,goalAssist,Attacking,Assists,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,expectedAssists,Attacking,Expected assists,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,keyPass,Attacking,Key passes,,,,,
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,totalContest,Attacking,Dribbles (successful),0.0,0.0,,,0 (0)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,touches,Attacking,Touches,43.0,,,,43
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,wasFouled,Attacking,Was fouled,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,totalTackle,Defending,Tackles (won),0.0,0.0,,,0 (0)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,interceptionWon,Defending,Interceptions,2.0,,,,2
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,ballRecovery,Defending,Ball recoveries,3.0,,,,3
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,totalClearance,Defending,Clearances,2.0,,,,2
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,outfielderBlock,Defending,Blocks,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,dispossessed,Defending,Dispossessed,,,,,
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,errorLeadToAShot,Defending,Errors leading to shot,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,ownGoals,Defending,Own goals,0.0,,,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,accuratePass,Passing,Accurate passes,30.0,,37.0,81.08108108108108,30/37 (81%)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,accurateLongBalls,Passing,Accurate long balls,11.0,,17.0,64.70588235294117,11/17 (65%)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,accurateCross,Passing,Accurate crosses,0.0,,0.0,,0
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,accurateOwnHalfPasses,Passing,Passes own half,25.0,,27.0,92.5925925925926,25/27 (93%)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,accurateOppositionHalfPasses,Passing,Passes opposition half,4.0,,8.0,50.0,4/8 (50%)
15280973,36019,FK Mornar Bar,home,1498808,Vasilije Stojanović,G,keyPass,Passing,Key passes,,,,,
