player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,xgot,goalType
"{'name': 'Fatih Muković', 'firstName': '', 'lastName': '', 'slug': 'fatih-mukovic', 'shortName': 'F. Muković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 8, 'gender': 'M', 'id': 1063210, 'fieldTranslations': {'nameTranslation': {'ar': 'فاتح موكوفيتش'}, 'shortNameTranslation': {'ar': 'ف. موكوفيتش'}}}",True,goal,corner,"{'x': 7, 'y': 52, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 48.3, 'z': 20.9}",0.6218,6543198,58,,3473,"{'start': {'x': 52, 'y': 7}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 79.1}}",33,1927,773,shot,,0.7084,regular
"{'name': 'Stefan Golubović', 'firstName': '', 'lastName': '', 'slug': 'stefan-golubovic', 'shortName': 'S. Golubović', 'position': 'F', 'jerseyNumber': '21', 'userCount': 7, 'gender': 'M', 'id': 1185131, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان غولوبوفيتش'}, 'shortNameTranslation': {'ar': 'س. غولوبوفيتش'}}}",True,save,corner,"{'x': 3, 'y': 46, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 5.9}",0.8176,6543197,58,,3472,"{'start': {'x': 46, 'y': 3}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 94.1}}",33,1928,772,shot,,0.9446,
"{'name': 'Drago Bumbar', 'firstName': '', 'lastName': '', 'slug': 'drago-bumbar', 'shortName': 'D. Bumbar', 'position': 'D', 'jerseyNumber': '15', 'userCount': 6, 'gender': 'M', 'id': 1103876, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغو بومبار'}, 'shortNameTranslation': {'ar': 'د. بومبار'}}}",True,save,corner,"{'x': 7, 'y': 46, 'z': 0}",head,high-left,"{'x': 0, 'y': 54.4, 'z': 30.7}",0.2106,6543196,58,,3469,"{'start': {'x': 46, 'y': 7}, 'end': {'x': 45.6, 'y': 0}, 'goal': {'x': 45.6, 'y': 69.3}}",33,1931,769,shot,,0.6001,
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",False,save,regular,"{'x': 14, 'y': 37, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.5, 'z': 37.5}",0.05859,6543195,55,,3258,"{'start': {'x': 37, 'y': 14}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 62.5}}",36,2142,558,shot,,0.681,
"{'name': 'Alhassan Baba Musah', 'firstName': '', 'lastName': '', 'slug': 'alhassan-baba-musah', 'shortName': 'A. B. Musah', 'position': 'M', 'jerseyNumber': '19', 'userCount': 30, 'gender': 'M', 'id': 1486746, 'fieldTranslations': {'nameTranslation': {'ar': 'الحسن بابا موسى'}, 'shortNameTranslation': {'ar': 'ا. موسى'}}}",True,miss,throw-in-set-piece,"{'x': 14, 'y': 23, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 58, 'z': 17.8}",0.01537,6543194,53,,3161,"{'start': {'x': 23, 'y': 14}, 'end': {'x': 42, 'y': 0}, 'goal': {'x': 42, 'y': 82.2}}",38,2239,461,shot,,,
"{'name': 'Alhassan Baba Musah', 'firstName': '', 'lastName': '', 'slug': 'alhassan-baba-musah', 'shortName': 'A. B. Musah', 'position': 'M', 'jerseyNumber': '19', 'userCount': 30, 'gender': 'M', 'id': 1486746, 'fieldTranslations': {'nameTranslation': {'ar': 'الحسن بابا موسى'}, 'shortNameTranslation': {'ar': 'ا. موسى'}}}",True,miss,regular,"{'x': 6, 'y': 54, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 57, 'z': 12.3}",0.3239,6543193,50,,2980,"{'start': {'x': 54, 'y': 6}, 'end': {'x': 43, 'y': 0}, 'goal': {'x': 43, 'y': 87.7}}",41,2420,280,shot,,,
"{'name': 'Stefan Golubović', 'firstName': '', 'lastName': '', 'slug': 'stefan-golubovic', 'shortName': 'S. Golubović', 'position': 'F', 'jerseyNumber': '21', 'userCount': 7, 'gender': 'M', 'id': 1185131, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان غولوبوفيتش'}, 'shortNameTranslation': {'ar': 'س. غولوبوفيتش'}}}",True,save,regular,"{'x': 15, 'y': 51, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47, 'z': 3.1}",0.1426,6543192,45,1.0,2746,"{'start': {'x': 51, 'y': 15}, 'end': {'x': 53, 'y': 0}, 'goal': {'x': 53, 'y': 96.9}}",1,2654,46,shot,,0.4658,
"{'name': 'Hiroki Harada', 'firstName': 'Hiroki Harada', 'lastName': '', 'slug': 'hiroki-harada', 'shortName': 'H. Harada', 'position': 'M', 'jerseyNumber': '10', 'userCount': 23, 'gender': 'M', 'id': 1218103, 'fieldTranslations': {'nameTranslation': {'ar': 'هيروكي هارادا'}, 'shortNameTranslation': {'ar': 'ه. هارادا'}}}",False,block,regular,"{'x': 24, 'y': 46, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.04896,6543191,45,,2683,"{'start': {'x': 46, 'y': 24}, 'block': {'x': 46, 'y': 24}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,17,2683,shot,"{'x': 24, 'y': 46, 'z': 0}",,
"{'name': 'Matija Bojović', 'firstName': 'Matija', 'lastName': 'Bojović', 'slug': 'matija-bojovic', 'shortName': 'M. Bojović', 'position': 'D', 'jerseyNumber': '29', 'userCount': 16, 'gender': 'M', 'id': 1185148, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا بوجوفيتش', 'hi': 'मतिजा बोजोविक', 'bn': 'মাতিজা বোজোভিচ'}, 'shortNameTranslation': {'ar': 'م. بوجوفيتش', 'hi': 'एम. बोजोविक', 'bn': 'এম. বোজোভিচ'}}}",False,post,regular,"{'x': 3, 'y': 65, 'z': 0}",right-foot,high,"{'x': 0, 'y': 44.6, 'z': 38.2}",0.14,6543190,45,,2679,"{'start': {'x': 65, 'y': 3}, 'end': {'x': 55.4, 'y': 0}, 'goal': {'x': 55.4, 'y': 61.8}}",1,21,2679,shot,,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",False,miss,regular,"{'x': 8, 'y': 61, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.1, 'z': 17.1}",0.1065,6543189,43,,2547,"{'start': {'x': 61, 'y': 8}, 'end': {'x': 43.9, 'y': 0}, 'goal': {'x': 43.9, 'y': 82.9}}",3,153,2547,shot,,,
"{'name': 'Kristijan Radunović', 'firstName': 'Kristijan Radunović', 'lastName': '', 'slug': 'kristijan-radunovic', 'shortName': 'K. Radunović', 'position': 'M', 'jerseyNumber': '14', 'userCount': 3, 'gender': 'M', 'id': 1381377, 'fieldTranslations': {'nameTranslation': {'ar': 'كريستيجان رادونوفيتش'}, 'shortNameTranslation': {'ar': 'ك. رادونوفيتش'}}}",True,goal,regular,"{'x': 21, 'y': 60, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.5, 'z': 0.8}",0.05392,6543188,40,,2385,"{'start': {'x': 60, 'y': 21}, 'end': {'x': 53.5, 'y': 0}, 'goal': {'x': 53.5, 'y': 99.2}}",6,315,2385,shot,,0.1348,regular
"{'name': 'Fatih Muković', 'firstName': '', 'lastName': '', 'slug': 'fatih-mukovic', 'shortName': 'F. Muković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 8, 'gender': 'M', 'id': 1063210, 'fieldTranslations': {'nameTranslation': {'ar': 'فاتح موكوفيتش'}, 'shortNameTranslation': {'ar': 'ف. موكوفيتش'}}}",True,miss,regular,"{'x': 24, 'y': 61, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.9, 'z': 8.4}",0.04343,6543187,32,,1895,"{'start': {'x': 61, 'y': 24}, 'end': {'x': 42.1, 'y': 0}, 'goal': {'x': 42.1, 'y': 91.6}}",14,805,1895,shot,,,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",False,save,regular,"{'x': 18, 'y': 54, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.3, 'z': 4.7}",0.123,6543186,30,,1762,"{'start': {'x': 54, 'y': 18}, 'end': {'x': 52.7, 'y': 0}, 'goal': {'x': 52.7, 'y': 95.3}}",16,938,1762,shot,,0.3401,
"{'name': 'Kristijan Radunović', 'firstName': 'Kristijan Radunović', 'lastName': '', 'slug': 'kristijan-radunovic', 'shortName': 'K. Radunović', 'position': 'M', 'jerseyNumber': '14', 'userCount': 3, 'gender': 'M', 'id': 1381377, 'fieldTranslations': {'nameTranslation': {'ar': 'كريستيجان رادونوفيتش'}, 'shortNameTranslation': {'ar': 'ك. رادونوفيتش'}}}",True,miss,regular,"{'x': 46, 'y': 67, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 41.1, 'z': 35.6}",0.008611,6543185,25,,1484,"{'start': {'x': 67, 'y': 46}, 'end': {'x': 58.9, 'y': 0}, 'goal': {'x': 58.9, 'y': 64.4}}",21,1216,1484,shot,,,
"{'name': 'Igor Poček', 'slug': 'igor-pocek', 'shortName': 'I. Poček', 'position': 'F', 'jerseyNumber': '10', 'userCount': 14, 'gender': 'M', 'id': 138949, 'fieldTranslations': {'nameTranslation': {'ar': 'إيغور بوتشيك'}, 'shortNameTranslation': {'ar': 'إ. بوتشيك'}}}",True,miss,regular,"{'x': 4, 'y': 33, 'z': 0}",head,close-left,"{'x': 0, 'y': 58.6, 'z': 31}",0.003685,6543184,19,,1124,"{'start': {'x': 33, 'y': 4}, 'end': {'x': 41.4, 'y': 0}, 'goal': {'x': 41.4, 'y': 69}}",27,1576,1124,shot,,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",False,save,regular,"{'x': 6, 'y': 42, 'z': 0}",head,low-left,"{'x': 0, 'y': 52, 'z': 18.9}",0.1558,6543183,17,,971,"{'start': {'x': 42, 'y': 6}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 81.1}}",29,1729,971,shot,,0.6292,
"{'name': 'Andrija Krivokapić', 'slug': 'andrija-krivokapic', 'shortName': 'A. Krivokapić', 'position': 'D', 'jerseyNumber': '23', 'userCount': 2, 'gender': 'M', 'id': 1218106, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريجا كريفوكابيتش'}, 'shortNameTranslation': {'ar': 'أ. كريفوكابيتش'}}}",True,block,corner,"{'x': 23, 'y': 50, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.008623,6543182,9,,522,"{'start': {'x': 50, 'y': 23}, 'block': {'x': 50, 'y': 23}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",37,2178,522,shot,"{'x': 23, 'y': 50, 'z': 0}",,
