player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Yusuf Bamidele', 'slug': 'yusuf-bamidele', 'shortName': 'B. I. Yusuf', 'position': 'F', 'jerseyNumber': '11', 'userCount': 573, 'gender': 'M', 'id': 1020116, 'fieldTranslations': {'nameTranslation': {'ar': 'يوسف باميديل'}, 'shortNameTranslation': {'ar': 'ي. باميديل'}}}",True,miss,regular,"{'x': 45.8, 'y': 56.6, 'z': 0}",left-foot,right,"{'x': 0, 'y': 40.3, 'z': 2.8}","{'x': 15.5, 'y': 57.4, 'z': 0}",5480995,90,3.0,5569,"{'start': {'x': 56.6, 'y': 45.8}, 'block': {'x': 57.4, 'y': 15.5}, 'end': {'x': 59.7, 'y': 0}, 'goal': {'x': 59.7, 'y': 97.2}}",1,731,169,shot,
"{'name': 'Marko Mladenović', 'slug': 'mladenovic-marko', 'shortName': 'M. Mladenović', 'position': 'M', 'jerseyNumber': '11', 'userCount': 92, 'gender': 'M', 'id': 1403053, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ملادينوفيتش'}, 'shortNameTranslation': {'ar': 'م. ملادينوفيتش'}}}",True,miss,assisted,"{'x': 20.1, 'y': 54.2, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 61.5, 'z': 65.3}",,5480828,90,2.0,5485,"{'start': {'x': 54.2, 'y': 20.1}, 'end': {'x': 38.5, 'y': 0}, 'goal': {'x': 38.5, 'y': 34.7}}",1,815,85,shot,
"{'name': 'Saša Jovanović', 'slug': 'sasa-jovanovic', 'shortName': 'S. Jovanović', 'position': 'F', 'jerseyNumber': '8', 'userCount': 69, 'gender': 'M', 'id': 589100, 'fieldTranslations': {'nameTranslation': {'ar': 'ساشا جوفانوفيتش', 'bn': 'সাসা জোভানোভিচ', 'hi': 'साशा जोवानोविक'}, 'shortNameTranslation': {'ar': 'س. جوفانوفيتش', 'bn': 'এস. জোভানোভিচ', 'hi': 'एस. जोवानोविक'}}}",False,miss,regular,"{'x': 8.6, 'y': 59.4, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 41.2, 'z': 5.6}",,5480790,85,,5074,"{'start': {'x': 59.4, 'y': 8.6}, 'end': {'x': 58.8, 'y': 0}, 'goal': {'x': 58.8, 'y': 94.4}}",6,326,2374,shot,
"{'name': 'Branko Jovičić', 'slug': 'branko-jovicic', 'shortName': 'B. Jovičić', 'position': 'M', 'jerseyNumber': '18', 'userCount': 110, 'gender': 'M', 'id': 220231, 'fieldTranslations': {'nameTranslation': {'ar': 'برانكو يوفيتشيتش', 'bn': 'ব্রাঙ্কো জোভিসিক', 'hi': 'ब्रांको जोविकिक'}, 'shortNameTranslation': {'ar': 'ب. يوفيتشيتش', 'bn': 'বি. জোভিসিচ', 'hi': 'बी. जोविकिक'}}}",False,block,assisted,"{'x': 25.7, 'y': 62.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 19}","{'x': 9.8, 'y': 54, 'z': 0}",5480789,85,,5069,"{'start': {'x': 62.6, 'y': 25.7}, 'block': {'x': 54, 'y': 9.8}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 81}}",6,331,2369,shot,
"{'name': 'Aleksa Vukanović', 'slug': 'aleksa-vukanovic', 'shortName': 'A. Vukanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 157, 'gender': 'M', 'id': 842317, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسا فوكانوفيتش', 'bn': 'আলেক্সা ভুকানোভিচ', 'hi': 'अलेक्सा वुकानोविक'}, 'shortNameTranslation': {'ar': 'أ. فوكانوفيتش', 'bn': 'এ. ভুকানোভিচ', 'hi': 'ए. वुकानोविक'}}}",True,post,assisted,"{'x': 5.5, 'y': 45, 'z': 0}",left-foot,left,"{'x': 0, 'y': 55.3, 'z': 18.4}",,5480652,67,,3996,"{'start': {'x': 45, 'y': 5.5}, 'end': {'x': 44.7, 'y': 0}, 'goal': {'x': 44.7, 'y': 81.6}}",24,1404,1296,shot,
"{'name': 'Miloš Pantović', 'firstName': '', 'lastName': '', 'slug': 'milos-pantovic', 'shortName': 'M. Pantović', 'position': 'F', 'jerseyNumber': '72', 'userCount': 610, 'gender': 'M', 'id': 997191, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوس بانتوفيتش', 'bn': 'মিলোস প্যানটোভিক', 'hi': 'मिलोस पन्तोविक'}, 'shortNameTranslation': {'ar': 'م. بانتوفيتش', 'bn': 'এম. প্যানটোভিক', 'hi': 'एम. पन्तोविक'}}}",False,miss,assisted,"{'x': 9.4, 'y': 48.5, 'z': 0}",head,close-right,"{'x': 0, 'y': 42.9, 'z': 12.5}",,5480629,64,,3830,"{'start': {'x': 48.5, 'y': 9.4}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 87.5}}",27,1570,1130,shot,
"{'name': 'Aleksandar Stančić', 'firstName': 'Aleksandar Stancic', 'slug': 'aleksandar-stancic', 'shortName': 'A. Stančić', 'position': 'M', 'jerseyNumber': '16', 'userCount': 47, 'gender': 'M', 'id': 1619543, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر ستانشيتش'}, 'shortNameTranslation': {'ar': 'أ. ستانشيتش'}}}",False,miss,assisted,"{'x': 13.2, 'y': 49.1, 'z': 0}",right-foot,right,"{'x': 0, 'y': 36.1, 'z': 15.3}","{'x': 10.5, 'y': 61.7, 'z': 0}",5480644,63,,3723,"{'start': {'x': 49.1, 'y': 13.2}, 'block': {'x': 61.7, 'y': 10.5}, 'end': {'x': 63.9, 'y': 0}, 'goal': {'x': 63.9, 'y': 84.7}}",28,1677,1023,shot,
"{'name': 'Petar Sukačev', 'firstName': 'Petar Sukacev', 'slug': 'petar-sukacev', 'shortName': 'P. Sukačev', 'position': 'M', 'jerseyNumber': '27', 'userCount': 59, 'gender': 'M', 'id': 1656621, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر سوكاشيف'}, 'shortNameTranslation': {'ar': 'ب. سوكاشيف'}}}",True,miss,corner,"{'x': 8.8, 'y': 51.9, 'z': 0}",head,close-left,"{'x': 0, 'y': 59, 'z': 15.3}",,5480489,49,,2886,"{'start': {'x': 51.9, 'y': 8.8}, 'end': {'x': 41, 'y': 0}, 'goal': {'x': 41, 'y': 84.7}}",42,2514,186,shot,
"{'name': 'Petar Sukačev', 'firstName': 'Petar Sukacev', 'slug': 'petar-sukacev', 'shortName': 'P. Sukačev', 'position': 'M', 'jerseyNumber': '27', 'userCount': 59, 'gender': 'M', 'id': 1656621, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر سوكاشيف'}, 'shortNameTranslation': {'ar': 'ب. سوكاشيف'}}}",True,miss,assisted,"{'x': 23.2, 'y': 56, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 57.5, 'z': 77.8}",,5480260,44,,2588,"{'start': {'x': 56, 'y': 23.2}, 'end': {'x': 42.5, 'y': 0}, 'goal': {'x': 42.5, 'y': 22.2}}",2,112,2588,shot,
"{'name': 'Yusuf Bamidele', 'slug': 'yusuf-bamidele', 'shortName': 'B. I. Yusuf', 'position': 'F', 'jerseyNumber': '11', 'userCount': 573, 'gender': 'M', 'id': 1020116, 'fieldTranslations': {'nameTranslation': {'ar': 'يوسف باميديل'}, 'shortNameTranslation': {'ar': 'ي. باميديل'}}}",True,miss,fast-break,"{'x': 8.3, 'y': 50.1, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 39.2, 'z': 50}",,5480086,29,,1723,"{'start': {'x': 50.1, 'y': 8.3}, 'end': {'x': 60.8, 'y': 0}, 'goal': {'x': 60.8, 'y': 50}}",17,977,1723,shot,
