minute,value
1.0,2
2.0,30
3.0,19
4.0,19
5.0,9
6.0,9
7.0,3
8.0,23
9.0,7
10.0,3
11.0,-11
12.0,-35
13.0,-11
14.0,-7
15.0,25
16.0,-14
17.0,-14
18.0,-34
19.0,-21
20.0,-57
21.0,-34
22.0,-20
23.0,21
24.0,28
25.0,20
26.0,14
27.0,15
28.0,17
29.0,-32
30.0,26
31.0,9
32.0,-8
33.0,-18
34.0,-18
35.0,-17
36.0,-15
37.0,-13
38.0,-11
39.0,-43
40.0,-32
41.0,-25
42.0,-38
43.0,-27
44.0,-12
45.0,-23
45.5,1
46.0,-5
47.0,-2
48.0,-6
49.0,62
50.0,30
51.0,21
52.0,11
53.0,11
54.0,-4
55.0,21
56.0,29
57.0,13
58.0,4
59.0,-4
60.0,-7
61.0,-10
62.0,-10
63.0,-5
64.0,-31
65.0,-42
66.0,-17
67.0,-22
68.0,27
69.0,24
70.0,20
71.0,2
72.0,-17
73.0,-4
74.0,-3
75.0,-12
76.0,-3
77.0,24
78.0,31
79.0,10
80.0,-9
81.0,5
82.0,-23
83.0,-42
84.0,-24
85.0,-21
86.0,-28
87.0,-21
88.0,-23
89.0,-14
90.0,34
90.5,16
