minute,value
1.0,-2
2.0,4
3.0,-7
4.0,10
5.0,13
6.0,36
7.0,23
8.0,21
9.0,67
10.0,42
11.0,69
12.0,18
13.0,28
14.0,100
15.0,62
16.0,65
17.0,48
18.0,61
19.0,21
20.0,17
21.0,55
22.0,37
23.0,25
24.0,-18
25.0,8
26.0,5
27.0,35
28.0,26
29.0,21
30.0,31
31.0,24
32.0,19
33.0,74
34.0,100
35.0,63
36.0,41
37.0,55
38.0,49
39.0,68
40.0,43
41.0,28
42.0,17
43.0,11
44.0,6
45.0,19
46.0,8
47.0,12
48.0,15
49.0,16
50.0,17
51.0,32
52.0,34
53.0,38
54.0,28
55.0,35
56.0,85
57.0,55
58.0,91
59.0,58
60.0,39
61.0,31
62.0,27
63.0,20
64.0,36
65.0,27
66.0,21
67.0,18
68.0,20
69.0,16
70.0,18
71.0,16
72.0,-19
73.0,-1
74.0,4
75.0,7
76.0,45
77.0,34
78.0,47
79.0,37
80.0,38
81.0,46
82.0,32
83.0,22
84.0,21
85.0,16
86.0,13
87.0,12
88.0,12
89.0,11
90.0,85
90.5,18
