minute,value
1.0,-3
2.0,-10
3.0,-32
4.0,-25
5.0,-18
6.0,-31
7.0,-19
8.0,-11
9.0,-26
10.0,-7
11.0,5
12.0,6
13.0,8
14.0,58
15.0,26
16.0,12
17.0,-8
18.0,9
19.0,25
20.0,10
21.0,-9
22.0,-7
23.0,-15
24.0,-18
25.0,-10
26.0,-2
27.0,-5
28.0,20
29.0,62
30.0,30
31.0,25
32.0,36
33.0,30
34.0,42
35.0,22
36.0,44
37.0,12
38.0,14
39.0,37
40.0,31
41.0,24
42.0,30
43.0,10
44.0,23
45.0,8
45.5,10
46.0,6
47.0,9
48.0,21
49.0,67
50.0,51
51.0,33
52.0,12
53.0,-8
54.0,-14
55.0,-17
56.0,-25
57.0,-24
58.0,-19
59.0,-15
60.0,-13
61.0,13
62.0,15
63.0,31
64.0,31
65.0,6
66.0,10
67.0,8
68.0,-10
69.0,14
70.0,9
71.0,34
72.0,63
73.0,73
74.0,59
75.0,39
76.0,28
77.0,17
78.0,32
79.0,37
80.0,32
81.0,82
82.0,53
83.0,14
84.0,10
85.0,5
86.0,9
87.0,23
88.0,21
89.0,45
90.0,86
90.5,56
