player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Bayere Loue', 'firstName': '', 'lastName': '', 'slug': 'bayere-loue', 'shortName': 'B. Loue', 'position': 'F', 'jerseyNumber': '27', 'userCount': 74, 'gender': 'M', 'id': 972802, 'fieldTranslations': {'nameTranslation': {'ar': 'باير لو'}, 'shortNameTranslation': {'ar': 'ب. لو'}}}",True,goal,fast-break,"{'x': 2.2, 'y': 45.4, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.7, 'z': 7}",,5776658,28,,1636,"{'start': {'x': 45.4, 'y': 2.2}, 'end': {'x': 46.3, 'y': 0}, 'goal': {'x': 46.3, 'y': 93}}",18,1064,1636,shot,regular
"{'name': 'Kayode Saliman', 'firstName': 'Kayode', 'lastName': 'Saliman', 'slug': 'kayode-saliman', 'shortName': 'K. Saliman', 'position': 'M', 'jerseyNumber': '14', 'userCount': 39, 'gender': 'M', 'id': 1472922, 'fieldTranslations': {'nameTranslation': {'ar': 'كايويد ساليمان'}, 'shortNameTranslation': {'ar': 'ك. ساليمان'}}}",True,save,assisted,"{'x': 21.7, 'y': 40.1, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 45.4, 'z': 17.7}","{'x': 1.4, 'y': 50.5, 'z': 0}",5776630,24,,1420,"{'start': {'x': 40.1, 'y': 21.7}, 'block': {'x': 50.5, 'y': 1.4}, 'end': {'x': 54.6, 'y': 0}, 'goal': {'x': 54.6, 'y': 82.3}}",22,1280,1420,shot,
"{'name': 'Kayode Saliman', 'firstName': 'Kayode', 'lastName': 'Saliman', 'slug': 'kayode-saliman', 'shortName': 'K. Saliman', 'position': 'M', 'jerseyNumber': '14', 'userCount': 39, 'gender': 'M', 'id': 1472922, 'fieldTranslations': {'nameTranslation': {'ar': 'كايويد ساليمان'}, 'shortNameTranslation': {'ar': 'ك. ساليمان'}}}",True,block,assisted,"{'x': 15.2, 'y': 41.9, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.5, 'z': 19}","{'x': 10.5, 'y': 44.6, 'z': 0}",5776556,20,,1141,"{'start': {'x': 41.9, 'y': 15.2}, 'block': {'x': 44.6, 'y': 10.5}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 81}}",26,1559,1141,shot,
"{'name': 'Miloš Spasić', 'firstName': '', 'lastName': '', 'slug': 'milos-spasic', 'shortName': 'M. Spasić', 'position': 'F', 'jerseyNumber': '97', 'userCount': 83, 'gender': 'M', 'id': 1022054, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش سباسيتش'}, 'shortNameTranslation': {'ar': 'م. سباسيتش'}}}",False,block,throw-in-set-piece,"{'x': 18.1, 'y': 63.8, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 19}","{'x': 16.6, 'y': 62.6, 'z': 0}",5776548,19,,1083,"{'start': {'x': 63.8, 'y': 18.1}, 'block': {'x': 62.6, 'y': 16.6}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 81}}",27,1617,1083,shot,
"{'name': 'Mateja Radonjić', 'firstName': '', 'lastName': '', 'slug': 'mateja-radonjic', 'shortName': 'M. Radonjić', 'position': 'M', 'jerseyNumber': '30', 'userCount': 49, 'gender': 'M', 'id': 1153961, 'fieldTranslations': {'nameTranslation': {'ar': 'هاليسديمير د / أوكتاي ر ك'}, 'shortNameTranslation': {'ar': 'ه. ك'}}}",False,miss,regular,"{'x': 26.6, 'y': 34, 'z': 0}",left-foot,right,"{'x': 0, 'y': 37.6, 'z': 20.8}",,5776912,17,,1015,"{'start': {'x': 34, 'y': 26.6}, 'end': {'x': 62.4, 'y': 0}, 'goal': {'x': 62.4, 'y': 79.2}}",29,1685,1015,shot,
"{'name': 'Mateja Radonjić', 'firstName': '', 'lastName': '', 'slug': 'mateja-radonjic', 'shortName': 'M. Radonjić', 'position': 'M', 'jerseyNumber': '30', 'userCount': 49, 'gender': 'M', 'id': 1153961, 'fieldTranslations': {'nameTranslation': {'ar': 'هاليسديمير د / أوكتاي ر ك'}, 'shortNameTranslation': {'ar': 'ه. ك'}}}",False,miss,regular,"{'x': 23.2, 'y': 53.8, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 41.8, 'z': 68.1}",,5776501,15,,863,"{'start': {'x': 53.8, 'y': 23.2}, 'end': {'x': 58.2, 'y': 0}, 'goal': {'x': 58.2, 'y': 31.9}}",31,1837,863,shot,
"{'name': 'Jovan Nišić', 'slug': 'jovan-nisic', 'shortName': 'J. Nišić', 'position': 'M', 'jerseyNumber': '45', 'userCount': 54, 'gender': 'M', 'id': 844332, 'fieldTranslations': {'nameTranslation': {'ar': 'جوفان نيشيتش', 'bn': 'জোভান নিসিচ', 'hi': 'जोवन निसिच'}, 'shortNameTranslation': {'ar': 'جز نيشيتش', 'bn': 'জে. নিশিচ', 'hi': 'जे. निसिच'}}}",False,block,throw-in-set-piece,"{'x': 25.3, 'y': 62.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.1, 'z': 19}","{'x': 18, 'y': 59.2, 'z': 0}",5776500,14,,805,"{'start': {'x': 62.6, 'y': 25.3}, 'block': {'x': 59.2, 'y': 18}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 81}}",32,1895,805,shot,
"{'name': 'Miloš Spasić', 'firstName': '', 'lastName': '', 'slug': 'milos-spasic', 'shortName': 'M. Spasić', 'position': 'F', 'jerseyNumber': '97', 'userCount': 83, 'gender': 'M', 'id': 1022054, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش سباسيتش'}, 'shortNameTranslation': {'ar': 'م. سباسيتش'}}}",False,block,regular,"{'x': 21.8, 'y': 54.2, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.1, 'z': 15.3}","{'x': 19.4, 'y': 53.2, 'z': 0}",5776430,12,,678,"{'start': {'x': 54.2, 'y': 21.8}, 'block': {'x': 53.2, 'y': 19.4}, 'end': {'x': 47.9, 'y': 0}, 'goal': {'x': 47.9, 'y': 84.7}}",34,2022,678,shot,
"{'name': 'Bayere Loue', 'firstName': '', 'lastName': '', 'slug': 'bayere-loue', 'shortName': 'B. Loue', 'position': 'F', 'jerseyNumber': '27', 'userCount': 74, 'gender': 'M', 'id': 972802, 'fieldTranslations': {'nameTranslation': {'ar': 'باير لو'}, 'shortNameTranslation': {'ar': 'ب. لو'}}}",True,miss,assisted,"{'x': 9.4, 'y': 46.2, 'z': 0}",head,close-left,"{'x': 0, 'y': 59, 'z': 16.7}",,5776322,5,,287,"{'start': {'x': 46.2, 'y': 9.4}, 'end': {'x': 41, 'y': 0}, 'goal': {'x': 41, 'y': 83.3}}",41,2413,287,shot,
"{'name': 'Bayere Loue', 'firstName': '', 'lastName': '', 'slug': 'bayere-loue', 'shortName': 'B. Loue', 'position': 'F', 'jerseyNumber': '27', 'userCount': 74, 'gender': 'M', 'id': 972802, 'fieldTranslations': {'nameTranslation': {'ar': 'باير لو'}, 'shortNameTranslation': {'ar': 'ب. لو'}}}",True,miss,assisted,"{'x': 3.2, 'y': 47.3, 'z': 0}",left-foot,left,"{'x': 0, 'y': 62.5, 'z': 9.7}",,5776284,4,,234,"{'start': {'x': 47.3, 'y': 3.2}, 'end': {'x': 37.5, 'y': 0}, 'goal': {'x': 37.5, 'y': 90.3}}",42,2466,234,shot,
