minute,value
1.0,-8
2.0,-14
3.0,-16
4.0,-16
5.0,38
6.0,24
7.0,74
8.0,39
9.0,15
10.0,3
11.0,-3
12.0,-21
13.0,-1
14.0,-17
15.0,-46
16.0,-27
17.0,-17
18.0,-10
19.0,-17
20.0,-2
21.0,-6
22.0,-9
23.0,-22
24.0,-2
25.0,26
26.0,16
27.0,11
28.0,81
29.0,43
30.0,11
31.0,4
32.0,22
33.0,9
34.0,56
35.0,35
36.0,59
37.0,26
38.0,1
39.0,-8
40.0,-15
41.0,-39
42.0,-29
43.0,-24
44.0,-18
45.0,-2
45.5,-23
46.0,3
47.0,-6
48.0,-25
49.0,-26
50.0,33
51.0,-11
52.0,-26
53.0,-38
54.0,-31
55.0,25
56.0,27
57.0,21
58.0,46
59.0,7
60.0,-13
61.0,13
62.0,5
63.0,2
64.0,2
65.0,36
66.0,17
67.0,21
68.0,-56
69.0,-31
70.0,-20
71.0,-36
72.0,-40
73.0,-33
74.0,-21
75.0,-11
76.0,5
77.0,-8
78.0,-32
79.0,-79
80.0,-69
81.0,-70
82.0,-45
83.0,-31
84.0,-10
85.0,-9
86.0,-19
87.0,28
88.0,7
89.0,-22
90.0,-20
90.5,-2
