player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,xgot,goalType
"{'name': 'Adnan Orahovac', 'slug': 'adnan-orahovac', 'shortName': 'A. Orahovac', 'position': 'D', 'userCount': 10, 'gender': 'M', 'id': 101202, 'fieldTranslations': {'nameTranslation': {'ar': 'عدنان أوراهوفاش'}, 'shortNameTranslation': {'ar': 'ع. أوراهوفاش'}}}",True,miss,set-piece,"{'x': 6, 'y': 52, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 42.9, 'z': 54.7}",,0.2333,6528780,64,,3814,"{'start': {'x': 52, 'y': 6}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 45.3}}",27,1586,1114,shot,,
"{'name': 'Nedeljko Piščević', 'firstName': '', 'lastName': '', 'slug': 'nedeljko-piscevic', 'shortName': 'N. Piščević', 'position': 'M', 'userCount': 13, 'gender': 'M', 'id': 889060, 'fieldTranslations': {'nameTranslation': {'ar': 'نيديلجو بيشيفيتش', 'hi': 'नेडेल्ज्को पिस्चेविक', 'bn': 'নেদেলজকো পিশেভিচ'}, 'shortNameTranslation': {'ar': 'ن. بيشيفيتش', 'hi': 'एन. पिस्चेविक', 'bn': 'এন. পিসচেভিচ'}}}",True,goal,own-goal,"{'x': 5, 'y': 50, 'z': 0}",other,low-centre,"{'x': 0, 'y': 50, 'z': 20}",,,6528791,62,,3663,"{'start': {'x': 50, 'y': 5}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",29,1737,963,shot,,own
"{'name': 'Boris Kopitović', 'slug': 'boris-kopitovic', 'shortName': 'B. Kopitović', 'position': 'D', 'jerseyNumber': '15', 'userCount': 19, 'gender': 'M', 'id': 138937, 'fieldTranslations': {'nameTranslation': {'ar': 'بوريس كوفيتوفيتش', 'hi': 'बोरिस कोपिटोविक', 'bn': 'বরিস কোপিটোভিচ'}, 'shortNameTranslation': {'ar': 'ب. كوفيتوفيتش', 'hi': 'बी. कोपिटोविक', 'bn': 'বি. কোপিটোভিচ'}}}",False,block,corner,"{'x': 14, 'y': 36, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 14, 'y': 36, 'z': 0}",0.006916,6528779,58,,3480,"{'start': {'x': 36, 'y': 14}, 'block': {'x': 36, 'y': 14}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",33,1920,780,shot,,
"{'name': 'Andrej Camaj', 'slug': 'camaj-andrej', 'shortName': 'A. Camaj', 'position': 'F', 'jerseyNumber': '24', 'userCount': 32, 'gender': 'M', 'id': 1423503, 'fieldTranslations': {'nameTranslation': {'ar': 'كاما، أندريه'}, 'shortNameTranslation': {'ar': 'أ. كاما'}}}",True,block,regular,"{'x': 28, 'y': 64, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 28, 'y': 64, 'z': 0}",0.000869,6528778,57,,3363,"{'start': {'x': 64, 'y': 28}, 'block': {'x': 64, 'y': 28}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",34,2037,663,shot,,
"{'name': 'Medo Juković', 'firstName': 'Medo Jukovic', 'slug': 'medo-jukovic', 'shortName': 'M. Juković', 'position': 'M', 'jerseyNumber': '88', 'userCount': 34, 'gender': 'M', 'id': 1896811, 'fieldTranslations': {'nameTranslation': {'ar': 'ميدو يوكوفيتش'}, 'shortNameTranslation': {'ar': 'م. يوكوفيتش'}}}",False,save,regular,"{'x': 14, 'y': 68, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.5, 'z': 19}",,0.01201,6528777,54,,3211,"{'start': {'x': 68, 'y': 14}, 'end': {'x': 50.5, 'y': 0}, 'goal': {'x': 50.5, 'y': 81}}",37,2189,511,shot,0.02519,
"{'name': 'Marko Simun', 'firstName': '', 'lastName': '', 'slug': 'marko-simun', 'shortName': 'M. Simun', 'position': 'M', 'jerseyNumber': '19', 'userCount': 33, 'gender': 'M', 'id': 1479109, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شيمون'}, 'shortNameTranslation': {'ar': 'م. شيمون'}}}",False,block,regular,"{'x': 27, 'y': 29, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 27, 'y': 29, 'z': 0}",0.007111,6528776,50,,2966,"{'start': {'x': 29, 'y': 27}, 'block': {'x': 29, 'y': 27}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",41,2434,266,shot,,
"{'name': 'Marko Milickovic', 'slug': 'marko-milickovic', 'shortName': 'M. Milickovic', 'position': 'M', 'jerseyNumber': '10', 'userCount': 28, 'gender': 'M', 'id': 890615, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميليكوفيتش', 'hi': 'मार्को मिलिकोविच', 'bn': 'মার্কো মিলিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. ميليكوفيتش', 'hi': 'एम. मिलिकोविच', 'bn': 'এম. মিলিকোভিচ'}}}",True,block,corner,"{'x': 16, 'y': 34, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 16, 'y': 34, 'z': 0}",0.005802,6528775,45,3.0,2860,"{'start': {'x': 34, 'y': 16}, 'block': {'x': 34, 'y': 16}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,2540,160,shot,,
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'F', 'jerseyNumber': '24', 'userCount': 19, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",False,miss,regular,"{'x': 12, 'y': 76, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 48.7, 'z': 50.5}",,0.01391,6528774,44,,2614,"{'start': {'x': 76, 'y': 12}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 49.5}}",2,86,2614,shot,,
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'F', 'jerseyNumber': '24', 'userCount': 19, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",False,save,regular,"{'x': 11, 'y': 75, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 6.3}",,0.02357,6528773,39,,2313,"{'start': {'x': 75, 'y': 11}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 93.7}}",7,387,2313,shot,0.005409,
"{'name': 'Balša Tošković', 'firstName': '', 'lastName': '', 'slug': 'balsa-toskovic', 'shortName': 'B. Tošković', 'position': 'F', 'jerseyNumber': '10', 'userCount': 38, 'gender': 'M', 'id': 1030465, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا توشكوفيتش'}, 'shortNameTranslation': {'ar': 'ب. توشكوفيتش'}}}",False,miss,regular,"{'x': 5, 'y': 45, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.2, 'z': 7.2}",,0.3947,6528772,38,,2267,"{'start': {'x': 45, 'y': 5}, 'end': {'x': 41.8, 'y': 0}, 'goal': {'x': 41.8, 'y': 92.8}}",8,433,2267,shot,,
"{'name': 'Adnan Orahovac', 'slug': 'adnan-orahovac', 'shortName': 'A. Orahovac', 'position': 'D', 'userCount': 10, 'gender': 'M', 'id': 101202, 'fieldTranslations': {'nameTranslation': {'ar': 'عدنان أوراهوفاش'}, 'shortNameTranslation': {'ar': 'ع. أوراهوفاش'}}}",True,save,corner,"{'x': 13, 'y': 53, 'z': 0}",head,high-centre,"{'x': 0, 'y': 48.7, 'z': 30.1}",,0.06787,6528771,37,,2196,"{'start': {'x': 53, 'y': 13}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 69.9}}",9,504,2196,shot,0.0337,
"{'name': 'Marko Milickovic', 'slug': 'marko-milickovic', 'shortName': 'M. Milickovic', 'position': 'M', 'jerseyNumber': '10', 'userCount': 28, 'gender': 'M', 'id': 890615, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميليكوفيتش', 'hi': 'मार्को मिलिकोविच', 'bn': 'মার্কো মিলিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. ميليكوفيتش', 'hi': 'एम. मिलिकोविच', 'bn': 'এম. মিলিকোভিচ'}}}",True,miss,regular,"{'x': 28, 'y': 26, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 57.7, 'z': 54.5}",,0.01325,6528770,36,,2122,"{'start': {'x': 26, 'y': 28}, 'end': {'x': 42.3, 'y': 0}, 'goal': {'x': 42.3, 'y': 45.5}}",10,578,2122,shot,,
"{'name': 'Andrej Camaj', 'slug': 'camaj-andrej', 'shortName': 'A. Camaj', 'position': 'F', 'jerseyNumber': '24', 'userCount': 32, 'gender': 'M', 'id': 1423503, 'fieldTranslations': {'nameTranslation': {'ar': 'كاما، أندريه'}, 'shortNameTranslation': {'ar': 'أ. كاما'}}}",True,miss,set-piece,"{'x': 25, 'y': 61, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 56.3, 'z': 46.4}",,0.004107,6528769,26,,1508,"{'start': {'x': 61, 'y': 25}, 'end': {'x': 43.7, 'y': 0}, 'goal': {'x': 43.7, 'y': 53.6}}",20,1192,1508,shot,,
"{'name': 'Marko Milickovic', 'slug': 'marko-milickovic', 'shortName': 'M. Milickovic', 'position': 'M', 'jerseyNumber': '10', 'userCount': 28, 'gender': 'M', 'id': 890615, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميليكوفيتش', 'hi': 'मार्को मिलिकोविच', 'bn': 'মার্কো মিলিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. ميليكوفيتش', 'hi': 'एम. मिलिकोविच', 'bn': 'এম. মিলিকোভিচ'}}}",True,save,regular,"{'x': 16, 'y': 44, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 48.3, 'z': 37.1}",,0.09697,6528768,17,,986,"{'start': {'x': 44, 'y': 16}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 62.9}}",29,1714,986,shot,0.09557,
"{'name': 'Andrej Camaj', 'slug': 'camaj-andrej', 'shortName': 'A. Camaj', 'position': 'F', 'jerseyNumber': '24', 'userCount': 32, 'gender': 'M', 'id': 1423503, 'fieldTranslations': {'nameTranslation': {'ar': 'كاما، أندريه'}, 'shortNameTranslation': {'ar': 'أ. كاما'}}}",True,block,regular,"{'x': 26, 'y': 67, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 26, 'y': 67, 'z': 0}",0.01135,6528767,16,,905,"{'start': {'x': 67, 'y': 26}, 'block': {'x': 67, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",30,1795,905,shot,,
"{'name': 'Aleksandar Šćekić', 'slug': 'aleksandar-scekic', 'shortName': 'A. Šćekić', 'position': 'M', 'jerseyNumber': '55', 'userCount': 232, 'gender': 'M', 'id': 836566, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر شيكيتش', 'hi': 'अलेक्जेंडर सेकिच', 'bn': 'আলেকসান্ডার স্কিকিচ'}, 'shortNameTranslation': {'ar': 'أ. شيكيتش', 'hi': 'ए. सेकिच', 'bn': 'এ. স্কিকিচ'}}}",False,miss,throw-in-set-piece,"{'x': 18, 'y': 51, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43.8, 'z': 15.8}",,0.005797,6528766,15,,872,"{'start': {'x': 51, 'y': 18}, 'end': {'x': 56.2, 'y': 0}, 'goal': {'x': 56.2, 'y': 84.2}}",31,1828,872,shot,,
"{'name': 'Marko Simun', 'firstName': '', 'lastName': '', 'slug': 'marko-simun', 'shortName': 'M. Simun', 'position': 'M', 'jerseyNumber': '19', 'userCount': 33, 'gender': 'M', 'id': 1479109, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شيمون'}, 'shortNameTranslation': {'ar': 'م. شيمون'}}}",False,save,regular,"{'x': 26, 'y': 50, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 52.1, 'z': 21.8}",,0.05778,6528765,14,,807,"{'start': {'x': 50, 'y': 26}, 'end': {'x': 47.9, 'y': 0}, 'goal': {'x': 47.9, 'y': 78.2}}",32,1893,807,shot,0.1916,
"{'name': 'Marko Simun', 'firstName': '', 'lastName': '', 'slug': 'marko-simun', 'shortName': 'M. Simun', 'position': 'M', 'jerseyNumber': '19', 'userCount': 33, 'gender': 'M', 'id': 1479109, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شيمون'}, 'shortNameTranslation': {'ar': 'م. شيمون'}}}",False,save,free-kick,"{'x': 25, 'y': 38, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.8, 'z': 14.8}",,0.05946,6528792,9,,495,"{'start': {'x': 38, 'y': 25}, 'end': {'x': 46.2, 'y': 0}, 'goal': {'x': 46.2, 'y': 85.2}}",37,2205,495,shot,0.1091,
"{'name': 'Aleksa Golubović', 'slug': 'aleksa-golubovic', 'shortName': 'A. Golubović', 'position': 'M', 'jerseyNumber': '2', 'userCount': 6, 'gender': 'M', 'id': 1030493, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكس غولوبوفيتش'}, 'shortNameTranslation': {'ar': 'أ. غولوبوفيتش'}}}",False,save,corner,"{'x': 4, 'y': 63, 'z': 0}",head,high-centre,"{'x': 0, 'y': 48.4, 'z': 23.9}",,0.08499,6528764,9,,525,"{'start': {'x': 63, 'y': 4}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 76.1}}",37,2175,525,shot,0.2472,
"{'name': 'Andrej Camaj', 'slug': 'camaj-andrej', 'shortName': 'A. Camaj', 'position': 'F', 'jerseyNumber': '24', 'userCount': 32, 'gender': 'M', 'id': 1423503, 'fieldTranslations': {'nameTranslation': {'ar': 'كاما، أندريه'}, 'shortNameTranslation': {'ar': 'أ. كاما'}}}",True,block,regular,"{'x': 19, 'y': 65, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 19, 'y': 65, 'z': 0}",0.02239,6528763,5,,273,"{'start': {'x': 65, 'y': 19}, 'block': {'x': 65, 'y': 19}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",41,2427,273,shot,,
