player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Ivan Davidović', 'firstName': 'Ivan Davidovic', 'slug': 'ivan-davidovic', 'shortName': 'I. Davidović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 55, 'gender': 'M', 'id': 1147753, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان دافيدوفيتش'}, 'shortNameTranslation': {'ar': 'إ. دافيدوفيتش'}}}",False,goal,assisted,"{'x': 7.3, 'y': 31.7, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 48.1, 'z': 3.8}",5975386,59,,3480,"{'start': {'x': 31.7, 'y': 7.3}, 'end': {'x': 51.9, 'y': 0}, 'goal': {'x': 51.9, 'y': 96.2}}",32,1920,780,shot,,regular
"{'name': 'Ivan Davidović', 'firstName': 'Ivan Davidovic', 'slug': 'ivan-davidovic', 'shortName': 'I. Davidović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 55, 'gender': 'M', 'id': 1147753, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان دافيدوفيتش'}, 'shortNameTranslation': {'ar': 'إ. دافيدوفيتش'}}}",False,save,throw-in-set-piece,"{'x': 7, 'y': 74.8, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.5, 'z': 5.7}",5975322,56,,3336,"{'start': {'x': 74.8, 'y': 7}, 'block': {'x': 55.2, 'y': 1.4}, 'end': {'x': 53.5, 'y': 0}, 'goal': {'x': 53.5, 'y': 94.3}}",35,2064,636,shot,"{'x': 1.4, 'y': 55.2, 'z': 0}",
"{'name': 'Miloš Cvetković', 'slug': 'milos-cvetkovic', 'shortName': 'M. Cvetković', 'position': 'D', 'jerseyNumber': '27', 'userCount': 27, 'gender': 'M', 'id': 69362, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش سفيتكوفيتش', 'bn': 'মিলোস সিভেটকোভিচ', 'hi': 'मिलोस स्वेतकोविक'}, 'shortNameTranslation': {'ar': 'م. سفيتكوفيتش', 'bn': 'এম. সিভেটকোভিচ', 'hi': 'एम. स्वेतकोविक'}}}",True,save,corner,"{'x': 21.5, 'y': 58.1, 'z': 0}",left-foot,high-right,"{'x': 0, 'y': 47.1, 'z': 28.5}",5975321,54,,3194,"{'start': {'x': 58.1, 'y': 21.5}, 'block': {'x': 52.7, 'y': 1.1}, 'end': {'x': 52.9, 'y': 0}, 'goal': {'x': 52.9, 'y': 71.5}}",37,2206,494,shot,"{'x': 1.1, 'y': 52.7, 'z': 0}",
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",True,block,corner,"{'x': 12.8, 'y': 55.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 19}",5975305,54,,3192,"{'start': {'x': 55.6, 'y': 12.8}, 'block': {'x': 54, 'y': 9.7}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 81}}",37,2208,492,shot,"{'x': 9.7, 'y': 54, 'z': 0}",
"{'name': 'Miloš Cvetković', 'slug': 'milos-cvetkovic', 'shortName': 'M. Cvetković', 'position': 'D', 'jerseyNumber': '27', 'userCount': 27, 'gender': 'M', 'id': 69362, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش سفيتكوفيتش', 'bn': 'মিলোস সিভেটকোভিচ', 'hi': 'मिलोस स्वेतकोविक'}, 'shortNameTranslation': {'ar': 'م. سفيتكوفيتش', 'bn': 'এম. সিভেটকোভিচ', 'hi': 'एम. स्वेतकोविक'}}}",True,block,corner,"{'x': 19.1, 'y': 61.7, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 19}",5975279,52,,3076,"{'start': {'x': 61.7, 'y': 19.1}, 'block': {'x': 59, 'y': 15.5}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 81}}",39,2324,376,shot,"{'x': 15.5, 'y': 59, 'z': 0}",
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",True,miss,fast-break,"{'x': 14.8, 'y': 34, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 39.2, 'z': 55.6}",5975260,50,,2963,"{'start': {'x': 34, 'y': 14.8}, 'end': {'x': 60.8, 'y': 0}, 'goal': {'x': 60.8, 'y': 44.4}}",41,2437,263,shot,,
"{'name': 'Mihajlo Petković', 'firstName': 'Mihajlo', 'lastName': 'Petkovic', 'slug': 'mihajlo-petkovic', 'shortName': 'M. Petković', 'position': 'M', 'jerseyNumber': '21', 'userCount': 153, 'gender': 'M', 'id': 1100966, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو بيتكوفيتش', 'bn': 'মিহাজলো পেটকোভিচ', 'hi': 'मिहाज्लो पेतकोविच'}, 'shortNameTranslation': {'ar': 'م. بيتكوفيتش', 'bn': 'এম. পেটকোভিচ', 'hi': 'एम. पेतकोविच'}}}",False,save,assisted,"{'x': 16.1, 'y': 26.4, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.2, 'z': 14.6}",5975259,50,,2945,"{'start': {'x': 26.4, 'y': 16.1}, 'block': {'x': 49.3, 'y': 0.7}, 'end': {'x': 45.8, 'y': 0}, 'goal': {'x': 45.8, 'y': 85.4}}",41,2455,245,shot,"{'x': 0.7, 'y': 49.3, 'z': 0}",
"{'name': 'Srđan Mijailović', 'slug': 'srdan-mijailovic', 'shortName': 'S. Mijailović', 'position': 'M', 'jerseyNumber': '8', 'userCount': 200, 'gender': 'M', 'id': 98436, 'fieldTranslations': {'nameTranslation': {'ar': 'سردان ميجايلوفيتش', 'bn': 'শ্রদান মিজাইলোভিচ', 'hi': 'सर्जान मिजायलोविच'}, 'shortNameTranslation': {'ar': 'س. ميجايلوفيتش', 'bn': 'এস. মিজাইলোভিচ', 'hi': 'एस. मिजायलोविच'}}}",True,save,assisted,"{'x': 26.6, 'y': 35.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.6, 'z': 9.5}",5975245,49,,2888,"{'start': {'x': 35.6, 'y': 26.6}, 'block': {'x': 48.2, 'y': 2.4}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 90.5}}",42,2512,188,shot,"{'x': 2.4, 'y': 48.2, 'z': 0}",
"{'name': 'Sambou Sissoko', 'slug': 'sambou-sissoko', 'shortName': 'S. Sissoko', 'position': 'M', 'jerseyNumber': '14', 'userCount': 145, 'gender': 'M', 'id': 1008225, 'fieldTranslations': {'nameTranslation': {'ar': 'سامبو سيسوكو', 'bn': 'সাম্বু সিসোকো', 'hi': 'संबोउ सिसोको'}, 'shortNameTranslation': {'ar': 'س. سيسوكو', 'bn': 'এস. সিসোকো', 'hi': 'एस. सिसोको'}}}",True,miss,throw-in-set-piece,"{'x': 25.3, 'y': 63.6, 'z': 0}",right-foot,high,"{'x': 0, 'y': 49.9, 'z': 86.1}",5974763,45,3.0,2870,"{'start': {'x': 63.6, 'y': 25.3}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 13.9}}",1,2530,170,shot,,
"{'name': 'Milan Đoković', 'firstName': '', 'lastName': '', 'slug': 'milan-dokovic', 'shortName': 'M. Đoković', 'position': 'D', 'jerseyNumber': '26', 'userCount': 25, 'gender': 'M', 'id': 1392796, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان جوكوفيتش'}, 'shortNameTranslation': {'ar': 'م. جوكوفيتش'}}}",True,miss,corner,"{'x': 9.9, 'y': 37.6, 'z': 0}",head,left,"{'x': 0, 'y': 61.8, 'z': 31.9}",5974718,43,,2577,"{'start': {'x': 37.6, 'y': 9.9}, 'end': {'x': 38.2, 'y': 0}, 'goal': {'x': 38.2, 'y': 68.1}}",3,123,2577,shot,,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",True,miss,corner,"{'x': 3.6, 'y': 59.1, 'z': 0}",head,high,"{'x': 0, 'y': 47.1, 'z': 61.1}",5974506,37,,2204,"{'start': {'x': 59.1, 'y': 3.6}, 'end': {'x': 52.9, 'y': 0}, 'goal': {'x': 52.9, 'y': 38.9}}",9,496,2204,shot,,
"{'name': 'Milan Đoković', 'firstName': '', 'lastName': '', 'slug': 'milan-dokovic', 'shortName': 'M. Đoković', 'position': 'D', 'jerseyNumber': '26', 'userCount': 25, 'gender': 'M', 'id': 1392796, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان جوكوفيتش'}, 'shortNameTranslation': {'ar': 'م. جوكوفيتش'}}}",True,goal,throw-in-set-piece,"{'x': 11.9, 'y': 56.4, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.8, 'z': 2.5}",5974486,30,,1789,"{'start': {'x': 56.4, 'y': 11.9}, 'end': {'x': 53.2, 'y': 0}, 'goal': {'x': 53.2, 'y': 97.5}}",16,911,1789,shot,,regular
"{'name': 'Nemanja Tošić', 'slug': 'nemanja-tosic', 'shortName': 'N. Tošić', 'position': 'D', 'jerseyNumber': '44', 'userCount': 100, 'gender': 'M', 'id': 926607, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا توشيتش', 'bn': 'নেমাঞ্জা তোসিচ', 'hi': 'नेमांजा तोसिक'}, 'shortNameTranslation': {'ar': 'ن. توشيتش', 'bn': 'এন. তোশিচ', 'hi': 'एन. तोसिक'}}}",True,save,fast-break,"{'x': 12.3, 'y': 39.5, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.3, 'z': 5.7}",5974139,23,,1355,"{'start': {'x': 39.5, 'y': 12.3}, 'block': {'x': 47.8, 'y': 2.4}, 'end': {'x': 47.7, 'y': 0}, 'goal': {'x': 47.7, 'y': 94.3}}",23,1345,1355,shot,"{'x': 2.4, 'y': 47.8, 'z': 0}",
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",True,miss,throw-in-set-piece,"{'x': 6.9, 'y': 40.9, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 56.3, 'z': 58.3}",5974138,22,,1296,"{'start': {'x': 40.9, 'y': 6.9}, 'end': {'x': 43.7, 'y': 0}, 'goal': {'x': 43.7, 'y': 41.7}}",24,1404,1296,shot,,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",True,block,set-piece,"{'x': 19.4, 'y': 51.7, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.4, 'z': 19}",5973977,16,,931,"{'start': {'x': 51.7, 'y': 19.4}, 'block': {'x': 51.3, 'y': 17.3}, 'end': {'x': 47.6, 'y': 0}, 'goal': {'x': 47.6, 'y': 81}}",30,1769,931,shot,"{'x': 17.3, 'y': 51.3, 'z': 0}",
"{'name': 'Matija Malekinušić', 'firstName': '', 'lastName': '', 'slug': 'matija-malekinusic', 'shortName': 'M. Malekinušić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 112, 'gender': 'M', 'id': 1003429, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا مالاكينوشيتش', 'bn': 'মাতিজা মালেকিনুসিচ', 'hi': 'मतिजा मालेकिनुसिक'}, 'shortNameTranslation': {'ar': 'م. مالاكينوشيتش', 'bn': 'এম. মালেকিনুশিচ', 'hi': 'एम. मालेकिनुसिक'}}}",False,save,regular,"{'x': 22.6, 'y': 25.4, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.5, 'z': 2.5}",5973960,13,,751,"{'start': {'x': 25.4, 'y': 22.6}, 'block': {'x': 48.6, 'y': 2}, 'end': {'x': 46.5, 'y': 0}, 'goal': {'x': 46.5, 'y': 97.5}}",33,1949,751,shot,"{'x': 2, 'y': 48.6, 'z': 0}",
"{'name': 'Skima Togbe', 'firstName': 'Skima Togbe', 'slug': 'skima-togbe', 'shortName': 'S. Togbe', 'position': 'M', 'jerseyNumber': '16', 'userCount': 94, 'gender': 'M', 'id': 1982067, 'fieldTranslations': {'nameTranslation': {'ar': 'سكيما توغبي'}, 'shortNameTranslation': {'ar': 'س. توغبي'}}}",False,miss,assisted,"{'x': 28.2, 'y': 75.4, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 39.5, 'z': 65.3}",5973789,5,,258,"{'start': {'x': 75.4, 'y': 28.2}, 'end': {'x': 60.5, 'y': 0}, 'goal': {'x': 60.5, 'y': 34.7}}",41,2442,258,shot,,
"{'name': 'Abdoulaye Cisse', 'firstName': '', 'lastName': '', 'slug': 'abdoulaye-cisse', 'shortName': 'A. Cisse', 'position': 'M', 'jerseyNumber': '6', 'userCount': 107, 'gender': 'M', 'id': 940100, 'fieldTranslations': {'nameTranslation': {'ar': 'عبد الله سي'}, 'shortNameTranslation': {'ar': 'ع. سي'}}}",False,miss,regular,"{'x': 27.7, 'y': 59.9, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 35.8, 'z': 69.4}",5973779,3,,165,"{'start': {'x': 59.9, 'y': 27.7}, 'end': {'x': 64.2, 'y': 0}, 'goal': {'x': 64.2, 'y': 30.6}}",43,2535,165,shot,,
