minute,value
1.0,7
2.0,11
3.0,28
4.0,10
5.0,-7
6.0,-9
7.0,-30
8.0,-23
9.0,-17
10.0,-16
11.0,-26
12.0,38
13.0,3
14.0,-5
15.0,-32
16.0,-16
17.0,14
18.0,43
19.0,23
20.0,16
21.0,8
22.0,24
23.0,15
24.0,6
25.0,3
26.0,-16
27.0,-1
28.0,-7
29.0,-8
30.0,22
31.0,-12
32.0,-11
33.0,-41
34.0,50
35.0,4
36.0,-44
37.0,-27
38.0,18
39.0,-4
40.0,7
41.0,4
42.0,-5
43.0,-7
44.0,12
45.0,42
45.5,13
46.0,-5
47.0,7
48.0,-5
49.0,-2
50.0,-11
51.0,-16
52.0,-10
53.0,-6
54.0,-6
55.0,10
56.0,1
57.0,-1
58.0,1
59.0,-5
60.0,-9
61.0,-4
62.0,-2
63.0,-7
64.0,6
65.0,-5
66.0,19
67.0,6
68.0,-5
69.0,-3
70.0,-14
71.0,-16
72.0,-18
73.0,-17
74.0,-16
75.0,-15
76.0,-40
77.0,-3
78.0,24
79.0,-25
80.0,7
81.0,4
82.0,2
83.0,44
84.0,29
85.0,18
86.0,22
87.0,51
88.0,14
89.0,16
90.0,30
90.5,10
