minute,value
1.0,8
2.0,13
3.0,27
4.0,51
5.0,34
6.0,24
7.0,31
8.0,23
9.0,17
10.0,14
11.0,40
12.0,24
13.0,15
14.0,-32
15.0,-19
16.0,-49
17.0,-60
18.0,-58
19.0,-35
20.0,-47
21.0,-41
22.0,-41
23.0,-28
24.0,-43
25.0,-21
26.0,-5
27.0,7
28.0,31
29.0,33
30.0,2
31.0,-1
32.0,49
33.0,-27
34.0,-31
35.0,18
36.0,-38
37.0,-66
38.0,-34
39.0,-16
40.0,-8
41.0,-6
42.0,-15
43.0,-14
44.0,-9
45.0,41
45.5,3
46.0,-2
47.0,-12
48.0,-2
49.0,-4
50.0,6
51.0,3
52.0,1
53.0,1
54.0,1
55.0,1
56.0,33
57.0,27
58.0,17
59.0,46
60.0,28
61.0,54
62.0,34
63.0,45
64.0,23
65.0,12
66.0,-25
67.0,-5
68.0,-1
69.0,-27
70.0,-12
71.0,-23
72.0,-13
73.0,-11
74.0,-24
75.0,37
76.0,15
77.0,32
78.0,1
79.0,2
80.0,-60
81.0,-49
82.0,-26
83.0,-10
84.0,46
85.0,48
86.0,26
87.0,-39
88.0,-9
89.0,-12
90.0,-3
90.5,18
