minute,value
1.0,-2
2.0,-3
3.0,-25
4.0,-10
5.0,7
6.0,-3
7.0,-4
8.0,6
9.0,-13
10.0,-22
11.0,-15
12.0,-31
13.0,-18
14.0,-15
15.0,-10
16.0,14
17.0,62
18.0,35
19.0,20
20.0,11
21.0,24
22.0,43
23.0,19
24.0,4
25.0,-30
26.0,-49
27.0,-38
28.0,-34
29.0,-47
30.0,-23
31.0,-10
32.0,-18
33.0,-13
34.0,-10
35.0,-9
36.0,-43
37.0,-32
38.0,-22
39.0,-21
40.0,-12
41.0,-3
42.0,-10
43.0,-18
44.0,-2
45.0,-13
45.5,-19
46.0,-1
47.0,-4
48.0,43
49.0,38
50.0,3
51.0,-13
52.0,34
53.0,6
54.0,-3
55.0,-48
56.0,-33
57.0,-28
58.0,-22
59.0,-69
60.0,-38
61.0,-23
62.0,-14
63.0,-7
64.0,32
65.0,2
66.0,10
67.0,-14
68.0,-10
69.0,-13
70.0,-26
71.0,-21
72.0,-28
73.0,-21
74.0,-48
75.0,-32
76.0,-17
77.0,-40
78.0,-35
79.0,-99
80.0,-64
81.0,-54
82.0,-36
83.0,-55
84.0,-39
85.0,-38
86.0,-25
87.0,-29
88.0,-14
89.0,-11
90.0,-17
90.5,-16
