minute,value
1.0,-1
2.0,-1
3.0,-1
4.0,20
5.0,-28
6.0,-12
7.0,-1
8.0,42
9.0,39
10.0,25
11.0,34
12.0,19
13.0,-44
14.0,-69
15.0,-3
16.0,11
17.0,6
18.0,9
19.0,12
20.0,29
21.0,25
22.0,2
23.0,18
24.0,8
25.0,78
26.0,48
27.0,34
28.0,21
29.0,-23
30.0,15
31.0,7
32.0,35
33.0,18
34.0,9
35.0,3
36.0,20
37.0,-52
38.0,-21
39.0,-14
40.0,13
41.0,3
42.0,-9
43.0,-57
44.0,84
45.0,33
45.5,20
46.0,-7
47.0,6
48.0,6
49.0,9
50.0,14
51.0,28
52.0,21
53.0,79
54.0,77
55.0,40
56.0,42
57.0,24
58.0,12
59.0,15
60.0,12
61.0,37
62.0,31
63.0,3
64.0,-9
65.0,-3
66.0,-16
67.0,30
68.0,23
69.0,24
70.0,16
71.0,15
72.0,12
73.0,9
74.0,10
75.0,38
76.0,37
77.0,89
78.0,49
79.0,-98
80.0,-76
81.0,-47
82.0,-45
83.0,-22
84.0,59
85.0,62
86.0,58
87.0,40
88.0,29
89.0,43
90.0,15
90.5,-10
