minute,value
1.0,-1
2.0,-3
3.0,35
4.0,15
5.0,17
6.0,49
7.0,35
8.0,24
9.0,20
10.0,75
11.0,49
12.0,63
13.0,47
14.0,35
15.0,31
16.0,29
17.0,14
18.0,13
19.0,51
20.0,63
21.0,80
22.0,75
23.0,57
24.0,32
25.0,42
26.0,25
27.0,18
28.0,15
29.0,19
30.0,67
31.0,77
32.0,48
33.0,26
34.0,18
35.0,50
36.0,51
37.0,33
38.0,-24
39.0,-34
40.0,-42
41.0,-63
42.0,-79
43.0,-43
44.0,-58
45.0,-41
45.5,-7
46.0,8
47.0,26
48.0,28
49.0,8
50.0,5
51.0,-87
52.0,-63
53.0,-33
54.0,-14
55.0,-3
56.0,43
57.0,34
58.0,19
59.0,5
60.0,1
61.0,36
62.0,43
63.0,19
64.0,12
65.0,-12
66.0,-2
67.0,-3
68.0,26
69.0,24
70.0,-15
71.0,7
72.0,-33
73.0,-9
74.0,-15
75.0,-4
76.0,-5
77.0,5
78.0,21
79.0,23
80.0,25
81.0,22
82.0,-20
83.0,7
84.0,20
85.0,15
86.0,31
87.0,26
88.0,42
89.0,56
90.0,39
90.5,112
