player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Ester Sokler', 'slug': 'sokler-ester', 'shortName': 'E. Sokler', 'position': 'F', 'jerseyNumber': '19', 'userCount': 203, 'gender': 'M', 'id': 862199, 'fieldTranslations': {'nameTranslation': {'ar': 'سوكلير، إيستر', 'bn': 'সোক্লার, এস্টার', 'hi': 'सोक्लर, एस्टर'}, 'shortNameTranslation': {'ar': 'س. إيستر', 'bn': 'ই. সোক্লার', 'hi': 'ई. सोक्लर'}}}",True,save,assisted,"{'x': 12.8, 'y': 50.3, 'z': 0}",head,high-centre,"{'x': 0, 'y': 49.8, 'z': 27.2}","{'x': 1.5, 'y': 50.5, 'z': 0}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6340407,90,4.0,5580,"{'start': {'x': 50.3, 'y': 12.8}, 'block': {'x': 50.5, 'y': 1.5}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 72.8}}",1,720,180,shot,
"{'name': 'Boubacari Doucoure', 'firstName': '', 'lastName': '', 'slug': 'boubacari-doucoure', 'shortName': 'B. Doucoure', 'position': 'M', 'jerseyNumber': '19', 'userCount': 40, 'gender': 'M', 'id': 986764, 'fieldTranslations': {'nameTranslation': {'ar': 'بوباكاري دوكوري'}, 'shortNameTranslation': {'ar': 'ب. دوكوري'}}}",False,goal,corner,"{'x': 2.9, 'y': 47.9, 'z': 0}",head,high-right,"{'x': 0, 'y': 47.8, 'z': 20.9}",,"{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6340228,71,,4217,"{'start': {'x': 47.9, 'y': 2.9}, 'end': {'x': 52.2, 'y': 0}, 'goal': {'x': 52.2, 'y': 79.1}}",20,1183,1517,shot,regular
"{'name': 'Ester Sokler', 'slug': 'sokler-ester', 'shortName': 'E. Sokler', 'position': 'F', 'jerseyNumber': '19', 'userCount': 203, 'gender': 'M', 'id': 862199, 'fieldTranslations': {'nameTranslation': {'ar': 'سوكلير، إيستر', 'bn': 'সোক্লার, এস্টার', 'hi': 'सोक्लर, एस्टर'}, 'shortNameTranslation': {'ar': 'س. إيستر', 'bn': 'ই. সোক্লার', 'hi': 'ई. सोक्लर'}}}",True,block,corner,"{'x': 8.8, 'y': 37.4, 'z': 0}",head,low-left,"{'x': 0, 'y': 52.6, 'z': 19}","{'x': 7.1, 'y': 39.3, 'z': 0}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6340155,61,,3645,"{'start': {'x': 37.4, 'y': 8.8}, 'block': {'x': 39.3, 'y': 7.1}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 81}}",30,1755,945,shot,
"{'name': 'Louay Ben Hassine', 'slug': 'louay-ben-hassine', 'shortName': 'L. B. Hassine', 'position': 'M', 'jerseyNumber': '99', 'userCount': 214, 'gender': 'M', 'id': 1000815, 'fieldTranslations': {'nameTranslation': {'ar': 'لؤي بن حسين'}, 'shortNameTranslation': {'ar': 'ل. حسين'}}}",True,save,fast-break,"{'x': 28.5, 'y': 44.8, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.5, 'z': 6.3}","{'x': 1, 'y': 51.3, 'z': 0}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6340145,60,,3545,"{'start': {'x': 44.8, 'y': 28.5}, 'block': {'x': 51.3, 'y': 1}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 93.7}}",31,1855,845,shot,
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,miss,regular,"{'x': 25, 'y': 57.3, 'z': 0}",right-foot,high,"{'x': 0, 'y': 45.7, 'z': 77.8}",,"{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6340120,55,,3291,"{'start': {'x': 57.3, 'y': 25}, 'end': {'x': 54.3, 'y': 0}, 'goal': {'x': 54.3, 'y': 22.2}}",36,2109,591,shot,
"{'name': 'Stefan Vilotic', 'slug': 'stefan-vilotic', 'shortName': 'S. Vilotic', 'position': 'D', 'jerseyNumber': '3', 'userCount': 17, 'gender': 'M', 'id': 943573, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان فيلوتيتش'}, 'shortNameTranslation': {'ar': 'س. فيلوتيتش'}}}",False,miss,corner,"{'x': 6.7, 'y': 44.6, 'z': 0}",head,high-left,"{'x': 0, 'y': 60.5, 'z': 51.4}",,"{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6340083,50,,2998,"{'start': {'x': 44.6, 'y': 6.7}, 'end': {'x': 39.5, 'y': 0}, 'goal': {'x': 39.5, 'y': 48.6}}",41,2402,298,shot,
"{'name': 'Aleksa Radonjić', 'firstName': '', 'lastName': '', 'slug': 'aleksa-radonjic', 'shortName': 'A. Radonjić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 14, 'gender': 'M', 'id': 1468252, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسه رادونيتش'}, 'shortNameTranslation': {'ar': 'أ. رادونيتش'}}}",False,save,set-piece,"{'x': 9.4, 'y': 53.2, 'z': 0}",head,high-centre,"{'x': 0, 'y': 50.3, 'z': 30.4}","{'x': 0.099999999999994, 'y': 50, 'z': 0}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6340075,50,,2964,"{'start': {'x': 53.2, 'y': 9.4}, 'block': {'x': 50, 'y': 0.099999999999994}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 69.6}}",41,2436,264,shot,
"{'name': 'Wajdi Sahli', 'slug': 'wajdi-sahli', 'shortName': 'W. Sahli', 'position': 'M', 'jerseyNumber': '7', 'userCount': 230, 'gender': 'M', 'id': 1013823, 'fieldTranslations': {'nameTranslation': {'ar': 'وجدي السهلي'}, 'shortNameTranslation': {'ar': 'و. السهلي'}}}",True,miss,assisted,"{'x': 21, 'y': 53.6, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 41.8, 'z': 25}",,"{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6340049,46,,2757,"{'start': {'x': 53.6, 'y': 21}, 'end': {'x': 58.2, 'y': 0}, 'goal': {'x': 58.2, 'y': 75}}",45,2643,57,shot,
"{'name': 'Boubacari Doucoure', 'firstName': '', 'lastName': '', 'slug': 'boubacari-doucoure', 'shortName': 'B. Doucoure', 'position': 'M', 'jerseyNumber': '19', 'userCount': 40, 'gender': 'M', 'id': 986764, 'fieldTranslations': {'nameTranslation': {'ar': 'بوباكاري دوكوري'}, 'shortNameTranslation': {'ar': 'ب. دوكوري'}}}",False,save,assisted,"{'x': 9.9, 'y': 48.5, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.3, 'z': 14.6}","{'x': 1.1, 'y': 51.4, 'z': 0}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6339886,40,,2364,"{'start': {'x': 48.5, 'y': 9.9}, 'block': {'x': 51.4, 'y': 1.1}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 85.4}}",6,336,2364,shot,
"{'name': 'Petar Petrović', 'firstName': 'Petar', 'lastName': 'Petrović', 'slug': 'petar-petrovic', 'shortName': 'P. Petrović', 'position': 'D', 'jerseyNumber': '21', 'userCount': 51, 'gender': 'M', 'id': 1500275, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بيتروفيتش'}, 'shortNameTranslation': {'ar': 'ب. بيتروفيتش'}}}",False,save,corner,"{'x': 4.5, 'y': 53, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.7, 'z': 19.6}","{'x': 0.2, 'y': 50.9, 'z': 0}","{'name': 'Luka Lijeskić', 'firstName': 'Luka Lijeskic', 'lastName': '', 'slug': 'luka-lijeskic', 'shortName': 'L. Lijeskić', 'position': 'G', 'jerseyNumber': '81', 'userCount': 205, 'gender': 'M', 'id': 1152919, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لييسكيك'}, 'shortNameTranslation': {'ar': 'ل. لييسكيك'}}}",6339890,39,,2337,"{'start': {'x': 53, 'y': 4.5}, 'block': {'x': 50.9, 'y': 0.2}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 80.4}}",7,363,2337,shot,
