minute,value
1.0,-22
2.0,-24
3.0,-21
4.0,-34
5.0,-61
6.0,-44
7.0,-34
8.0,-28
9.0,-31
10.0,-12
11.0,-9
12.0,29
13.0,14
14.0,8
15.0,15
16.0,12
17.0,-20
18.0,20
19.0,3
20.0,28
21.0,63
22.0,50
23.0,25
24.0,12
25.0,17
26.0,1
27.0,-12
28.0,25
29.0,11
30.0,-12
31.0,-9
32.0,-16
33.0,-59
34.0,-32
35.0,30
36.0,12
37.0,22
38.0,27
39.0,14
40.0,25
41.0,20
42.0,16
43.0,6
44.0,-5
45.0,-30
45.5,-27
46.0,4
47.0,-7
48.0,-28
49.0,-32
50.0,-25
51.0,-29
52.0,-15
53.0,-10
54.0,-9
55.0,-6
56.0,12
57.0,1
58.0,-23
59.0,21
60.0,23
61.0,16
62.0,13
63.0,27
64.0,-20
65.0,-8
66.0,-36
67.0,-45
68.0,-26
69.0,-26
70.0,-19
71.0,-29
72.0,-24
73.0,-31
74.0,-2
75.0,-3
76.0,6
77.0,-17
78.0,-5
79.0,37
80.0,35
81.0,38
82.0,65
83.0,42
84.0,25
85.0,15
86.0,-23
87.0,17
88.0,8
89.0,11
90.0,7
90.5,-51
