player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Srđan Mijailović', 'slug': 'srdan-mijailovic', 'shortName': 'S. Mijailović', 'position': 'M', 'jerseyNumber': '8', 'userCount': 200, 'gender': 'M', 'id': 98436, 'fieldTranslations': {'nameTranslation': {'ar': 'سردان ميجايلوفيتش', 'bn': 'শ্রদান মিজাইলোভিচ', 'hi': 'सर्जान मिजायलोविच'}, 'shortNameTranslation': {'ar': 'س. ميجايلوفيتش', 'bn': 'এস. মিজাইলোভিচ', 'hi': 'एस. मिजायलोविच'}}}",False,block,free-kick,"{'x': 27.5, 'y': 46.4, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.7, 'z': 19}","{'x': 16.4, 'y': 46.8, 'z': 0}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6893988,90,14.0,6202,"{'start': {'x': 46.4, 'y': 27.5}, 'block': {'x': 46.8, 'y': 16.4}, 'end': {'x': 47.3, 'y': 0}, 'goal': {'x': 47.3, 'y': 81}}",1,98,802,shot,
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",False,save,regular,"{'x': 19, 'y': 66.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 6.3}","{'x': 1.4, 'y': 51.3, 'z': 0}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6893970,90,10.0,5998,"{'start': {'x': 66.9, 'y': 19}, 'block': {'x': 51.3, 'y': 1.4}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 93.7}}",1,302,598,shot,
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",False,miss,assisted,"{'x': 22.2, 'y': 34.8, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 52.6, 'z': 58.3}",,"{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6893898,90,6.0,5730,"{'start': {'x': 34.8, 'y': 22.2}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 41.7}}",1,570,330,shot,
"{'name': 'Driton Camaj', 'slug': 'driton-camaj', 'shortName': 'D. Camaj', 'position': 'F', 'jerseyNumber': '10', 'userCount': 216, 'gender': 'M', 'id': 798091, 'fieldTranslations': {'nameTranslation': {'ar': 'دريتون كاما', 'bn': 'ড্রিটন ক্যামাজ', 'hi': 'ड्रिटॉन कैमाज'}, 'shortNameTranslation': {'ar': 'د. كاما', 'bn': 'ডি. কামাজ', 'hi': 'डी. कैमाज'}}}",True,miss,assisted,"{'x': 12.9, 'y': 53.6, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 43.2, 'z': 68.1}",,"{'name': 'Đorđe Nikolić', 'firstName': '', 'lastName': '', 'slug': 'dorde-nikolic', 'shortName': 'Đ. Nikolić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 74, 'gender': 'M', 'id': 797144, 'fieldTranslations': {'nameTranslation': {'ar': 'دوردي نيكوليتش', 'bn': 'ডোরে নিকোলিচ', 'hi': 'दोर्दे निकोलिक'}, 'shortNameTranslation': {'ar': 'د. نيكوليتش', 'bn': 'ডি. নিকোলিচ', 'hi': 'डी. निकोलिक'}}}",6893682,87,,5196,"{'start': {'x': 53.6, 'y': 12.9}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 31.9}}",4,204,2496,shot,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,save,corner,"{'x': 3.5, 'y': 56.2, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.3, 'z': 11.4}","{'x': 0, 'y': 52.3, 'z': 0}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6893844,85,,5064,"{'start': {'x': 56.2, 'y': 3.5}, 'block': {'x': 52.3, 'y': 0}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 88.6}}",6,336,2364,shot,
"{'name': 'Nemanja Miletić', 'slug': 'nemanja-miletic', 'shortName': 'N. Miletić', 'position': 'D', 'jerseyNumber': '3', 'userCount': 54, 'gender': 'M', 'id': 799179, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلتيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلتيتش'}}}",True,block,assisted,"{'x': 19.5, 'y': 30.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 19}","{'x': 17.6, 'y': 32.5, 'z': 0}","{'name': 'Đorđe Nikolić', 'firstName': '', 'lastName': '', 'slug': 'dorde-nikolic', 'shortName': 'Đ. Nikolić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 74, 'gender': 'M', 'id': 797144, 'fieldTranslations': {'nameTranslation': {'ar': 'دوردي نيكوليتش', 'bn': 'ডোরে নিকোলিচ', 'hi': 'दोर्दे निकोलिक'}, 'shortNameTranslation': {'ar': 'د. نيكوليتش', 'bn': 'ডি. নিকোলিচ', 'hi': 'डी. निकोलिक'}}}",6893526,74,,4429,"{'start': {'x': 30.6, 'y': 19.5}, 'block': {'x': 32.5, 'y': 17.6}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 81}}",17,971,1729,shot,
"{'name': 'Dominic Sadi', 'firstName': 'Dominic Sadi', 'slug': 'sadi-dominic', 'shortName': 'D. Sadi', 'position': 'F', 'jerseyNumber': '30', 'userCount': 184, 'gender': 'M', 'id': 1398550, 'fieldTranslations': {'nameTranslation': {'ar': 'سادي، دومينيك', 'bn': 'সাদি, ডমিনিক', 'hi': 'सादी, डोमिनिक'}, 'shortNameTranslation': {'ar': 'د. سادي', 'bn': 'ডি. সাদি', 'hi': 'डी. डोमिनिक'}}}",True,save,assisted,"{'x': 26.5, 'y': 60.2, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 52.1, 'z': 20.9}","{'x': 1.9, 'y': 50.4, 'z': 0}","{'name': 'Đorđe Nikolić', 'firstName': '', 'lastName': '', 'slug': 'dorde-nikolic', 'shortName': 'Đ. Nikolić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 74, 'gender': 'M', 'id': 797144, 'fieldTranslations': {'nameTranslation': {'ar': 'دوردي نيكوليتش', 'bn': 'ডোরে নিকোলিচ', 'hi': 'दोर्दे निकोलिक'}, 'shortNameTranslation': {'ar': 'د. نيكوليتش', 'bn': 'ডি. নিকোলিচ', 'hi': 'डी. निकोलिक'}}}",6893525,74,,4395,"{'start': {'x': 60.2, 'y': 26.5}, 'block': {'x': 50.4, 'y': 1.9}, 'end': {'x': 47.9, 'y': 0}, 'goal': {'x': 47.9, 'y': 79.1}}",17,1005,1695,shot,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,block,assisted,"{'x': 28.5, 'y': 51.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 19}","{'x': 26.2, 'y': 50.9, 'z': 0}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6893656,72,,4266,"{'start': {'x': 51.1, 'y': 28.5}, 'block': {'x': 50.9, 'y': 26.2}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 81}}",19,1134,1566,shot,
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",False,miss,assisted,"{'x': 10.1, 'y': 44.8, 'z': 0}",head,right,"{'x': 0, 'y': 39.3, 'z': 20.8}","{'x': 7.5, 'y': 54.2, 'z': 0}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6893544,71,,4202,"{'start': {'x': 44.8, 'y': 10.1}, 'block': {'x': 54.2, 'y': 7.5}, 'end': {'x': 60.7, 'y': 0}, 'goal': {'x': 60.7, 'y': 79.2}}",20,1198,1502,shot,
"{'name': 'Bob Murphy Omoregbe', 'firstName': 'Bob Murphy', 'lastName': 'Omoregbe', 'slug': 'omoregbe-bob-murphy', 'shortName': 'B. M. Omoregbe', 'position': 'M', 'jerseyNumber': '7', 'userCount': 193, 'gender': 'M', 'id': 1175945, 'fieldTranslations': {'nameTranslation': {'ar': 'بوب ميرفي أومورغبي'}, 'shortNameTranslation': {'ar': 'ب. أومورغبي'}}}",True,miss,assisted,"{'x': 27.2, 'y': 78.3, 'z': 0}",left-foot,left,"{'x': 0, 'y': 60, 'z': 20.8}",,"{'name': 'Đorđe Nikolić', 'firstName': '', 'lastName': '', 'slug': 'dorde-nikolic', 'shortName': 'Đ. Nikolić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 74, 'gender': 'M', 'id': 797144, 'fieldTranslations': {'nameTranslation': {'ar': 'دوردي نيكوليتش', 'bn': 'ডোরে নিকোলিচ', 'hi': 'दोर्दे निकोलिक'}, 'shortNameTranslation': {'ar': 'د. نيكوليتش', 'bn': 'ডি. নিকোলিচ', 'hi': 'डी. निकोलिक'}}}",6893370,63,,3753,"{'start': {'x': 78.3, 'y': 27.2}, 'end': {'x': 40, 'y': 0}, 'goal': {'x': 40, 'y': 79.2}}",28,1647,1053,shot,
