minute,value
1,8
2,32
3,29
4,46
5,39
6,33
7,76
8,100
9,100
10,58
11,38
12,22
13,13
14,15
15,18
16,55
17,40
18,78
19,53
20,90
21,55
22,82
23,49
24,33
25,60
26,40
27,24
28,18
29,15
30,51
31,29
32,89
33,60
34,55
35,33
36,16
37,2
38,-15
39,-15
40,-3
41,-50
42,49
43,20
44,-16
45,21
46,3
47,-10
48,-2
49,21
50,12
51,5
52,5
53,36
54,57
55,60
56,60
57,44
58,38
59,28
60,55
61,100
62,77
63,57
64,30
65,57
66,33
67,31
68,25
69,56
70,60
71,42
72,45
73,52
74,35
75,52
76,54
77,56
78,56
79,57
80,56
81,37
82,42
83,29
84,38
85,27
86,27
87,27
88,21
89,55
90,46
