match_id,team_id,team_name,team_side,player_id,player_name,player_position,metric_key,category,metric,value,secondary,denominator,percentage,display
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,goals,General,Goals,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,goalAssist,General,Assists,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,totalTackle,General,Tackles (won),0.0,0.0,,,0 (0)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,accuratePass,General,Accurate passes,21.0,,22.0,95.45454545454545,21/22 (95%)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,total_duels,General,Duels (won),0.0,0.0,,,0 (0)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,ground_duels_total,General,Ground duels (won),0.0,0.0,,,0 (0)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,aerial_duels_total,General,Aerial duels (won),0.0,0.0,,,0 (0)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,minutesPlayed,General,Minutes played,90.0,,,,90
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,goals,Attacking,Goals,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,totalShots,Attacking,Shots (on target),0.0,0.0,,,0 (0)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,shotOffTarget,Attacking,Shots off target,,,,,
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,blockedScoringAttempt,Attacking,Shots blocked,,,,,
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,expectedGoals,Attacking,Expected goals,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,goalAssist,Attacking,Assists,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,expectedAssists,Attacking,Expected assists,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,keyPass,Attacking,Key passes,,,,,
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,totalContest,Attacking,Dribbles (successful),0.0,0.0,,,0 (0)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,touches,Attacking,Touches,24.0,,,,24
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,wasFouled,Attacking,Was fouled,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,totalTackle,Defending,Tackles (won),0.0,0.0,,,0 (0)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,interceptionWon,Defending,Interceptions,2.0,,,,2
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,ballRecovery,Defending,Ball recoveries,8.0,,,,8
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,totalClearance,Defending,Clearances,1.0,,,,1
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,outfielderBlock,Defending,Blocks,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,dispossessed,Defending,Dispossessed,,,,,
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,errorLeadToAShot,Defending,Errors leading to shot,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,ownGoals,Defending,Own goals,0.0,,,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,accuratePass,Passing,Accurate passes,21.0,,22.0,95.45454545454545,21/22 (95%)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,accurateLongBalls,Passing,Accurate long balls,3.0,,3.0,100.0,3/3 (100%)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,accurateCross,Passing,Accurate crosses,0.0,,0.0,,0
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,accurateOwnHalfPasses,Passing,Passes own half,18.0,,19.0,94.73684210526315,18/19 (95%)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,accurateOppositionHalfPasses,Passing,Passes opposition half,2.0,,2.0,100.0,2/2 (100%)
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,keyPass,Passing,Key passes,,,,,
15280992,5143,FK Budućnost Podgorica,home,1005619,Filip Domazetović,G,expectedAssists,Passing,Expected assists,0.0,,,,0
