minute,value
1.0,2
2.0,1
3.0,45
4.0,59
5.0,84
6.0,51
7.0,35
8.0,4
9.0,-11
10.0,-4
11.0,-1
12.0,30
13.0,11
14.0,-30
15.0,27
16.0,1
17.0,-19
18.0,-32
19.0,-13
20.0,-5
21.0,29
22.0,15
23.0,-24
24.0,-26
25.0,-14
26.0,-29
27.0,-16
28.0,-7
29.0,10
30.0,19
31.0,17
32.0,27
33.0,20
34.0,13
35.0,-12
36.0,-1
37.0,-29
38.0,29
39.0,-9
40.0,9
41.0,12
42.0,-11
43.0,-14
44.0,-3
45.0,-6
45.5,-41
46.0,-3
47.0,-49
48.0,-29
49.0,-26
50.0,-18
51.0,-55
52.0,-32
53.0,-21
54.0,16
55.0,-10
56.0,-7
57.0,-33
58.0,-30
59.0,-34
60.0,-1
61.0,-12
62.0,-3
63.0,-1
64.0,9
65.0,6
66.0,13
67.0,58
68.0,39
69.0,63
70.0,62
71.0,43
72.0,-33
73.0,-8
74.0,-10
75.0,-20
76.0,24
77.0,10
78.0,4
79.0,5
80.0,21
81.0,27
82.0,-24
83.0,-14
84.0,-85
85.0,-79
86.0,-52
87.0,-22
88.0,-16
89.0,-49
90.0,-22
90.5,-13
