player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Lazar Mijović', 'slug': 'lazar-mijovic', 'shortName': 'L. Mijović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 36, 'gender': 'M', 'id': 1005616, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ميوفيتش', 'hi': 'लज़ार मिजोविक', 'bn': 'লাজার মিজোভিচ'}, 'shortNameTranslation': {'ar': 'ل. ميوفيتش', 'hi': 'एल. मिजोविक', 'bn': 'এল. মিজোভিচ'}}}",False,block,regular,"{'x': 12, 'y': 48, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.3262,,6561233,56,,3353,"{'start': {'x': 48, 'y': 12}, 'block': {'x': 48, 'y': 12}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",35,2047,653,shot,"{'x': 12, 'y': 48, 'z': 0}",
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 14, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'hi': 'इवान बोजोविक', 'bn': 'ইভান বোজোভিচ'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'hi': 'आई. बोजोविक', 'bn': 'আই. বোজোভিচ'}}}",False,save,regular,"{'x': 7, 'y': 41, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 8.6}",0.3142,0.36,6561232,56,,3352,"{'start': {'x': 41, 'y': 7}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 91.4}}",35,2048,652,shot,,
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",True,save,throw-in-set-piece,"{'x': 18, 'y': 67, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.3, 'z': 1.1}",0.02029,0.1373,6561231,55,,3274,"{'start': {'x': 67, 'y': 18}, 'end': {'x': 53.7, 'y': 0}, 'goal': {'x': 53.7, 'y': 98.9}}",36,2126,574,shot,,
"{'name': 'Miomir Đuričković', 'slug': 'miomir-durickovic', 'shortName': 'M. Đuričković', 'position': 'D', 'jerseyNumber': '4', 'userCount': 37, 'gender': 'M', 'id': 1030472, 'fieldTranslations': {'nameTranslation': {'ar': 'ميومير دوريتشكوفيتش', 'hi': 'मिओमिर ज़ुरिस्कोविक', 'bn': 'মিওমির ডুরিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. دوريتشكوفيتش', 'hi': 'एम. ज़ुरिस्कोविक', 'bn': 'এম. ডুরিচকোভিচ'}}}",False,block,corner,"{'x': 14, 'y': 53, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.08696,,6561230,52,,3085,"{'start': {'x': 53, 'y': 14}, 'block': {'x': 53, 'y': 14}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",39,2315,385,shot,"{'x': 14, 'y': 53, 'z': 0}",
"{'name': 'Mario Gjolaj', 'firstName': '', 'lastName': '', 'slug': 'mario-gjolaj', 'shortName': 'M. Gjolaj', 'position': 'M', 'jerseyNumber': '14', 'userCount': 11, 'gender': 'M', 'id': 1063202, 'fieldTranslations': {'nameTranslation': {'ar': 'ماريو جولاي'}, 'shortNameTranslation': {'ar': 'م. جولاي'}}}",True,block,set-piece,"{'x': 19, 'y': 34, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.008373,,6561229,47,,2809,"{'start': {'x': 34, 'y': 19}, 'block': {'x': 34, 'y': 19}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",44,2591,109,shot,"{'x': 19, 'y': 34, 'z': 0}",
"{'name': 'Marko Milickovic', 'slug': 'marko-milickovic', 'shortName': 'M. Milickovic', 'position': 'M', 'jerseyNumber': '10', 'userCount': 28, 'gender': 'M', 'id': 890615, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميليكوفيتش', 'hi': 'मार्को मिलिकोविच', 'bn': 'মার্কো মিলিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. ميليكوفيتش', 'hi': 'एम. मिलिकोविच', 'bn': 'এম. মিলিকোভিচ'}}}",False,miss,regular,"{'x': 22, 'y': 61, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.8, 'z': 56.4}",0.0405,,6561228,45,,2696,"{'start': {'x': 61, 'y': 22}, 'end': {'x': 58.2, 'y': 0}, 'goal': {'x': 58.2, 'y': 43.6}}",1,4,2696,shot,,
"{'name': 'Balša Boričić', 'slug': 'balsa-boricic', 'shortName': 'B. Boričić', 'position': 'M', 'jerseyNumber': '80', 'userCount': 4, 'gender': 'M', 'id': 357692, 'fieldTranslations': {'nameTranslation': {'ar': 'بالسا بوريتشيتش', 'hi': 'बाल्सा बोरिकिक', 'bn': 'বালসা বোরিসিচ'}, 'shortNameTranslation': {'ar': 'ب. بوريتشيتش', 'hi': 'बी. बोरिकिक', 'bn': 'বি. বোরিসিচ'}}}",True,miss,corner,"{'x': 23, 'y': 30, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58, 'z': 42.3}",0.009139,,6561227,43,,2522,"{'start': {'x': 30, 'y': 23}, 'end': {'x': 42, 'y': 0}, 'goal': {'x': 42, 'y': 57.7}}",3,178,2522,shot,,
"{'name': 'Mario Gjolaj', 'firstName': '', 'lastName': '', 'slug': 'mario-gjolaj', 'shortName': 'M. Gjolaj', 'position': 'M', 'jerseyNumber': '14', 'userCount': 11, 'gender': 'M', 'id': 1063202, 'fieldTranslations': {'nameTranslation': {'ar': 'ماريو جولاي'}, 'shortNameTranslation': {'ar': 'م. جولاي'}}}",True,miss,regular,"{'x': 8, 'y': 38, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.9, 'z': 49.4}",0.3033,,6561226,38,,2222,"{'start': {'x': 38, 'y': 8}, 'end': {'x': 41.1, 'y': 0}, 'goal': {'x': 41.1, 'y': 50.6}}",8,478,2222,shot,,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",True,block,regular,"{'x': 13, 'y': 48, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.09286,,6561225,37,,2220,"{'start': {'x': 48, 'y': 13}, 'block': {'x': 48, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",9,480,2220,shot,"{'x': 13, 'y': 48, 'z': 0}",
"{'name': 'Balša Boričić', 'slug': 'balsa-boricic', 'shortName': 'B. Boričić', 'position': 'M', 'jerseyNumber': '80', 'userCount': 4, 'gender': 'M', 'id': 357692, 'fieldTranslations': {'nameTranslation': {'ar': 'بالسا بوريتشيتش', 'hi': 'बाल्सा बोरिकिक', 'bn': 'বালসা বোরিসিচ'}, 'shortNameTranslation': {'ar': 'ب. بوريتشيتش', 'hi': 'बी. बोरिकिक', 'bn': 'বি. বোরিসিচ'}}}",True,post,regular,"{'x': 16, 'y': 31, 'z': 0}",right-foot,right,"{'x': 0, 'y': 45, 'z': 10.1}",0.06856,,6561224,36,,2159,"{'start': {'x': 31, 'y': 16}, 'end': {'x': 55, 'y': 0}, 'goal': {'x': 55, 'y': 89.9}}",10,541,2159,shot,,
"{'name': 'Ognjen Gašević', 'slug': 'ognjen-gasevic', 'shortName': 'O. Gašević', 'position': 'D', 'jerseyNumber': '22', 'userCount': 70, 'gender': 'M', 'id': 932310, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين غاشيفيتش', 'hi': 'ओग्जेन गैसेविक', 'bn': 'ওগনজেন গাশেভিচ'}, 'shortNameTranslation': {'ar': 'أ. غاشيفيتش', 'hi': 'ओ. गैसेविक', 'bn': 'ও. গাশেভিচ'}}}",False,miss,regular,"{'x': 29, 'y': 31, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.8, 'z': 36.7}",0.01803,,6561223,32,,1871,"{'start': {'x': 31, 'y': 29}, 'end': {'x': 41.2, 'y': 0}, 'goal': {'x': 41.2, 'y': 63.3}}",14,829,1871,shot,,
"{'name': 'Hiroki Harada', 'firstName': 'Hiroki Harada', 'lastName': '', 'slug': 'hiroki-harada', 'shortName': 'H. Harada', 'position': 'M', 'jerseyNumber': '10', 'userCount': 23, 'gender': 'M', 'id': 1218103, 'fieldTranslations': {'nameTranslation': {'ar': 'هيروكي هارادا'}, 'shortNameTranslation': {'ar': 'ه. هارادا'}}}",True,miss,regular,"{'x': 27, 'y': 49, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.8, 'z': 42.5}",0.02395,,6561222,30,,1753,"{'start': {'x': 49, 'y': 27}, 'end': {'x': 57.2, 'y': 0}, 'goal': {'x': 57.2, 'y': 57.5}}",16,947,1753,shot,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",True,block,regular,"{'x': 0, 'y': 34, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.1224,,6561221,25,,1487,"{'start': {'x': 34, 'y': 0}, 'block': {'x': 34, 'y': 0}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",21,1213,1487,shot,"{'x': 0, 'y': 34, 'z': 0}",
"{'name': 'Meldin Kojić', 'firstName': 'Meldin', 'lastName': 'Kojic', 'slug': 'meldin-kojic', 'shortName': 'M. Kojić', 'position': 'D', 'jerseyNumber': '3', 'userCount': 14, 'gender': 'M', 'id': 1648555, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلدين كوجيتش'}, 'shortNameTranslation': {'ar': 'م. كوجيتش'}}}",True,goal,regular,"{'x': 14, 'y': 28, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.7, 'z': 4.5}",0.04745,0.3032,6561220,21,,1243,"{'start': {'x': 28, 'y': 14}, 'end': {'x': 52.3, 'y': 0}, 'goal': {'x': 52.3, 'y': 95.5}}",25,1457,1243,shot,,regular
"{'name': 'Nedeljko Piščević', 'firstName': '', 'lastName': '', 'slug': 'nedeljko-piscevic', 'shortName': 'N. Piščević', 'position': 'M', 'userCount': 13, 'gender': 'M', 'id': 889060, 'fieldTranslations': {'nameTranslation': {'ar': 'نيديلجو بيشيفيتش', 'hi': 'नेडेल्ज्को पिस्चेविक', 'bn': 'নেদেলজকো পিশেভিচ'}, 'shortNameTranslation': {'ar': 'ن. بيشيفيتش', 'hi': 'एन. पिस्चेविक', 'bn': 'এন. পিসচেভিচ'}}}",False,miss,regular,"{'x': 20, 'y': 53, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 55.1, 'z': 55.1}",0.08344,,6561219,19,,1082,"{'start': {'x': 53, 'y': 20}, 'end': {'x': 44.9, 'y': 0}, 'goal': {'x': 44.9, 'y': 44.9}}",27,1618,1082,shot,,
"{'name': 'Lazar Mijović', 'slug': 'lazar-mijovic', 'shortName': 'L. Mijović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 36, 'gender': 'M', 'id': 1005616, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ميوفيتش', 'hi': 'लज़ार मिजोविक', 'bn': 'লাজার মিজোভিচ'}, 'shortNameTranslation': {'ar': 'ل. ميوفيتش', 'hi': 'एल. मिजोविक', 'bn': 'এল. মিজোভিচ'}}}",False,block,throw-in-set-piece,"{'x': 26, 'y': 53, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.05499,,6561218,13,,729,"{'start': {'x': 53, 'y': 26}, 'block': {'x': 53, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",33,1971,729,shot,"{'x': 26, 'y': 53, 'z': 0}",
"{'name': 'Danilo Vukanić', 'slug': 'danilo-vukanic', 'shortName': 'D. Vukanić', 'position': 'M', 'jerseyNumber': '44', 'userCount': 48, 'gender': 'M', 'id': 1423515, 'fieldTranslations': {'nameTranslation': {'ar': 'دانييلو فوكانيتش'}, 'shortNameTranslation': {'ar': 'د. فوكانيتش'}}}",False,save,regular,"{'x': 25, 'y': 69, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.3, 'z': 10.8}",0.02188,0.008307,6561217,10,,545,"{'start': {'x': 69, 'y': 25}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 89.2}}",36,2155,545,shot,,
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 14, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'hi': 'इवान बोजोविक', 'bn': 'ইভান বোজোভিচ'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'hi': 'आई. बोजोविक', 'bn': 'আই. বোজোভিচ'}}}",False,block,regular,"{'x': 10, 'y': 56, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.1117,,6561216,4,,212,"{'start': {'x': 56, 'y': 10}, 'block': {'x': 56, 'y': 10}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",42,2488,212,shot,"{'x': 10, 'y': 56, 'z': 0}",
