player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Janko Jevremović', 'firstName': 'Janko Jevremovic', 'slug': 'janko-jevremovic', 'shortName': 'J. Jevremović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 105, 'gender': 'M', 'id': 1166001, 'fieldTranslations': {'nameTranslation': {'ar': 'يانكو ييفريموفيتش'}, 'shortNameTranslation': {'ar': 'ي. ييفريموفيتش'}}}",False,save,assisted,"{'x': 20.1, 'y': 57.2, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53, 'z': 5.1}","{'x': 2.7, 'y': 50.5, 'z': 0}",5778709,90,5.0,5695,"{'start': {'x': 57.2, 'y': 20.1}, 'block': {'x': 50.5, 'y': 2.7}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 94.9}}",1,605,295,shot,
"{'name': 'Ibrahim Mustapha', 'firstName': '', 'lastName': '', 'slug': 'ibrahim-mustapha', 'shortName': 'I. Mustapha', 'position': 'F', 'jerseyNumber': '23', 'userCount': 208, 'gender': 'M', 'id': 1085212, 'fieldTranslations': {'nameTranslation': {'ar': 'ابراهيم مصطفى', 'bn': 'ইব্রাহিম মোস্তফা', 'hi': 'इब्राहीम मुस्तफा'}, 'shortNameTranslation': {'ar': 'ا. مصطفى', 'bn': 'আই. মোস্তফা', 'hi': 'आई. मुस्तफा'}}}",True,miss,assisted,"{'x': 12.9, 'y': 48.9, 'z': 0}",head,left,"{'x': 0, 'y': 61.7, 'z': 23.6}",,5778650,87,,5172,"{'start': {'x': 48.9, 'y': 12.9}, 'end': {'x': 38.3, 'y': 0}, 'goal': {'x': 38.3, 'y': 76.4}}",4,228,2472,shot,
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,save,assisted,"{'x': 10.4, 'y': 69.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 3.2}","{'x': 0.59999999999999, 'y': 52.2, 'z': 0}",5778510,77,,4592,"{'start': {'x': 69.5, 'y': 10.4}, 'block': {'x': 52.2, 'y': 0.59999999999999}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 96.8}}",14,808,1892,shot,
"{'name': 'Stefan Cvetković', 'firstName': '', 'lastName': '', 'slug': 'stefan-cvetkovic', 'shortName': 'S. Cvetković', 'position': 'M', 'jerseyNumber': '11', 'userCount': 25, 'gender': 'M', 'id': 876873, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان سفيتكوفيتش', 'bn': 'স্টেফান সিভেটকোভিচ', 'hi': 'स्टीफ़न क्वेत्कोविक'}, 'shortNameTranslation': {'ar': 'س. سفيتكوفيتش', 'bn': 'এস. সিভেটকোভিচ', 'hi': 'एस. क्वेत्कोविक'}}}",False,save,assisted,"{'x': 15.6, 'y': 39.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 9.5}","{'x': 1.1, 'y': 48.7, 'z': 0}",5778445,70,,4149,"{'start': {'x': 39.5, 'y': 15.6}, 'block': {'x': 48.7, 'y': 1.1}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 90.5}}",21,1251,1449,shot,
"{'name': 'Milan Kolarević', 'firstName': 'Milan Kolarevic', 'slug': 'milan-kolarevic', 'shortName': 'M. Kolarević', 'position': 'M', 'jerseyNumber': '21', 'userCount': 91, 'gender': 'M', 'id': 1656646, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان كولاريفيتش'}, 'shortNameTranslation': {'ar': 'م. كولاريفيتش'}}}",True,save,regular,"{'x': 23.5, 'y': 30.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49, 'z': 19.6}","{'x': 1.2, 'y': 49.6, 'z': 0}",5778435,68,,4070,"{'start': {'x': 30.1, 'y': 23.5}, 'block': {'x': 49.6, 'y': 1.2}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 80.4}}",23,1330,1370,shot,
"{'name': 'Đorđe Crnomarković', 'slug': 'dorde-crnomarkovic', 'shortName': 'Đ. Crnomarković', 'position': 'D', 'jerseyNumber': '5', 'userCount': 40, 'gender': 'M', 'id': 795878, 'fieldTranslations': {'nameTranslation': {'ar': 'دوردي كرونوماركوفيتش', 'bn': 'ডোরে ক্রনোমারকোভিচ', 'hi': 'जॉर्ज क्रनोमार्कोविक'}, 'shortNameTranslation': {'ar': 'د. كرونوماركوفيتش', 'bn': 'ডি. ক্রনোমারকোভিচ', 'hi': 'जी. क्रनोमार्कोविक'}}}",True,miss,corner,"{'x': 8.2, 'y': 49.7, 'z': 0}",head,high-right,"{'x': 0, 'y': 39.3, 'z': 43.1}",,5778424,66,,3900,"{'start': {'x': 49.7, 'y': 8.2}, 'end': {'x': 60.7, 'y': 0}, 'goal': {'x': 60.7, 'y': 56.9}}",25,1500,1200,shot,
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,goal,assisted,"{'x': 4.5, 'y': 56.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 8.2}",,5778411,63,,3748,"{'start': {'x': 56.6, 'y': 4.5}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 91.8}}",28,1652,1048,shot,regular
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,miss,assisted,"{'x': 10.4, 'y': 36.7, 'z': 0}",right-foot,left,"{'x': 0, 'y': 60.3, 'z': 6.9}",,5778392,59,,3506,"{'start': {'x': 36.7, 'y': 10.4}, 'end': {'x': 39.7, 'y': 0}, 'goal': {'x': 39.7, 'y': 93.1}}",32,1894,806,shot,
"{'name': 'Aleksa Vukanović', 'slug': 'aleksa-vukanovic', 'shortName': 'A. Vukanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 157, 'gender': 'M', 'id': 842317, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسا فوكانوفيتش', 'bn': 'আলেক্সা ভুকানোভিচ', 'hi': 'अलेक्सा वुकानोविक'}, 'shortNameTranslation': {'ar': 'أ. فوكانوفيتش', 'bn': 'এ. ভুকানোভিচ', 'hi': 'ए. वुकानोविक'}}}",True,miss,assisted,"{'x': 8.2, 'y': 49.3, 'z': 0}",head,close-right,"{'x': 0, 'y': 41.5, 'z': 36.1}",,5778842,56,,3324,"{'start': {'x': 49.3, 'y': 8.2}, 'end': {'x': 58.5, 'y': 0}, 'goal': {'x': 58.5, 'y': 63.9}}",35,2076,624,shot,
"{'name': 'Aleksa Kuljanin', 'firstName': '', 'lastName': '', 'slug': 'aleksa-kuljanin', 'shortName': 'A. Kuljanin', 'position': 'M', 'jerseyNumber': '13', 'userCount': 52, 'gender': 'M', 'id': 1417509, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكس كولجانين'}, 'shortNameTranslation': {'ar': 'أ. كولجانين'}}}",False,save,fast-break,"{'x': 14.5, 'y': 48.9, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.9, 'z': 10.8}","{'x': 9.7, 'y': 49.3, 'z': 0}",5778352,54,,3196,"{'start': {'x': 48.9, 'y': 14.5}, 'block': {'x': 49.3, 'y': 9.7}, 'end': {'x': 52.1, 'y': 0}, 'goal': {'x': 52.1, 'y': 89.2}}",37,2204,496,shot,
