player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Skima Togbe', 'firstName': 'Skima Togbe', 'slug': 'skima-togbe', 'shortName': 'S. Togbe', 'position': 'M', 'jerseyNumber': '16', 'userCount': 94, 'gender': 'M', 'id': 1982067, 'fieldTranslations': {'nameTranslation': {'ar': 'سكيما توغبي'}, 'shortNameTranslation': {'ar': 'س. توغبي'}}}",False,miss,assisted,"{'x': 23.5, 'y': 54.2, 'z': 0}",right-foot,right,"{'x': 0, 'y': 34.5, 'z': 13.9}","{'name': 'Bogdan Matijasevic', 'firstName': 'Bogdan Matijasevic', 'slug': 'bogdan-matijasevic', 'shortName': 'B. Matijašević', 'position': 'G', 'jerseyNumber': '23', 'userCount': 5, 'gender': 'M', 'id': 1166128, 'fieldTranslations': {'nameTranslation': {'ar': 'بوغدان ماتياشيفيتش'}, 'shortNameTranslation': {'ar': 'ب. ماتياشيفيتش'}}}",6859744,90,5.0,5644,"{'start': {'x': 54.2, 'y': 23.5}, 'end': {'x': 65.5, 'y': 0}, 'goal': {'x': 65.5, 'y': 86.1}}",1,656,244,shot,,
"{'name': 'Veljko Mirosavic', 'slug': 'veljko-mirosavic', 'shortName': 'V. Mirosavić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 49, 'gender': 'M', 'id': 1153954, 'fieldTranslations': {'nameTranslation': {'ar': 'يون ن / ساكيلاريديس م'}, 'shortNameTranslation': {'ar': 'ي. م'}}}",False,miss,corner,"{'x': 13.8, 'y': 77.9, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 59, 'z': 38.9}","{'name': 'Bogdan Matijasevic', 'firstName': 'Bogdan Matijasevic', 'slug': 'bogdan-matijasevic', 'shortName': 'B. Matijašević', 'position': 'G', 'jerseyNumber': '23', 'userCount': 5, 'gender': 'M', 'id': 1166128, 'fieldTranslations': {'nameTranslation': {'ar': 'بوغدان ماتياشيفيتش'}, 'shortNameTranslation': {'ar': 'ب. ماتياشيفيتش'}}}",6876451,90,4.0,5580,"{'start': {'x': 77.9, 'y': 13.8}, 'end': {'x': 41, 'y': 0}, 'goal': {'x': 41, 'y': 61.1}}",1,720,180,shot,,
"{'name': 'Luka Bijelović', 'firstName': '', 'lastName': '', 'slug': 'luka-bijelovic', 'shortName': 'L. Bijelović', 'position': 'F', 'jerseyNumber': '28', 'userCount': 48, 'gender': 'M', 'id': 944503, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا بييلوفيتش', 'bn': 'লুকা বিজেলোভিচ', 'hi': 'लुका बिजेलोविक'}, 'shortNameTranslation': {'ar': 'ل. بييلوفيتش', 'bn': 'এল. বিজেলোভিচ', 'hi': 'एल. बिजेलोविक'}}}",False,block,assisted,"{'x': 10.7, 'y': 46, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 19}","{'name': 'Bogdan Matijasevic', 'firstName': 'Bogdan Matijasevic', 'slug': 'bogdan-matijasevic', 'shortName': 'B. Matijašević', 'position': 'G', 'jerseyNumber': '23', 'userCount': 5, 'gender': 'M', 'id': 1166128, 'fieldTranslations': {'nameTranslation': {'ar': 'بوغدان ماتياشيفيتش'}, 'shortNameTranslation': {'ar': 'ب. ماتياشيفيتش'}}}",6859742,90,3.0,5541,"{'start': {'x': 46, 'y': 10.7}, 'block': {'x': 46.9, 'y': 8.1}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 81}}",1,759,141,shot,"{'x': 8.1, 'y': 46.9, 'z': 0}",
"{'name': 'Nemanja Milojević', 'firstName': '', 'lastName': '', 'slug': 'nemanja-milojevic', 'shortName': 'N. Milojević', 'position': 'M', 'jerseyNumber': '38', 'userCount': 65, 'gender': 'M', 'id': 837894, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلوجيفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلوجيفيتش'}}}",True,miss,assisted,"{'x': 31.9, 'y': 66.2, 'z': 0}",left-foot,right,"{'x': 0, 'y': 39.8, 'z': 15.3}","{'name': 'Miloje Preković', 'slug': 'miloje-prekovic', 'shortName': 'M. Preković', 'position': 'G', 'jerseyNumber': '12', 'userCount': 31, 'gender': 'M', 'id': 795839, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوجي بريكوفيتش'}, 'shortNameTranslation': {'ar': 'م. بريكوفيتش'}}}",6859631,86,,5113,"{'start': {'x': 66.2, 'y': 31.9}, 'end': {'x': 60.2, 'y': 0}, 'goal': {'x': 60.2, 'y': 84.7}}",5,287,2413,shot,,
"{'name': 'Stefan Stanisavljević', 'slug': 'stefan-stanisavljevic', 'shortName': 'S. Stanisavljević', 'position': 'F', 'jerseyNumber': '18', 'userCount': 77, 'gender': 'M', 'id': 1032770, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ستانيسافليفيتش'}, 'shortNameTranslation': {'ar': 'س. ستانيسافليفيتش'}}}",False,goal,fast-break,"{'x': 2.9, 'y': 48.5, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.5, 'z': 20.9}","{'name': 'Bogdan Matijasevic', 'firstName': 'Bogdan Matijasevic', 'slug': 'bogdan-matijasevic', 'shortName': 'B. Matijašević', 'position': 'G', 'jerseyNumber': '23', 'userCount': 5, 'gender': 'M', 'id': 1166128, 'fieldTranslations': {'nameTranslation': {'ar': 'بوغدان ماتياشيفيتش'}, 'shortNameTranslation': {'ar': 'ب. ماتياشيفيتش'}}}",6859627,83,,4940,"{'start': {'x': 48.5, 'y': 2.9}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 79.1}}",8,460,2240,shot,,regular
"{'name': 'Stefan Stanisavljević', 'slug': 'stefan-stanisavljevic', 'shortName': 'S. Stanisavljević', 'position': 'F', 'jerseyNumber': '18', 'userCount': 77, 'gender': 'M', 'id': 1032770, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ستانيسافليفيتش'}, 'shortNameTranslation': {'ar': 'س. ستانيسافليفيتش'}}}",False,miss,fast-break,"{'x': 16.7, 'y': 50.9, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 42.9, 'z': 87.5}","{'name': 'Bogdan Matijasevic', 'firstName': 'Bogdan Matijasevic', 'slug': 'bogdan-matijasevic', 'shortName': 'B. Matijašević', 'position': 'G', 'jerseyNumber': '23', 'userCount': 5, 'gender': 'M', 'id': 1166128, 'fieldTranslations': {'nameTranslation': {'ar': 'بوغدان ماتياشيفيتش'}, 'shortNameTranslation': {'ar': 'ب. ماتياشيفيتش'}}}",6859608,80,,4749,"{'start': {'x': 50.9, 'y': 16.7}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 12.5}}",11,651,2049,shot,,
"{'name': 'Nemanja Milojević', 'firstName': '', 'lastName': '', 'slug': 'nemanja-milojevic', 'shortName': 'N. Milojević', 'position': 'M', 'jerseyNumber': '38', 'userCount': 65, 'gender': 'M', 'id': 837894, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا ميلوجيفيتش'}, 'shortNameTranslation': {'ar': 'ن. ميلوجيفيتش'}}}",True,block,assisted,"{'x': 29.4, 'y': 47.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 19}","{'name': 'Miloje Preković', 'slug': 'miloje-prekovic', 'shortName': 'M. Preković', 'position': 'G', 'jerseyNumber': '12', 'userCount': 31, 'gender': 'M', 'id': 795839, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوجي بريكوفيتش'}, 'shortNameTranslation': {'ar': 'م. بريكوفيتش'}}}",6859605,78,,4641,"{'start': {'x': 47.4, 'y': 29.4}, 'block': {'x': 47.8, 'y': 22.3}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 81}}",13,759,1941,shot,"{'x': 22.3, 'y': 47.8, 'z': 0}",
"{'name': 'Nikola Ćirković', 'firstName': '', 'lastName': '', 'slug': 'nikola-cirkovic', 'shortName': 'N. Ćirković', 'position': 'D', 'jerseyNumber': '30', 'userCount': 9, 'gender': 'M', 'id': 814416, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا تشيركوفيتش', 'bn': 'নিকোলা সার্কোভিচ', 'hi': 'निकोला सिर्कोविक'}, 'shortNameTranslation': {'ar': 'ن. تشيركوفيتش', 'bn': 'এন. জিরকোভিচ', 'hi': 'एन. सिर्कोविक'}}}",True,save,assisted,"{'x': 8.8, 'y': 52.3, 'z': 0}",head,high-left,"{'x': 0, 'y': 52.3, 'z': 25.9}","{'name': 'Miloje Preković', 'slug': 'miloje-prekovic', 'shortName': 'M. Preković', 'position': 'G', 'jerseyNumber': '12', 'userCount': 31, 'gender': 'M', 'id': 795839, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوجي بريكوفيتش'}, 'shortNameTranslation': {'ar': 'م. بريكوفيتش'}}}",6859595,72,,4275,"{'start': {'x': 52.3, 'y': 8.8}, 'block': {'x': 50.4, 'y': 1.4}, 'end': {'x': 47.7, 'y': 0}, 'goal': {'x': 47.7, 'y': 74.1}}",19,1125,1575,shot,"{'x': 1.4, 'y': 50.4, 'z': 0}",
"{'name': 'Jagoš Ðurković', 'firstName': 'Jagos Djurkovic', 'slug': 'jagos-djurkovic', 'shortName': 'J. Djurkovic', 'position': 'M', 'jerseyNumber': '42', 'userCount': 13, 'gender': 'M', 'id': 1865415, 'fieldTranslations': {'nameTranslation': {'ar': 'ياجوش جوركوفيتش'}, 'shortNameTranslation': {'ar': 'ي. جوركوفيتش'}}}",True,save,corner,"{'x': 11.9, 'y': 39.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.8, 'z': 3.2}","{'name': 'Miloje Preković', 'slug': 'miloje-prekovic', 'shortName': 'M. Preković', 'position': 'G', 'jerseyNumber': '12', 'userCount': 31, 'gender': 'M', 'id': 795839, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوجي بريكوفيتش'}, 'shortNameTranslation': {'ar': 'م. بريكوفيتش'}}}",6859541,68,,4051,"{'start': {'x': 39.5, 'y': 11.9}, 'block': {'x': 46.6, 'y': 1.5}, 'end': {'x': 48.2, 'y': 0}, 'goal': {'x': 48.2, 'y': 96.8}}",23,1349,1351,shot,"{'x': 1.5, 'y': 46.6, 'z': 0}",
"{'name': 'Mihailo Oreščanin', 'firstName': '', 'lastName': '', 'slug': 'mihailo-orescanin', 'shortName': 'M. Oreščanin', 'position': 'D', 'jerseyNumber': '37', 'userCount': 14, 'gender': 'M', 'id': 1022062, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو أوريسكانين'}, 'shortNameTranslation': {'ar': 'م. أوريسكانين'}}}",True,block,set-piece,"{'x': 12.6, 'y': 45.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}","{'name': 'Miloje Preković', 'slug': 'miloje-prekovic', 'shortName': 'M. Preković', 'position': 'G', 'jerseyNumber': '12', 'userCount': 31, 'gender': 'M', 'id': 795839, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوجي بريكوفيتش'}, 'shortNameTranslation': {'ar': 'م. بريكوفيتش'}}}",6859534,63,,3752,"{'start': {'x': 45.2, 'y': 12.6}, 'block': {'x': 46, 'y': 9.9}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",28,1648,1052,shot,"{'x': 9.9, 'y': 46, 'z': 0}",
