player,averageX,averageY,pointsCount,team
"{'name': 'Andrej Kostić', 'firstName': 'Andrej', 'lastName': 'Kostić', 'slug': 'andrej-kostic', 'shortName': 'A. Kostić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 1085, 'gender': 'M', 'id': 1819171, 'fieldTranslations': {'nameTranslation': {'ar': 'أندري كوستيتش'}, 'shortNameTranslation': {'ar': 'أ. كوستيتش'}}}",70.423076923077,45.307692307692,13,home
"{'name': 'Yanis Karabelyov', 'slug': 'yanis-karabelyov', 'shortName': 'Y. Karabelyov', 'position': 'M', 'jerseyNumber': '28', 'userCount': 368, 'gender': 'M', 'id': 286121, 'fieldTranslations': {'nameTranslation': {'ar': 'يانيس كاربيلوف', 'bn': 'ইয়ানিস কারাবেলিভ', 'hi': 'यानिस काराबेल्योव'}, 'shortNameTranslation': {'ar': 'ي. كاربيلوف', 'bn': 'ওয়াই. কারাবেলিয়ভ', 'hi': 'वाई. काराबेल्योव'}}}",49.746218487395,45.72268907563,119,home
"{'name': 'Ognjen Ugrešić', 'firstName': 'Ognjen Ugresic', 'slug': 'ognjen-ugresic', 'shortName': 'O. Ugrešić', 'position': 'M', 'jerseyNumber': '36', 'userCount': 1005, 'gender': 'M', 'id': 1427161, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين أوجريتش'}, 'shortNameTranslation': {'ar': 'أ. أوجريتش'}}}",62.878571428571,41.859523809524,42,home
"{'name': 'Demba Seck', 'slug': 'demba-seck', 'shortName': 'D. Seck', 'position': 'M', 'jerseyNumber': '19', 'userCount': 1135, 'gender': 'M', 'id': 1012248, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمبا سيك', 'bn': 'ডেম্বা সেক', 'hi': 'डेम्बा सेक'}, 'shortNameTranslation': {'ar': 'د. سيك', 'bn': 'ডি. সেক', 'hi': 'डी. सेक'}}}",70.216666666667,23.122222222222,36,home
"{'name': 'Bibars\xa0Natcho', 'firstName': '', 'lastName': '', 'slug': 'bibars-natcho', 'shortName': 'Bibars\xa0Natcho', 'position': 'M', 'jerseyNumber': '10', 'userCount': 1028, 'gender': 'M', 'id': 19191, 'fieldTranslations': {'nameTranslation': {'ar': 'بيبراس ناتخو', 'bn': 'বিবরস নাচো', 'hi': 'बिबर्स नैचो'}, 'shortNameTranslation': {'ar': 'ب. ناتخو', 'bn': 'নাচো বিবার্স', 'hi': 'बिबर्स नैचो'}}}",54.840625,44.0375,32,home
"{'name': 'Stefan Milić', 'firstName': '', 'lastName': '', 'slug': 'stefan-milic', 'shortName': 'S. Milić', 'position': 'D', 'jerseyNumber': '44', 'userCount': 393, 'gender': 'M', 'id': 888701, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ميليتش', 'bn': 'স্টেফান মিলিক', 'hi': 'स्टीफ़न मिलिक'}, 'shortNameTranslation': {'ar': 'س. ميليتش', 'bn': 'এস. মিলিক', 'hi': 'एस. मिलिक'}}}",37.574,31.501,100,home
"{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",8.9577777777778,52.4,45,home
"{'name': 'Jovan Milošević', 'firstName': 'Jovan Milosevic', 'lastName': '', 'slug': 'jovan-milosevic', 'shortName': 'J. Milošević', 'position': 'F', 'jerseyNumber': '7', 'userCount': 2321, 'gender': 'M', 'id': 1154491, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان ميلوسيفيتش', 'bn': 'জোভান মিলোসেভিচ', 'hi': 'जोवन मिलोसेवीक'}, 'shortNameTranslation': {'ar': 'ي. ميلوسيفيتش', 'bn': 'জে. মিলোসেভিচ', 'hi': 'जे. मिलोसेवीक'}}}",62.463043478261,49.995652173913,46,home
"{'name': 'Vanja Dragojević', 'slug': 'vanja-dragojevic', 'shortName': 'V. Dragojevic', 'position': 'M', 'jerseyNumber': '6', 'userCount': 748, 'gender': 'M', 'id': 1500276, 'fieldTranslations': {'nameTranslation': {'ar': 'فانيا دراجويفيتش'}, 'shortNameTranslation': {'ar': 'ف. دراجويفيتش'}}}",68.533333333333,23.277777777778,9,home
"{'name': 'Nikola Simic', 'firstName': 'Nikola Simic', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'D', 'jerseyNumber': '40', 'userCount': 685, 'gender': 'M', 'id': 1427163, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش'}, 'shortNameTranslation': {'ar': 'ن. سيميتش'}}}",35.802739726027,64.056164383562,73,home
"{'name': 'Mario Jurčevič', 'firstName': '', 'lastName': '', 'slug': 'mario-jurcevic', 'shortName': 'M. Jurčevič', 'position': 'D', 'jerseyNumber': '4', 'userCount': 361, 'gender': 'M', 'id': 555538, 'fieldTranslations': {'nameTranslation': {'ar': 'ماريو يوركيفيتش', 'bn': 'মারিও জুরচেভিচ', 'hi': 'मारियो जुरसेविक'}, 'shortNameTranslation': {'ar': 'م. يوركيفيتش', 'bn': 'এম. জুরচেভিচ', 'hi': 'एम. जुरसेविक'}}}",52.24,74.862857142857,70,home
"{'name': 'Milan Vukotić', 'firstName': '', 'lastName': '', 'slug': 'milan-vukotic', 'shortName': 'M. Vukotić', 'position': 'M', 'jerseyNumber': '11', 'userCount': 946, 'gender': 'M', 'id': 1005605, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوكوتيتش', 'bn': 'মিলান ভুকোতিক', 'hi': 'मिलन वुकोटिक'}, 'shortNameTranslation': {'ar': 'م. فوكوتيتش', 'bn': 'এম. ভুকোতিক', 'hi': 'एम. वुकोटिक'}}}",53.198734177215,61.220253164557,79,home
"{'name': 'Milan Roganović', 'firstName': '', 'lastName': '', 'slug': 'milan-roganovic', 'shortName': 'M. Roganović', 'position': 'D', 'jerseyNumber': '30', 'userCount': 544, 'gender': 'M', 'id': 1150389, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان روجانوفيتش'}, 'shortNameTranslation': {'ar': 'م. روجانوفيتش'}}}",53.348529411765,17.672058823529,68,home
"{'name': 'Nemanja Trifunović', 'firstName': 'Nemanja Trifunovic', 'slug': 'nemanja-trifunovic', 'shortName': 'N. Trifunović', 'position': 'M', 'jerseyNumber': '32', 'userCount': 515, 'gender': 'M', 'id': 1166188, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانيا تريفتش'}, 'shortNameTranslation': {'ar': 'ن. تريفتش'}}}",65.291836734694,55.555102040816,49,home
"{'name': 'Martin Novaković', 'firstName': '', 'lastName': '', 'slug': 'martin-novakovic', 'shortName': 'M. Novaković', 'position': 'M', 'jerseyNumber': '30', 'userCount': 57, 'gender': 'M', 'id': 997184, 'fieldTranslations': {'nameTranslation': {'ar': 'مارتن نوفاكوفيتش'}, 'shortNameTranslation': {'ar': 'م. نوفاكوفيتش'}}}",65.546666666667,58.086666666667,15,away
"{'name': 'David Stojanović', 'slug': 'david-stojanovic', 'shortName': 'D. Stojanović', 'position': 'D', 'jerseyNumber': '6', 'userCount': 16, 'gender': 'M', 'id': 1215907, 'fieldTranslations': {'nameTranslation': {'ar': 'ديفيد ستويانوفيتش'}, 'shortNameTranslation': {'ar': 'د. ستويانوفيتش'}}}",32.517647058824,34.929411764706,17,away
"{'name': 'Đorđe Jovanović', 'slug': 'dorde-jovanovic', 'shortName': 'Đ. Jovanović', 'position': 'M', 'jerseyNumber': '88', 'userCount': 37, 'gender': 'M', 'id': 1130262, 'fieldTranslations': {'nameTranslation': {'ar': 'جورجي يوفانوفيتش'}, 'shortNameTranslation': {'ar': 'ج. يوفانوفيتش'}}}",56.728571428571,76.542857142857,21,away
"{'name': 'Andrija Lazarević', 'firstName': 'Andrija Lazarevic', 'slug': 'andrija-lazarevic', 'shortName': 'A. Lazarević', 'position': 'M', 'jerseyNumber': '19', 'userCount': 21, 'gender': 'M', 'id': 1166049, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريجا لازاريفيتش'}, 'shortNameTranslation': {'ar': 'أ. لازاريفيتش'}}}",68.26,63.64,5,away
"{'name': 'Uroš Blagojević', 'firstName': '', 'lastName': '', 'slug': 'uros-blagojevic', 'shortName': 'U. Blagojević', 'position': 'D', 'jerseyNumber': '33', 'userCount': 18, 'gender': 'M', 'id': 997182, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش بلاغويفيتش'}, 'shortNameTranslation': {'ar': 'أ. بلاغويفيتش'}}}",30.333333333333,84.595238095238,21,away
"{'name': 'Miloš Popović', 'firstName': 'Milos Popovic', 'slug': 'milos-popovic', 'shortName': 'M. Popović', 'position': 'M', 'jerseyNumber': '5', 'userCount': 27, 'gender': 'M', 'id': 1165840, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش بوبوفيتش'}, 'shortNameTranslation': {'ar': 'م. بوبوفيتش'}}}",43.485,44.77,20,away
"{'name': 'Evgen Pavlov', 'firstName': '', 'lastName': '', 'slug': 'evgen-pavlov', 'shortName': 'E. Pavlov', 'position': 'F', 'jerseyNumber': '17', 'userCount': 27, 'gender': 'M', 'id': 72116, 'fieldTranslations': {'nameTranslation': {'ar': 'يفغين بافلوف'}, 'shortNameTranslation': {'ar': 'ي. بافلوف'}}}",60.625,57.8875,8,away
