player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,xgot,blockCoordinates,goalType
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'F', 'jerseyNumber': '24', 'userCount': 19, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",False,miss,regular,"{'x': 27, 'y': 31, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.3, 'z': 45.3}",0.0184,6640666,65,,3845,"{'start': {'x': 31, 'y': 27}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 54.7}}",26,1555,1145,shot,,,
"{'name': 'Aleksandar Desančić', 'slug': 'aleksandar-desancic', 'shortName': 'A. Desančić', 'position': 'M', 'userCount': 13, 'gender': 'M', 'id': 795912, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر ديسانشيتش'}, 'shortNameTranslation': {'ar': 'أ. ديسانشيتش'}}}",False,block,throw-in-set-piece,"{'x': 13, 'y': 37, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01118,6640665,62,,3671,"{'start': {'x': 37, 'y': 13}, 'block': {'x': 37, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",29,1729,971,shot,,"{'x': 13, 'y': 37, 'z': 0}",
"{'name': 'Nikola Zvrko', 'firstName': '', 'lastName': '', 'slug': 'nikola-zvrko', 'shortName': 'N. Zvrko', 'position': 'M', 'jerseyNumber': '7', 'userCount': 5, 'gender': 'M', 'id': 800100, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا زفركو'}, 'shortNameTranslation': {'ar': 'ن. زفركو'}}}",True,miss,regular,"{'x': 27, 'y': 63, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.1, 'z': 43}",0.01652,6640664,55,,3294,"{'start': {'x': 63, 'y': 27}, 'end': {'x': 41.9, 'y': 0}, 'goal': {'x': 41.9, 'y': 57}}",36,2106,594,shot,,,
"{'name': 'Andrija Ražnatović', 'firstName': '', 'lastName': '', 'slug': 'andrija-raznatovic', 'shortName': 'A. Ražnatović', 'position': 'D', 'jerseyNumber': '22', 'userCount': 23, 'gender': 'M', 'id': 1000770, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا رازناتوفيتش', 'hi': 'एंड्रीजा रज्नाटोविक', 'bn': 'আন্দ্রিজা রাজনাতোভিচ'}, 'shortNameTranslation': {'ar': 'أ. رازناتوفيتش', 'hi': 'ए. रज्नाटोविक', 'bn': 'এ. রাজনাতোভিচ'}}}",False,miss,regular,"{'x': 12, 'y': 35, 'z': 0}",head,close-high,"{'x': 0, 'y': 53.3, 'z': 57.5}",0.07378,6640663,52,,3087,"{'start': {'x': 35, 'y': 12}, 'end': {'x': 46.7, 'y': 0}, 'goal': {'x': 46.7, 'y': 42.5}}",39,2313,387,shot,,,
"{'name': 'Marko Franeta', 'slug': 'marko-franeta', 'shortName': 'M. Franeta', 'position': 'D', 'jerseyNumber': '13', 'userCount': 18, 'gender': 'M', 'id': 1484679, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو فرانيتا'}, 'shortNameTranslation': {'ar': 'م. فرانيتا'}}}",True,block,corner,"{'x': 12, 'y': 41, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.09343,6640662,45,2.0,2775,"{'start': {'x': 41, 'y': 12}, 'block': {'x': 41, 'y': 12}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,2625,75,shot,,"{'x': 12, 'y': 41, 'z': 0}",
"{'name': 'Nikola Zvrko', 'firstName': '', 'lastName': '', 'slug': 'nikola-zvrko', 'shortName': 'N. Zvrko', 'position': 'M', 'jerseyNumber': '7', 'userCount': 5, 'gender': 'M', 'id': 800100, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا زفركو'}, 'shortNameTranslation': {'ar': 'ن. زفركو'}}}",True,miss,regular,"{'x': 23, 'y': 28, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57, 'z': 41.6}",0.02646,6640661,43,,2523,"{'start': {'x': 28, 'y': 23}, 'end': {'x': 43, 'y': 0}, 'goal': {'x': 43, 'y': 58.4}}",3,177,2523,shot,,,
"{'name': 'Žarko Popović', 'firstName': '', 'lastName': '', 'slug': 'zarko-popovic', 'shortName': 'Ž. Popović', 'position': 'M', 'jerseyNumber': '4', 'userCount': 5, 'gender': 'M', 'id': 1030468, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش'}}}",True,miss,regular,"{'x': 21, 'y': 25, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 44, 'z': 48.4}",0.002095,6640660,40,,2348,"{'start': {'x': 25, 'y': 21}, 'end': {'x': 56, 'y': 0}, 'goal': {'x': 56, 'y': 51.6}}",6,352,2348,shot,,,
"{'name': 'Nikola Zvrko', 'firstName': '', 'lastName': '', 'slug': 'nikola-zvrko', 'shortName': 'N. Zvrko', 'position': 'M', 'jerseyNumber': '7', 'userCount': 5, 'gender': 'M', 'id': 800100, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا زفركو'}, 'shortNameTranslation': {'ar': 'ن. زفركو'}}}",True,save,regular,"{'x': 15, 'y': 38, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 52, 'z': 23}",0.1125,6640659,34,,1992,"{'start': {'x': 38, 'y': 15}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 77}}",12,708,1992,shot,0.1937,,
"{'name': 'Žarko Popović', 'firstName': '', 'lastName': '', 'slug': 'zarko-popovic', 'shortName': 'Ž. Popović', 'position': 'M', 'jerseyNumber': '4', 'userCount': 5, 'gender': 'M', 'id': 1030468, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش'}}}",True,miss,corner,"{'x': 26, 'y': 29, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 58.5, 'z': 40.9}",0.006607,6640658,32,,1868,"{'start': {'x': 29, 'y': 26}, 'end': {'x': 41.5, 'y': 0}, 'goal': {'x': 41.5, 'y': 59.1}}",14,832,1868,shot,,,
"{'name': 'Adnan Bašić', 'slug': 'adnan-basic', 'shortName': 'A. Bašić', 'position': 'F', 'jerseyNumber': '10', 'userCount': 6, 'gender': 'M', 'id': 791606, 'fieldTranslations': {'nameTranslation': {'ar': 'عدنان باشيتش'}, 'shortNameTranslation': {'ar': 'ع. باشيتش'}}}",True,save,regular,"{'x': 10, 'y': 53, 'z': 0}",head,high-centre,"{'x': 0, 'y': 49.1, 'z': 32.3}",0.05975,6640657,31,,1825,"{'start': {'x': 53, 'y': 10}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 67.7}}",15,875,1825,shot,0.09213,,
"{'name': 'Nikola Vuković', 'slug': 'nikola-vukovic', 'shortName': 'N. Vuković', 'position': 'D', 'jerseyNumber': '11', 'userCount': 17, 'gender': 'M', 'id': 1214474, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فوكوفيتش', 'hi': 'निकोला वुकोविक', 'bn': 'নিকোলা ভুকোভিচ'}, 'shortNameTranslation': {'ar': 'ن. فوكوفيتش', 'hi': 'एन. वुकोविक', 'bn': 'এন. ভুকোভিচ'}}}",True,save,regular,"{'x': 28, 'y': 49, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.5, 'z': 1.9}",0.03773,6640656,29,,1733,"{'start': {'x': 49, 'y': 28}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 98.1}}",17,967,1733,shot,0.01748,,
"{'name': 'Vasko Kalezić', 'firstName': '', 'lastName': '', 'slug': 'vasko-kalezic', 'shortName': 'V. Kalezić', 'position': 'F', 'jerseyNumber': '70', 'userCount': 18, 'gender': 'M', 'id': 172957, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسكو كاليزيك', 'hi': 'वास्को कालेज़िक', 'bn': 'ভাস্কো কালেজিক'}, 'shortNameTranslation': {'ar': 'ف. كاليزيك', 'hi': 'वी. कालेज़िक', 'bn': 'ভি. কালেজিক'}}}",False,block,regular,"{'x': 23, 'y': 35, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.02109,6640655,25,,1442,"{'start': {'x': 35, 'y': 23}, 'block': {'x': 35, 'y': 23}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",21,1258,1442,shot,,"{'x': 23, 'y': 35, 'z': 0}",
"{'name': 'Zaim Divanović', 'firstName': '', 'lastName': '', 'slug': 'zaim-divanovic', 'shortName': 'Z. Divanović', 'position': 'M', 'jerseyNumber': '23', 'userCount': 13, 'gender': 'M', 'id': 959010, 'fieldTranslations': {'nameTranslation': {'ar': 'زايم ديفانوفيتش', 'hi': 'ज़ैम दिवानोविक', 'bn': 'জাইম ডিভানোভিচ'}, 'shortNameTranslation': {'ar': 'ز. ديفانوفيتش', 'hi': 'ज़ेड. दिवानोविक', 'bn': 'জেড. ডিভানোভিচ'}}}",True,post,regular,"{'x': 22, 'y': 67, 'z': 0}",right-foot,high,"{'x': 0, 'y': 54.9, 'z': 38.8}",0.009584,6640654,24,,1407,"{'start': {'x': 67, 'y': 22}, 'end': {'x': 45.1, 'y': 0}, 'goal': {'x': 45.1, 'y': 61.2}}",22,1293,1407,shot,,,
"{'name': 'Marko Simun', 'firstName': '', 'lastName': '', 'slug': 'marko-simun', 'shortName': 'M. Simun', 'position': 'M', 'jerseyNumber': '19', 'userCount': 33, 'gender': 'M', 'id': 1479109, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شيمون'}, 'shortNameTranslation': {'ar': 'م. شيمون'}}}",False,block,regular,"{'x': 23, 'y': 67, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.008451,6640653,19,,1092,"{'start': {'x': 67, 'y': 23}, 'block': {'x': 67, 'y': 23}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",27,1608,1092,shot,,"{'x': 23, 'y': 67, 'z': 0}",
"{'name': 'Vasko Kalezić', 'firstName': '', 'lastName': '', 'slug': 'vasko-kalezic', 'shortName': 'V. Kalezić', 'position': 'F', 'jerseyNumber': '70', 'userCount': 18, 'gender': 'M', 'id': 172957, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسكو كاليزيك', 'hi': 'वास्को कालेज़िक', 'bn': 'ভাস্কো কালেজিক'}, 'shortNameTranslation': {'ar': 'ف. كاليزيك', 'hi': 'वी. कालेज़िक', 'bn': 'ভি. কালেজিক'}}}",False,block,regular,"{'x': 21, 'y': 49, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.005188,6640652,12,,686,"{'start': {'x': 49, 'y': 21}, 'block': {'x': 49, 'y': 21}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",34,2014,686,shot,,"{'x': 21, 'y': 49, 'z': 0}",
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'F', 'jerseyNumber': '17', 'userCount': 29, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",True,miss,regular,"{'x': 13, 'y': 32, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 56.7, 'z': 42}",0.03926,6640651,7,,390,"{'start': {'x': 32, 'y': 13}, 'end': {'x': 43.3, 'y': 0}, 'goal': {'x': 43.3, 'y': 58}}",39,2310,390,shot,,,
"{'name': 'Adnan Bašić', 'slug': 'adnan-basic', 'shortName': 'A. Bašić', 'position': 'F', 'jerseyNumber': '10', 'userCount': 6, 'gender': 'M', 'id': 791606, 'fieldTranslations': {'nameTranslation': {'ar': 'عدنان باشيتش'}, 'shortNameTranslation': {'ar': 'ع. باشيتش'}}}",True,save,regular,"{'x': 14, 'y': 66, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 8.1}",0.1465,6640650,4,,227,"{'start': {'x': 66, 'y': 14}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 91.9}}",42,2473,227,shot,0.07713,,
"{'name': 'Mamadou Camara', 'firstName': '', 'lastName': '', 'slug': 'mamadou-camara', 'shortName': 'M. Camara', 'position': 'M', 'jerseyNumber': '27', 'userCount': 111, 'gender': 'M', 'id': 1134549, 'fieldTranslations': {'nameTranslation': {'ar': 'مامادو كامارا', 'hi': 'मामादौ कैमारा', 'bn': 'মামাদু কামারা'}, 'shortNameTranslation': {'ar': 'م. كامارا', 'hi': 'एम. कैमारा', 'bn': 'এম. কামারা'}}}",False,block,regular,"{'x': 24, 'y': 60, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.06126,6640649,2,,73,"{'start': {'x': 60, 'y': 24}, 'block': {'x': 60, 'y': 24}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",44,2627,73,shot,,"{'x': 24, 'y': 60, 'z': 0}",
