minute,value
1.0,-4
2.0,-5
3.0,-11
4.0,-16
5.0,-78
6.0,-73
7.0,-51
8.0,-49
9.0,-47
10.0,-59
11.0,-47
12.0,-48
13.0,-58
14.0,-100
15.0,-53
16.0,-32
17.0,57
18.0,25
19.0,40
20.0,28
21.0,7
22.0,-15
23.0,-17
24.0,-25
25.0,-31
26.0,-25
27.0,-30
28.0,-24
29.0,-16
30.0,-19
31.0,-18
32.0,-13
33.0,-47
34.0,-33
35.0,-21
36.0,-14
37.0,-10
38.0,-34
39.0,-31
40.0,-32
41.0,-47
42.0,-31
43.0,-14
44.0,-9
45.0,-22
45.5,11
46.0,4
47.0,-25
48.0,-21
49.0,-14
50.0,-48
51.0,-37
52.0,-23
53.0,-32
54.0,-22
55.0,-11
56.0,-5
57.0,-25
58.0,-20
59.0,16
60.0,-14
61.0,-15
62.0,-48
63.0,-36
64.0,-25
65.0,-19
66.0,-61
67.0,-42
68.0,-32
69.0,-30
70.0,-61
71.0,-26
72.0,-22
73.0,-4
74.0,-3
75.0,-8
76.0,-8
77.0,-42
78.0,-70
79.0,-53
80.0,-34
81.0,-61
82.0,-26
83.0,-16
84.0,-6
85.0,-7
86.0,-19
87.0,-16
88.0,-14
89.0,10
90.0,12
90.5,-20
