minute,value
1.0,7
2.0,21
3.0,32
4.0,20
5.0,8
6.0,-23
7.0,-2
8.0,4
9.0,21
10.0,32
11.0,22
12.0,-15
13.0,7
14.0,2
15.0,-1
16.0,53
17.0,31
18.0,83
19.0,52
20.0,48
21.0,56
22.0,46
23.0,26
24.0,46
25.0,20
26.0,-31
27.0,-12
28.0,-26
29.0,-21
30.0,22
31.0,6
32.0,6
33.0,8
34.0,-10
35.0,-8
36.0,20
37.0,-30
38.0,-34
39.0,-36
40.0,-23
41.0,-31
42.0,-4
43.0,3
44.0,5
45.0,55
45.5,1
46.0,-6
47.0,-10
48.0,-11
49.0,-27
50.0,-30
51.0,-43
52.0,-28
53.0,-100
54.0,-62
55.0,-34
56.0,-24
57.0,-26
58.0,-7
59.0,-9
60.0,-4
61.0,-13
62.0,-5
63.0,-8
64.0,-48
65.0,-42
66.0,-38
67.0,-37
68.0,-56
69.0,-27
70.0,-8
71.0,-17
72.0,-41
73.0,-24
74.0,-73
75.0,-71
76.0,-64
77.0,-40
78.0,-33
79.0,-26
80.0,-18
81.0,-34
82.0,-26
83.0,-21
84.0,-18
85.0,-42
86.0,-16
87.0,-5
88.0,-22
89.0,-13
90.0,-7
90.5,19
