player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Aleksa Vukanović', 'slug': 'aleksa-vukanovic', 'shortName': 'A. Vukanović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 157, 'gender': 'M', 'id': 842317, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكسا فوكانوفيتش', 'bn': 'আলেক্সা ভুকানোভিচ', 'hi': 'अलेक्सा वुकानोविक'}, 'shortNameTranslation': {'ar': 'أ. فوكانوفيتش', 'bn': 'এ. ভুকানোভিচ', 'hi': 'ए. वुकानोविक'}}}",True,save,assisted,"{'x': 13.1, 'y': 44.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.2, 'z': 12}","{'x': 2.8, 'y': 48.6, 'z': 0}",5432140,90,7.0,5797,"{'start': {'x': 44.2, 'y': 13.1}, 'block': {'x': 48.6, 'y': 2.8}, 'end': {'x': 49.8, 'y': 0}, 'goal': {'x': 49.8, 'y': 88}}",1,503,397,shot,
"{'name': 'Kufre Eta', 'firstName': 'Kufre Eta', 'slug': 'kufre-eta', 'shortName': 'K. Eta', 'position': 'M', 'jerseyNumber': '2', 'userCount': 46, 'gender': 'M', 'id': 1892868, 'fieldTranslations': {'nameTranslation': {'ar': 'كوفري إيتا'}, 'shortNameTranslation': {'ar': 'ك. إيتا'}}}",False,goal,regular,"{'x': 7.1, 'y': 52.1, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.8, 'z': 9.5}",,5432089,89,,5307,"{'start': {'x': 52.1, 'y': 7.1}, 'end': {'x': 47.2, 'y': 0}, 'goal': {'x': 47.2, 'y': 90.5}}",2,93,2607,shot,own
"{'name': 'Mamane Amadou Sabo', 'slug': 'mamane-amadou-sabo', 'shortName': 'M. A. Sabo', 'position': 'M', 'jerseyNumber': '6', 'userCount': 199, 'gender': 'M', 'id': 1435246, 'fieldTranslations': {'nameTranslation': {'ar': 'ماماني أمدو سابو'}, 'shortNameTranslation': {'ar': 'م. سابو'}}}",False,miss,regular,"{'x': 14.9, 'y': 44.2, 'z': 0}",left-foot,right,"{'x': 0, 'y': 37, 'z': 22.2}","{'x': 7.1, 'y': 53.8, 'z': 0}",5432097,89,,5306,"{'start': {'x': 44.2, 'y': 14.9}, 'block': {'x': 53.8, 'y': 7.1}, 'end': {'x': 63, 'y': 0}, 'goal': {'x': 63, 'y': 77.8}}",2,94,2606,shot,
"{'name': 'Ognjen Krsmanović', 'slug': 'ognjen-krsmanovic', 'shortName': 'O. Krsmanović', 'position': 'F', 'jerseyNumber': '22', 'userCount': 24, 'gender': 'M', 'id': 1398997, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين كرسمنوفيتش'}, 'shortNameTranslation': {'ar': 'أ. كرسمنوفيتش'}}}",False,save,assisted,"{'x': 8, 'y': 34.8, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 6.3}","{'x': 0.7, 'y': 50.5, 'z': 0}",5432205,89,,5292,"{'start': {'x': 34.8, 'y': 8}, 'block': {'x': 50.5, 'y': 0.7}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 93.7}}",2,108,2592,shot,
"{'name': 'Boubacari Doucoure', 'firstName': '', 'lastName': '', 'slug': 'boubacari-doucoure', 'shortName': 'B. Doucoure', 'position': 'M', 'jerseyNumber': '19', 'userCount': 40, 'gender': 'M', 'id': 986764, 'fieldTranslations': {'nameTranslation': {'ar': 'بوباكاري دوكوري'}, 'shortNameTranslation': {'ar': 'ب. دوكوري'}}}",False,save,throw-in-set-piece,"{'x': 13.3, 'y': 48.6, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 51.2, 'z': 23.4}","{'x': 0.3, 'y': 50.5, 'z': 0}",5432184,87,,5183,"{'start': {'x': 48.6, 'y': 13.3}, 'block': {'x': 50.5, 'y': 0.3}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 76.6}}",4,217,2483,shot,
"{'name': 'Lazar Ranđelović', 'slug': 'lazar-randelovic', 'shortName': 'L. Ranđelović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 316, 'gender': 'M', 'id': 938000, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار راندجيلوفيتش', 'bn': 'লাজার রানডেলোভিচ', 'hi': 'लाज़र रांडेलोविच'}, 'shortNameTranslation': {'ar': 'ل. راندجيلوفيتش', 'bn': 'এল. রানডেলোভিচ', 'hi': 'एल. रांडेलोविच'}}}",True,goal,assisted,"{'x': 5.5, 'y': 46, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49.7, 'z': 20.3}",,5432018,84,,5023,"{'start': {'x': 46, 'y': 5.5}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 79.7}}",7,377,2323,shot,regular
"{'name': 'Ognjen Krsmanović', 'slug': 'ognjen-krsmanovic', 'shortName': 'O. Krsmanović', 'position': 'F', 'jerseyNumber': '22', 'userCount': 24, 'gender': 'M', 'id': 1398997, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين كرسمنوفيتش'}, 'shortNameTranslation': {'ar': 'أ. كرسمنوفيتش'}}}",False,save,assisted,"{'x': 4.2, 'y': 33.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 11.4}","{'x': 3.7, 'y': 35.7, 'z': 0}",5432161,82,,4916,"{'start': {'x': 33.1, 'y': 4.2}, 'block': {'x': 35.7, 'y': 3.7}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 88.6}}",9,484,2216,shot,
"{'name': 'Kayode Saliman', 'firstName': 'Kayode', 'lastName': 'Saliman', 'slug': 'kayode-saliman', 'shortName': 'K. Saliman', 'position': 'M', 'jerseyNumber': '14', 'userCount': 39, 'gender': 'M', 'id': 1472922, 'fieldTranslations': {'nameTranslation': {'ar': 'كايويد ساليمان'}, 'shortNameTranslation': {'ar': 'ك. ساليمان'}}}",False,goal,corner,"{'x': 15.1, 'y': 52.8, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.5, 'z': 15.2}",,5431980,78,,4657,"{'start': {'x': 52.8, 'y': 15.1}, 'end': {'x': 46.5, 'y': 0}, 'goal': {'x': 46.5, 'y': 84.8}}",13,743,1957,shot,regular
"{'name': 'Lazar Nikolić', 'slug': 'lazar-nikolic', 'shortName': 'L. Nikolić', 'position': 'D', 'jerseyNumber': '22', 'userCount': 115, 'gender': 'M', 'id': 862782, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار نيكوليتش'}, 'shortNameTranslation': {'ar': 'ل. نيكوليتش'}}}",True,goal,assisted,"{'x': 14.5, 'y': 67.5, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 53.2, 'z': 31}",,5431936,72,,4296,"{'start': {'x': 67.5, 'y': 14.5}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 69}}",19,1104,1596,shot,regular
"{'name': 'Collins Sichenje', 'firstName': 'Collins Shichenje', 'lastName': '', 'slug': 'collins-sichenje', 'shortName': 'C. Sichenje', 'position': 'D', 'jerseyNumber': '28', 'userCount': 1078, 'gender': 'M', 'id': 1198768, 'fieldTranslations': {'nameTranslation': {'ar': 'كولين سيشينجيه', 'bn': 'কলিন্স সিচেনজে', 'hi': 'कोलिन्स सिचेंजे'}, 'shortNameTranslation': {'ar': 'ك. سيشينجيه', 'bn': 'সি. সিচেনজে', 'hi': 'सी. सिचेंजे'}}}",True,miss,assisted,"{'x': 24.8, 'y': 69.9, 'z': 0}",right-foot,left,"{'x': 0, 'y': 61.2, 'z': 37.5}",,5431931,68,,4067,"{'start': {'x': 69.9, 'y': 24.8}, 'end': {'x': 38.8, 'y': 0}, 'goal': {'x': 38.8, 'y': 62.5}}",23,1333,1367,shot,
