minute,value
1.0,-2
2.0,-1
3.0,14
4.0,12
5.0,34
6.0,15
7.0,9
8.0,4
9.0,18
10.0,42
11.0,39
12.0,24
13.0,28
14.0,11
15.0,16
16.0,79
17.0,46
18.0,-36
19.0,-30
20.0,-30
21.0,-12
22.0,-6
23.0,26
24.0,14
25.0,28
26.0,22
27.0,35
28.0,26
29.0,18
30.0,36
31.0,10
32.0,16
33.0,12
34.0,16
35.0,11
36.0,26
37.0,18
38.0,26
39.0,19
40.0,64
41.0,44
42.0,31
43.0,42
44.0,28
45.0,15
45.5,30
46.0,12
47.0,24
48.0,30
49.0,24
50.0,20
51.0,60
52.0,65
53.0,44
54.0,32
55.0,84
56.0,100
57.0,53
58.0,32
59.0,35
60.0,-24
61.0,-12
62.0,-13
63.0,-20
64.0,-6
65.0,9
66.0,19
67.0,4
68.0,34
69.0,25
70.0,75
71.0,73
72.0,33
73.0,45
74.0,32
75.0,20
76.0,45
77.0,16
78.0,6
79.0,-21
80.0,13
81.0,5
82.0,9
83.0,4
84.0,-6
85.0,32
86.0,6
87.0,6
88.0,5
89.0,3
90.0,-1
90.5,33
