match_id,team_id,team_name,team_side,player_id,player_name,player_position,metric_key,category,metric,value,secondary,denominator,percentage,display
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,goals,General,Goals,0.0,,,,0
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,goalAssist,General,Assists,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalTackle,General,Tackles (won),,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,accuratePass,General,Accurate passes,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,total_duels,General,Duels (won),0.0,,,,0
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,ground_duels_total,General,Ground duels (won),0.0,0.0,,,0 (0)
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,aerial_duels_total,General,Aerial duels (won),0.0,,,,0
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,minutesPlayed,General,Minutes played,90.0,,,,90
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,goals,Attacking,Goals,0.0,,,,0
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalShots,Attacking,Shots (on target),0.0,,,,0
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,shotOffTarget,Attacking,Shots off target,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,blockedScoringAttempt,Attacking,Shots blocked,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,expectedGoals,Attacking,Expected goals,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,goalAssist,Attacking,Assists,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,expectedAssists,Attacking,Expected assists,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,keyPass,Attacking,Key passes,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalContest,Attacking,Dribbles (successful),,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,touches,Attacking,Touches,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,wasFouled,Attacking,Was fouled,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalTackle,Defending,Tackles (won),,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,interceptionWon,Defending,Interceptions,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,ballRecovery,Defending,Ball recoveries,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,totalClearance,Defending,Clearances,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,outfielderBlock,Defending,Blocks,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,dispossessed,Defending,Dispossessed,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,errorLeadToAShot,Defending,Errors leading to shot,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,ownGoals,Defending,Own goals,0.0,,,,0
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,accuratePass,Passing,Accurate passes,,,,,
15556296,327162,Mladost DG,home,1648525,Balša  Radanović,G,accurateLongBalls,Passing,Accurate long balls,,,,,
