player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Andrej Todoroski', 'firstName': '', 'lastName': '', 'slug': 'andrej-todoroski', 'shortName': 'A. Todoroski', 'position': 'M', 'jerseyNumber': '10', 'userCount': 89, 'gender': 'M', 'id': 888023, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه تودوروسكي'}, 'shortNameTranslation': {'ar': 'أ. تودوروسكي'}}}",True,save,assisted,"{'x': 26.9, 'y': 43.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 6.3}","{'x': 2.4, 'y': 48.4, 'z': 0}",5347835,90,9.0,5910,"{'start': {'x': 43.4, 'y': 26.9}, 'block': {'x': 48.4, 'y': 2.4}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 93.7}}",1,390,510,shot,
"{'name': 'Andrej Todoroski', 'firstName': '', 'lastName': '', 'slug': 'andrej-todoroski', 'shortName': 'A. Todoroski', 'position': 'M', 'jerseyNumber': '10', 'userCount': 89, 'gender': 'M', 'id': 888023, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه تودوروسكي'}, 'shortNameTranslation': {'ar': 'أ. تودوروسكي'}}}",True,save,assisted,"{'x': 8.6, 'y': 51.5, 'z': 0}",head,high-left,"{'x': 0, 'y': 53.7, 'z': 23.4}","{'x': 1.6, 'y': 49.8, 'z': 0}",5347834,90,8.0,5866,"{'start': {'x': 51.5, 'y': 8.6}, 'block': {'x': 49.8, 'y': 1.6}, 'end': {'x': 46.3, 'y': 0}, 'goal': {'x': 46.3, 'y': 76.6}}",1,434,466,shot,
"{'name': 'Bogdan Petrović', 'firstName': 'Bogdan Petrovic', 'slug': 'bogdan-petrovic', 'shortName': 'B. Petrović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 62, 'gender': 'M', 'id': 1586205, 'fieldTranslations': {'nameTranslation': {'ar': 'بودغدان بتروفيتش'}, 'shortNameTranslation': {'ar': 'ب. بتروفيتش'}}}",True,goal,corner,"{'x': 3.9, 'y': 58.1, 'z': 0}",head,low-left,"{'x': 0, 'y': 53.5, 'z': 12.7}",,5347821,90,6.0,5709,"{'start': {'x': 58.1, 'y': 3.9}, 'end': {'x': 46.5, 'y': 0}, 'goal': {'x': 46.5, 'y': 87.3}}",1,591,309,shot,regular
"{'name': 'Bogdan Petrović', 'firstName': 'Bogdan Petrovic', 'slug': 'bogdan-petrovic', 'shortName': 'B. Petrović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 62, 'gender': 'M', 'id': 1586205, 'fieldTranslations': {'nameTranslation': {'ar': 'بودغدان بتروفيتش'}, 'shortNameTranslation': {'ar': 'ب. بتروفيتش'}}}",True,block,assisted,"{'x': 14.2, 'y': 37.6, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 45.7, 'z': 19}","{'x': 8.9, 'y': 43.1, 'z': 0}",5347797,90,,5353,"{'start': {'x': 37.6, 'y': 14.2}, 'block': {'x': 43.1, 'y': 8.9}, 'end': {'x': 54.3, 'y': 0}, 'goal': {'x': 54.3, 'y': 81}}",1,47,2653,shot,
"{'name': 'Stefan Mladenović', 'firstName': 'Stefan Mladenovic', 'slug': 'stefan-mladenovic', 'shortName': 'S. Mladenović', 'position': 'D', 'jerseyNumber': '15', 'userCount': 91, 'gender': 'M', 'id': 1584979, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ملادنوفيتش'}, 'shortNameTranslation': {'ar': 'س. ملادنوفيتش'}}}",True,save,assisted,"{'x': 23.7, 'y': 69.3, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 7.6}","{'x': 2.7, 'y': 51.1, 'z': 0}",5347746,88,,5227,"{'start': {'x': 69.3, 'y': 23.7}, 'block': {'x': 51.1, 'y': 2.7}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 92.4}}",3,173,2527,shot,
"{'name': 'Veljko Jocić', 'slug': 'veljko-jocic', 'shortName': 'V. Jocić', 'position': 'M', 'jerseyNumber': '14', 'userCount': 44, 'gender': 'M', 'id': 1424448, 'fieldTranslations': {'nameTranslation': {'ar': 'فيلجكو يوتشيتش'}, 'shortNameTranslation': {'ar': 'ف. يوتشيتش'}}}",False,miss,throw-in-set-piece,"{'x': 26.6, 'y': 35.4, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 33.4, 'z': 55.6}","{'x': 14.2, 'y': 45.3, 'z': 0}",5347745,87,,5179,"{'start': {'x': 35.4, 'y': 26.6}, 'block': {'x': 45.3, 'y': 14.2}, 'end': {'x': 66.6, 'y': 0}, 'goal': {'x': 66.6, 'y': 44.4}}",4,221,2479,shot,
"{'name': 'Stefan Tomović', 'firstName': 'Stefan Tomovic', 'slug': 'stefan-tomovic', 'shortName': 'S. Tomović', 'position': 'M', 'jerseyNumber': '70', 'userCount': 86, 'gender': 'M', 'id': 1063371, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان توموفيتش', 'bn': 'স্টেফান তোমোভিচ', 'hi': 'स्टीफ़न टॉमोविक'}, 'shortNameTranslation': {'ar': 'س. توموفيتش', 'bn': 'এস. তোমোভিচ', 'hi': 'एस. टॉमोविक'}}}",False,miss,assisted,"{'x': 23.1, 'y': 31.5, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.3, 'z': 6.9}",,5347737,84,,5024,"{'start': {'x': 31.5, 'y': 23.1}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 93.1}}",7,376,2324,shot,
"{'name': 'Vladimir Vitorović', 'slug': 'vladimir-vitorovic', 'shortName': 'V. Vitorovic', 'position': 'D', 'jerseyNumber': '3', 'userCount': 9, 'gender': 'M', 'id': 913382, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير فيتوروفيتش'}, 'shortNameTranslation': {'ar': 'ف. فيتوروفيتش'}}}",False,block,free-kick,"{'x': 22.9, 'y': 64.6, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.4, 'z': 12.5}","{'x': 14.4, 'y': 58.5, 'z': 0}",5347644,76,,4508,"{'start': {'x': 64.6, 'y': 22.9}, 'block': {'x': 58.5, 'y': 14.4}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 87.5}}",15,892,1808,shot,
"{'name': 'Aleksandar Stančić', 'firstName': 'Aleksandar Stancic', 'slug': 'aleksandar-stancic', 'shortName': 'A. Stančić', 'position': 'M', 'jerseyNumber': '16', 'userCount': 47, 'gender': 'M', 'id': 1619543, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر ستانشيتش'}, 'shortNameTranslation': {'ar': 'أ. ستانشيتش'}}}",True,block,regular,"{'x': 23.4, 'y': 39.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 19}","{'x': 21.6, 'y': 40.2, 'z': 0}",5347638,73,,4332,"{'start': {'x': 39.5, 'y': 23.4}, 'block': {'x': 40.2, 'y': 21.6}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 81}}",18,1068,1632,shot,
"{'name': 'Dragoljub Savić', 'slug': 'dragoljub-savic', 'shortName': 'D. Savić', 'position': 'M', 'jerseyNumber': '21', 'userCount': 54, 'gender': 'M', 'id': 980796, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغوليوب سافيتش', 'bn': 'ড্রাগলজুব স্যাভিক', 'hi': 'ड्रैगोलजुब सैविक'}, 'shortNameTranslation': {'ar': 'د. سافيتش', 'bn': 'ডি. স্যাভিক', 'hi': 'डी. सैविक'}}}",True,save,assisted,"{'x': 15.3, 'y': 31.7, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.3, 'z': 1.9}","{'x': 0.90000000000001, 'y': 48.9, 'z': 0}",5347590,68,,4071,"{'start': {'x': 31.7, 'y': 15.3}, 'block': {'x': 48.9, 'y': 0.90000000000001}, 'end': {'x': 45.7, 'y': 0}, 'goal': {'x': 45.7, 'y': 98.1}}",23,1329,1371,shot,
