minute,value
1.0,-8
2.0,-16
3.0,-13
4.0,-12
5.0,-11
6.0,-49
7.0,-33
8.0,-8
9.0,16
10.0,6
11.0,10
12.0,35
13.0,30
14.0,24
15.0,18
16.0,15
17.0,21
18.0,-17
19.0,-4
20.0,5
21.0,5
22.0,21
23.0,48
24.0,8
25.0,9
26.0,40
27.0,30
28.0,58
29.0,32
30.0,24
31.0,-14
32.0,-3
33.0,-6
34.0,4
35.0,10
36.0,22
37.0,47
38.0,75
39.0,19
40.0,9
41.0,-37
42.0,-18
43.0,-9
44.0,5
45.0,13
45.5,-1
46.0,-2
47.0,2
48.0,50
49.0,48
50.0,34
51.0,20
52.0,9
53.0,-11
54.0,-44
55.0,-29
56.0,-23
57.0,-32
58.0,-17
59.0,-2
60.0,1
61.0,12
62.0,22
63.0,54
64.0,38
65.0,24
66.0,32
67.0,-21
68.0,-6
69.0,28
70.0,14
71.0,-27
72.0,-16
73.0,14
74.0,-49
75.0,-32
76.0,-17
77.0,-3
78.0,-3
79.0,3
80.0,3
81.0,-11
82.0,14
83.0,-7
84.0,-18
85.0,-12
86.0,-15
87.0,-4
88.0,35
89.0,20
90.0,7
90.5,78
