player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Demir Skrijelj', 'firstName': '', 'lastName': '', 'slug': 'demir-skrijelj', 'shortName': 'D. Skrijelj', 'position': 'M', 'jerseyNumber': '10', 'userCount': 26, 'gender': 'M', 'id': 804419, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمير سكيريل'}, 'shortNameTranslation': {'ar': 'د. سكيريل'}}}",True,save,regular,"{'x': 11, 'y': 58, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49.3, 'z': 24.2}",0.3158,0.2403,7037970,56,,3347,"{'start': {'x': 58, 'y': 11}, 'end': {'x': 50.7, 'y': 0}, 'goal': {'x': 50.7, 'y': 75.8}}",35,2053,647,shot,,
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",False,miss,regular,"{'x': 29, 'y': 46, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.1, 'z': 58.1}",0.003954,,7037969,55,,3246,"{'start': {'x': 46, 'y': 29}, 'end': {'x': 58.9, 'y': 0}, 'goal': {'x': 58.9, 'y': 41.9}}",36,2154,546,shot,,
"{'name': 'Balša Sekulić', 'slug': 'balsa-sekulic', 'shortName': 'B. Sekulić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 30, 'gender': 'M', 'id': 856483, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا سيكوليتش', 'bn': 'বালসা সেকুলিক', 'hi': 'बाल्सा सेकुलिक'}, 'shortNameTranslation': {'ar': 'ب. سيكوليتش', 'bn': 'বি. সেকুলিক', 'hi': 'बी. सेकुलिक'}}}",True,block,throw-in-set-piece,"{'x': 19, 'y': 53, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.004984,,7037968,53,,3151,"{'start': {'x': 53, 'y': 19}, 'block': {'x': 53, 'y': 19}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",38,2249,451,shot,"{'x': 19, 'y': 53, 'z': 0}",
"{'name': 'Darko Zorić', 'slug': 'darko-zoric', 'shortName': 'D. Zorić', 'position': 'M', 'jerseyNumber': '18', 'userCount': 15, 'gender': 'M', 'id': 154655, 'fieldTranslations': {'nameTranslation': {'ar': 'داركو زوريتش'}, 'shortNameTranslation': {'ar': 'د. زوريتش'}}}",True,save,regular,"{'x': 7, 'y': 58, 'z': 0}",head,low-right,"{'x': 0, 'y': 45.9, 'z': 18}",0.11,0.4603,7037967,49,,2920,"{'start': {'x': 58, 'y': 7}, 'end': {'x': 54.1, 'y': 0}, 'goal': {'x': 54.1, 'y': 82}}",42,2480,220,shot,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 14, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",False,block,regular,"{'x': 9, 'y': 32, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.1177,,7037966,46,,2748,"{'start': {'x': 32, 'y': 9}, 'block': {'x': 32, 'y': 9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",45,2652,48,shot,"{'x': 9, 'y': 32, 'z': 0}",
"{'name': 'Balša Sekulić', 'slug': 'balsa-sekulic', 'shortName': 'B. Sekulić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 30, 'gender': 'M', 'id': 856483, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا سيكوليتش', 'bn': 'বালসা সেকুলিক', 'hi': 'बाल्सा सेकुलिक'}, 'shortNameTranslation': {'ar': 'ب. سيكوليتش', 'bn': 'বি. সেকুলিক', 'hi': 'बी. सेकुलिक'}}}",True,goal,regular,"{'x': 11, 'y': 55, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.7, 'z': 17.5}",0.3473,0.6295,7037965,35,,2083,"{'start': {'x': 55, 'y': 11}, 'end': {'x': 52.3, 'y': 0}, 'goal': {'x': 52.3, 'y': 82.5}}",11,617,2083,shot,,regular
"{'name': 'Abdel Osmanović', 'firstName': '', 'lastName': '', 'slug': 'abdel-osmanovic', 'shortName': 'A. Osmanović', 'position': 'D', 'jerseyNumber': '2', 'userCount': 5, 'gender': 'M', 'id': 1000154, 'fieldTranslations': {'nameTranslation': {'ar': 'عبد الإله أوسمانوفيتش'}, 'shortNameTranslation': {'ar': 'ع. أوسمانوفيتش'}}}",False,miss,regular,"{'x': 25, 'y': 79, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.6, 'z': 22.3}",0.01584,,7037964,30,,1783,"{'start': {'x': 79, 'y': 25}, 'end': {'x': 41.4, 'y': 0}, 'goal': {'x': 41.4, 'y': 77.7}}",16,917,1783,shot,,
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",False,miss,regular,"{'x': 25, 'y': 37, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 40.9, 'z': 5}",0.0038,,7037963,28,,1651,"{'start': {'x': 37, 'y': 25}, 'end': {'x': 59.1, 'y': 0}, 'goal': {'x': 59.1, 'y': 95}}",18,1049,1651,shot,,
"{'name': 'Darko Zorić', 'slug': 'darko-zoric', 'shortName': 'D. Zorić', 'position': 'M', 'jerseyNumber': '18', 'userCount': 15, 'gender': 'M', 'id': 154655, 'fieldTranslations': {'nameTranslation': {'ar': 'داركو زوريتش'}, 'shortNameTranslation': {'ar': 'د. زوريتش'}}}",True,goal,throw-in-set-piece,"{'x': 9, 'y': 51, 'z': 0}",head,high-right,"{'x': 0, 'y': 47.8, 'z': 20.8}",0.06319,0.472,7037962,25,,1477,"{'start': {'x': 51, 'y': 9}, 'end': {'x': 52.2, 'y': 0}, 'goal': {'x': 52.2, 'y': 79.2}}",21,1223,1477,shot,,regular
"{'name': 'Balša Sekulić', 'slug': 'balsa-sekulic', 'shortName': 'B. Sekulić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 30, 'gender': 'M', 'id': 856483, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا سيكوليتش', 'bn': 'বালসা সেকুলিক', 'hi': 'बाल्सा सेकुलिक'}, 'shortNameTranslation': {'ar': 'ب. سيكوليتش', 'bn': 'বি. সেকুলিক', 'hi': 'बी. सेकुलिक'}}}",True,save,regular,"{'x': 6, 'y': 63, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.3, 'z': 1}",0.22,0.7971,7037961,24,,1438,"{'start': {'x': 63, 'y': 6}, 'end': {'x': 46.7, 'y': 0}, 'goal': {'x': 46.7, 'y': 99}}",22,1262,1438,shot,,
"{'name': 'Aldin Adžović', 'firstName': '', 'lastName': '', 'slug': 'aldin-adzovic', 'shortName': 'A. Adžović', 'position': 'M', 'jerseyNumber': '5', 'userCount': 5, 'gender': 'M', 'id': 797928, 'fieldTranslations': {'nameTranslation': {'ar': 'ألديـن أديـزوفيتش', 'bn': 'আলডিন অ্যাডজোভিচ', 'hi': 'एल्डिन अडज़ोविक'}, 'shortNameTranslation': {'ar': 'أ. أديـزوفيتش', 'bn': 'এ. অ্যাডজোভিচ', 'hi': 'ए. अदज़ोविक'}}}",False,miss,regular,"{'x': 32, 'y': 66, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.7, 'z': 57.5}",0.005424,,7037960,17,,1015,"{'start': {'x': 66, 'y': 32}, 'end': {'x': 57.3, 'y': 0}, 'goal': {'x': 57.3, 'y': 42.5}}",29,1685,1015,shot,,
"{'name': 'Darko Zorić', 'slug': 'darko-zoric', 'shortName': 'D. Zorić', 'position': 'M', 'jerseyNumber': '18', 'userCount': 15, 'gender': 'M', 'id': 154655, 'fieldTranslations': {'nameTranslation': {'ar': 'داركو زوريتش'}, 'shortNameTranslation': {'ar': 'د. زوريتش'}}}",True,miss,throw-in-set-piece,"{'x': 13, 'y': 43, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 57.6, 'z': 38.7}",0.08137,,7037959,7,,393,"{'start': {'x': 43, 'y': 13}, 'end': {'x': 42.4, 'y': 0}, 'goal': {'x': 42.4, 'y': 61.3}}",39,2307,393,shot,,
