minute,value
1.0,5
2.0,-5
3.0,-5
4.0,-7
5.0,-15
6.0,-20
7.0,-14
8.0,-11
9.0,-9
10.0,-16
11.0,-60
12.0,-10
13.0,-24
14.0,-26
15.0,-18
16.0,-17
17.0,-22
18.0,-24
19.0,-11
20.0,-11
21.0,-9
22.0,-14
23.0,-17
24.0,-14
25.0,20
26.0,5
27.0,32
28.0,14
29.0,-14
30.0,-2
31.0,15
32.0,3
33.0,-4
34.0,-76
35.0,-60
36.0,-21
37.0,-28
38.0,-20
39.0,-15
40.0,21
41.0,-9
42.0,10
43.0,6
44.0,23
45.0,3
45.5,22
46.0,-8
47.0,-10
48.0,-23
49.0,-47
50.0,-25
51.0,-29
52.0,-51
53.0,-64
54.0,-47
55.0,-25
56.0,-48
57.0,-31
58.0,-16
59.0,-20
60.0,-7
61.0,-4
62.0,9
63.0,7
64.0,5
65.0,23
66.0,3
67.0,-78
68.0,-44
69.0,-49
70.0,-33
71.0,-18
72.0,-7
73.0,-52
74.0,-69
75.0,-43
76.0,-35
77.0,-27
78.0,-35
79.0,-24
80.0,-50
81.0,-39
82.0,-9
83.0,-23
84.0,-23
85.0,-17
86.0,-19
87.0,-20
88.0,-29
89.0,-22
90.0,-21
90.5,-78
