match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,dispossessed,shotOffTarget,interceptionWon,keyPass,blockedScoringAttempt,penaltyConceded,hitWoodwork,penaltyWon,savedShotsFromInsideTheBox,clearanceOffLine
15280991,away,24312,FK Jezero,1391888,Šaban Kolić,saban-kolic,G,1,False,16.0,11.0,7.0,3.0,0.0,10.0,12.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,90.0,21.0,8.0,7.0,0.0,0.0,"{'original': 8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,2,1,1,0,68.75,42.857142857142854,,,0.0,,,,,,,,,4.0,
15280991,away,24312,FK Jezero,1000154,Abdel Osmanović,abdel-osmanovic,D,2,False,32.0,28.0,4.0,2.0,0.0,15.0,18.0,9.0,10.0,0.0,0.0,4.0,4.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,,,,,90.0,51.0,7.3,11.0,0.0,0.0,"{'original': 7.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",18,8,10,1,9,87.5,50.0,,,,,,3.0,,,,,,,1.0
15280991,away,24312,FK Jezero,1393483,Mihailo Ilić,mihailo-ilic,D,4,False,22.0,19.0,7.0,6.0,0.0,14.0,15.0,4.0,5.0,0.0,0.0,2.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,90.0,32.0,7.1,7.0,0.0,0.0,"{'original': 7.1, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,7,4,3,1,86.36363636363636,85.71428571428571,,,,,,2.0,,,,,,,
15280991,away,24312,FK Jezero,1182552,Nemanja Jovičić,nemanja-jovicic,D,27,False,31.0,25.0,6.0,4.0,0.0,17.0,18.0,7.0,11.0,0.0,0.0,6.0,9.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,90.0,37.0,6.9,10.0,0.0,0.0,"{'original': 6.9, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",23,15,8,2,6,80.64516129032258,66.66666666666666,,,,,,1.0,,,,,,,
15280991,away,24312,FK Jezero,812745,Ilija Tučević,ilija-tucevic,D,17,False,46.0,32.0,8.0,4.0,1.0,17.0,21.0,14.0,23.0,4.0,2.0,3.0,2.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,,,,,,90.0,63.0,7.2,18.0,0.0,0.1,"{'original': 7.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",15,5,10,4,6,69.56521739130434,50.0,50.0,,,,,2.0,1.0,,,,,,
15280991,away,6225,FK Jezero,1391890,Uroš Bulatović,uros-bulatovic,M,8,False,45.0,29.0,10.0,3.0,0.0,16.0,23.0,13.0,21.0,0.0,0.0,2.0,1.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,,,,,,78.0,55.0,6.6,19.0,0.01,0.0,"{'original': 6.6, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,3,9,2,7,64.44444444444444,30.0,,,,,1.0,2.0,,,,,,,
15280991,away,24312,FK Jezero,797928,Aldin Adžović,aldin-adzovic,M,5,False,43.0,24.0,6.0,0.0,0.0,12.0,18.0,12.0,22.0,1.0,0.0,2.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,,,,,,90.0,59.0,6.2,25.0,0.0,0.0,"{'original': 6.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,3,8,1,7,55.81395348837209,0.0,0.0,,,2.0,,1.0,,,,,,,
15280991,away,24312,FK Jezero,1063202,Mario Gjolaj,mario-gjolaj,M,14,False,19.0,10.0,3.0,0.0,0.0,5.0,8.0,5.0,11.0,0.0,0.0,1.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,,,,,,90.0,38.0,6.8,12.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",20,3,17,8,9,52.63157894736842,0.0,,,,2.0,,1.0,,,,,1.0,,
15280991,away,24312,FK Jezero,128765,Milivoje Raičević,milivoje-raicevic,M,45,False,23.0,14.0,4.0,2.0,0.0,6.0,10.0,6.0,11.0,0.0,0.0,7.0,5.0,12.0,8.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,14.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,,,,,,90.0,46.0,7.9,18.0,0.11,0.0,"{'original': 7.9, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",20,12,8,3,5,60.86956521739131,50.0,,,,,1.0,5.0,,,,,,,
15280991,away,24312,FK Jezero,1408188,Petar Bogdanović,petar-bogdanovic,M,7,False,23.0,14.0,2.0,0.0,0.0,6.0,10.0,8.0,13.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,78.0,38.0,6.3,10.0,0.04,0.04,"{'original': 6.3, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",17,0,17,4,13,60.86956521739131,0.0,,50.0,,,1.0,,1.0,,,,,,
15280991,away,24312,FK Jezero,905970,Đorđe Maksimović,djordje-maksimovic,F,44,False,17.0,10.0,1.0,0.0,0.0,5.0,9.0,5.0,8.0,2.0,1.0,6.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,87.0,27.0,6.9,12.0,0.76,0.0,"{'original': 6.9, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",14,6,8,1,7,58.82352941176471,0.0,50.0,,,2.0,,1.0,1.0,,,,,,
15280991,away,24312,FK Jezero,1190522,Imran Redžepagić,imran-redzepagic,M,16,True,3.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,12.0,6.0,6.5,2.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,3,2,0,2,33.33333333333333,0.0,,,,,,,,,,,,,
15280991,away,24312,FK Jezero,1035785,Edis Redžepagić,edis-redzepagic,F,9,True,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,,,,,12.0,6.0,6.5,4.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,2,3,0,3,100.0,,,,,,,,,,,,,,
15280991,away,24312,FK Jezero,1185148,Matija Bojović,matija-bojovic,M,29,True,3.0,0.0,1.0,0.0,0.0,,,,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,3.0,6.5,3.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,1,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,
15280991,away,24312,FK Jezero,196634,Ognjen Rolović,ognjen-rolovic,M,19,True,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,4.0,,3.0,0.0,0.0,,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,1,2,0,2,100.0,,,,,1.0,,,,,,,,,
15280991,away,24312,FK Jezero,1035777,Igor Asanović,igor-asanovic,G,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
15280991,away,24312,FK Jezero,1648555,Meldin Kojić,meldin-kojic,D,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
15280991,away,24312,FK Jezero,1149284,Nenad Krivokapić,nenad-krivokapic,M,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
15280991,away,241802,FK Jezero,2055911,Rejhan Redžić,rejhan-redzic,M,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,
