minute,value
1.0,13
2.0,45
3.0,43
4.0,24
5.0,-31
6.0,18
7.0,3
8.0,-2
9.0,-6
10.0,13
11.0,-14
12.0,-28
13.0,-5
14.0,13
15.0,-37
16.0,-9
17.0,7
18.0,12
19.0,21
20.0,27
21.0,43
22.0,20
23.0,14
24.0,1
25.0,44
26.0,26
27.0,28
28.0,23
29.0,21
30.0,-33
31.0,-36
32.0,-7
33.0,-4
34.0,16
35.0,18
36.0,13
37.0,7
38.0,-8
39.0,-4
40.0,-37
41.0,-14
42.0,13
43.0,4
44.0,1
45.0,4
45.5,53
46.0,6
47.0,40
48.0,16
49.0,23
50.0,13
51.0,-22
52.0,37
53.0,21
54.0,39
55.0,32
56.0,26
57.0,-20
58.0,62
59.0,30
60.0,-20
61.0,-2
62.0,50
63.0,26
64.0,12
65.0,-52
66.0,-22
67.0,19
68.0,6
69.0,8
70.0,13
71.0,66
72.0,50
73.0,64
74.0,42
75.0,31
76.0,64
77.0,47
78.0,75
79.0,46
80.0,40
81.0,22
82.0,33
83.0,37
84.0,15
85.0,10
86.0,8
87.0,5
88.0,26
89.0,18
90.0,21
90.5,40
