minute,value
1.0,4
2.0,10
3.0,10
4.0,-45
5.0,-19
6.0,-10
7.0,-41
8.0,-24
9.0,-9
10.0,-5
11.0,14
12.0,7
13.0,21
14.0,12
15.0,-30
16.0,-62
17.0,-33
18.0,31
19.0,43
20.0,51
21.0,71
22.0,41
23.0,3
24.0,15
25.0,7
26.0,3
27.0,2
28.0,-42
29.0,-10
30.0,-18
31.0,36
32.0,6
33.0,-26
34.0,-14
35.0,8
36.0,5
37.0,5
38.0,36
39.0,17
40.0,17
41.0,14
42.0,31
43.0,18
44.0,18
45.0,38
45.5,-23
46.0,-7
47.0,-23
48.0,-14
49.0,-9
50.0,-5
51.0,-27
52.0,-76
53.0,-52
54.0,-37
55.0,-29
56.0,-36
57.0,-4
58.0,4
59.0,40
60.0,21
61.0,14
62.0,29
63.0,17
64.0,15
65.0,1
66.0,-1
67.0,-3
68.0,-3
69.0,-4
70.0,-3
71.0,-21
72.0,-5
73.0,5
74.0,-10
75.0,-16
76.0,-4
77.0,32
78.0,11
79.0,-14
80.0,13
81.0,13
82.0,9
83.0,8
84.0,4
85.0,2
86.0,-1
87.0,4
88.0,6
89.0,16
90.0,16
90.5,-1
