minute,value
1.0,-2
2.0,-36
3.0,-30
4.0,-27
5.0,-25
6.0,-50
7.0,-50
8.0,-61
9.0,-43
10.0,-33
11.0,-30
12.0,-54
13.0,-23
14.0,-8
15.0,-14
16.0,-11
17.0,-12
18.0,-16
19.0,-20
20.0,-21
21.0,-37
22.0,-20
23.0,-15
24.0,-11
25.0,9
26.0,-26
27.0,-16
28.0,-62
29.0,-45
30.0,-38
31.0,-67
32.0,-75
33.0,-44
34.0,-28
35.0,-19
36.0,-10
37.0,-90
38.0,-57
39.0,-32
40.0,-49
41.0,-94
42.0,-53
43.0,-49
44.0,-7
45.0,-4
45.5,-26
46.0,1
47.0,-27
48.0,-48
49.0,-31
50.0,-20
51.0,-14
52.0,-9
53.0,-6
54.0,-6
55.0,-6
56.0,-33
57.0,-66
58.0,-36
59.0,-11
60.0,-6
61.0,-2
62.0,-43
63.0,-24
64.0,-14
65.0,18
66.0,-9
67.0,5
68.0,5
69.0,24
70.0,40
71.0,24
72.0,13
73.0,-9
74.0,-35
75.0,-20
76.0,-23
77.0,22
78.0,7
79.0,16
80.0,-46
81.0,-32
82.0,-31
83.0,-24
84.0,-24
85.0,-31
86.0,-23
87.0,-52
88.0,-20
89.0,14
90.0,44
90.5,2
