minute,value
1.0,-4
2.0,-6
3.0,-8
4.0,17
5.0,4
6.0,-4
7.0,-2
8.0,21
9.0,4
10.0,-13
11.0,-47
12.0,-18
13.0,-15
14.0,55
15.0,25
16.0,27
17.0,13
18.0,10
19.0,-19
20.0,-30
21.0,-49
22.0,-36
23.0,-94
24.0,-31
25.0,-19
26.0,-18
27.0,-23
28.0,-23
29.0,-18
30.0,-13
31.0,-10
32.0,-7
33.0,-35
34.0,-58
35.0,-38
36.0,-31
37.0,-40
38.0,-30
39.0,-34
40.0,-20
41.0,-84
42.0,-49
43.0,-28
44.0,-25
45.0,-23
45.5,-53
46.0,4
47.0,6
48.0,6
49.0,3
50.0,-29
51.0,-4
52.0,21
53.0,-11
54.0,-3
55.0,-3
56.0,-5
57.0,-16
58.0,21
59.0,13
60.0,6
61.0,3
62.0,-7
63.0,-12
64.0,-14
65.0,-16
66.0,-14
67.0,81
68.0,45
69.0,27
70.0,7
71.0,18
72.0,13
73.0,43
74.0,16
75.0,-46
76.0,-31
77.0,-28
78.0,-42
79.0,-34
80.0,-20
81.0,-25
82.0,-3
83.0,-44
84.0,-21
85.0,14
86.0,-13
87.0,-9
88.0,-25
89.0,-24
90.0,-58
90.5,-50
