minute,value
1.0,-15
2.0,-14
3.0,10
4.0,9
5.0,38
6.0,2
7.0,4
8.0,5
9.0,-36
10.0,-42
11.0,-16
12.0,28
13.0,38
14.0,31
15.0,20
16.0,8
17.0,-29
18.0,-17
19.0,-63
20.0,-68
21.0,-32
22.0,27
23.0,-16
24.0,-13
25.0,-7
26.0,-25
27.0,-35
28.0,-32
29.0,-14
30.0,27
31.0,10
32.0,-22
33.0,-28
34.0,-31
35.0,-22
36.0,-17
37.0,-38
38.0,-39
39.0,-42
40.0,-27
41.0,-18
42.0,-26
43.0,-9
44.0,-9
45.0,-17
45.5,0
46.0,3
47.0,19
48.0,14
49.0,10
50.0,46
51.0,37
52.0,19
53.0,-44
54.0,-18
55.0,22
56.0,-6
57.0,-5
58.0,-4
59.0,26
60.0,43
61.0,30
62.0,-20
63.0,14
64.0,51
65.0,35
66.0,93
67.0,62
68.0,52
69.0,33
70.0,28
71.0,16
72.0,5
73.0,-9
74.0,78
75.0,44
76.0,41
77.0,19
78.0,-47
79.0,-45
80.0,-24
81.0,-33
82.0,-20
83.0,-6
84.0,-1
85.0,4
86.0,18
87.0,1
88.0,4
89.0,3
90.0,1
90.5,-19
