player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Uroš Nikolić', 'slug': 'uros-nikolic', 'shortName': 'U. Nikolić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 34, 'gender': 'M', 'id': 194450, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش نيكوليتش'}, 'shortNameTranslation': {'ar': 'أ. نيكوليتش'}}}",False,miss,,assisted,"{'x': 20.6, 'y': 75.2, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 42.9, 'z': 6.9}",5319503,65,,3868,"{'start': {'x': 75.2, 'y': 20.6}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 93.1}}",26,1532,1168,shot,
"{'name': 'Veljko Jocić', 'slug': 'veljko-jocic', 'shortName': 'V. Jocić', 'position': 'M', 'jerseyNumber': '14', 'userCount': 44, 'gender': 'M', 'id': 1424448, 'fieldTranslations': {'nameTranslation': {'ar': 'فيلجكو يوتشيتش'}, 'shortNameTranslation': {'ar': 'ف. يوتشيتش'}}}",True,goal,regular,assisted,"{'x': 12.4, 'y': 46, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.8, 'z': 5.7}",5319494,59,,3529,"{'start': {'x': 46, 'y': 12.4}, 'end': {'x': 46.2, 'y': 0}, 'goal': {'x': 46.2, 'y': 94.3}}",32,1871,829,shot,
"{'name': 'Stefan Tomović', 'firstName': 'Stefan Tomovic', 'slug': 'stefan-tomovic', 'shortName': 'S. Tomović', 'position': 'M', 'jerseyNumber': '70', 'userCount': 86, 'gender': 'M', 'id': 1063371, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان توموفيتش', 'bn': 'স্টেফান তোমোভিচ', 'hi': 'स्टीफ़न टॉमोविक'}, 'shortNameTranslation': {'ar': 'س. توموفيتش', 'bn': 'এস. তোমোভিচ', 'hi': 'एस. टॉमोविक'}}}",True,miss,,free-kick,"{'x': 25.4, 'y': 49.7, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 41.8, 'z': 25}",5319493,58,,3449,"{'start': {'x': 49.7, 'y': 25.4}, 'end': {'x': 58.2, 'y': 0}, 'goal': {'x': 58.2, 'y': 75}}",33,1951,749,shot,
"{'name': 'Njegoš Petrović', 'firstName': '', 'lastName': '', 'slug': 'njegos-petrovic', 'shortName': 'N. Petrović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 331, 'gender': 'M', 'id': 844179, 'fieldTranslations': {'nameTranslation': {'ar': 'نييغوس بيتروفيتش', 'bn': 'এনজেগোস পেট্রোভিচ', 'hi': 'नेजेगोस पेत्रोविच'}, 'shortNameTranslation': {'ar': 'ن. بيتروفيتش', 'bn': 'এন. পেট্রোভিচ', 'hi': 'एन. पेत्रोविच'}}}",False,save,,assisted,"{'x': 25.3, 'y': 38.3, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.7, 'z': 26.6}",5319426,52,,3111,"{'start': {'x': 38.3, 'y': 25.3}, 'block': {'x': 48.9, 'y': 1.5}, 'end': {'x': 52.3, 'y': 0}, 'goal': {'x': 52.3, 'y': 73.4}}",39,2289,411,shot,"{'x': 1.5, 'y': 48.9, 'z': 0}"
"{'name': 'Collins Sichenje', 'firstName': 'Collins Shichenje', 'lastName': '', 'slug': 'collins-sichenje', 'shortName': 'C. Sichenje', 'position': 'D', 'jerseyNumber': '28', 'userCount': 1078, 'gender': 'M', 'id': 1198768, 'fieldTranslations': {'nameTranslation': {'ar': 'كولين سيشينجيه', 'bn': 'কলিন্স সিচেনজে', 'hi': 'कोलिन्स सिचेंजे'}, 'shortNameTranslation': {'ar': 'ك. سيشينجيه', 'bn': 'সি. সিচেনজে', 'hi': 'सी. सिचेंजे'}}}",False,save,,corner,"{'x': 6, 'y': 52.1, 'z': 0}",head,high-centre,"{'x': 0, 'y': 50.8, 'z': 22.2}",5319626,52,,3072,"{'start': {'x': 52.1, 'y': 6}, 'block': {'x': 51.4, 'y': 4.4}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 77.8}}",39,2328,372,shot,"{'x': 4.4, 'y': 51.4, 'z': 0}"
"{'name': 'Kayque', 'firstName': 'Kayque', 'lastName': '', 'slug': 'kayque', 'shortName': 'Kayque', 'position': 'M', 'jerseyNumber': '14', 'userCount': 73, 'gender': 'M', 'id': 1101437, 'fieldTranslations': {'nameTranslation': {'ar': 'كايوكي'}, 'shortNameTranslation': {'ar': 'كايوكي'}}}",True,miss,,assisted,"{'x': 30.9, 'y': 50.6, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 34.5, 'z': 88.9}",5319415,50,,2960,"{'start': {'x': 50.6, 'y': 30.9}, 'end': {'x': 65.5, 'y': 0}, 'goal': {'x': 65.5, 'y': 11.1}}",41,2440,260,shot,
"{'name': 'Kwaku Bonsu Osei Gaucho', 'firstName': '', 'lastName': '', 'slug': 'kwaku-bonsu-osei-gaucho', 'shortName': 'K. B. O. Gaucho', 'position': 'F', 'jerseyNumber': '20', 'userCount': 74, 'gender': 'M', 'id': 1009837, 'fieldTranslations': {'nameTranslation': {'ar': 'كواكو بونسو أوسي غاوتشو'}, 'shortNameTranslation': {'ar': 'ك. غاوتشو'}}}",True,block,,assisted,"{'x': 25.9, 'y': 47.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.6, 'z': 19}",5319246,45,2.0,2808,"{'start': {'x': 47.3, 'y': 25.9}, 'block': {'x': 47.8, 'y': 22.5}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 81}}",1,2592,108,shot,"{'x': 22.5, 'y': 47.8, 'z': 0}"
"{'name': 'Njegoš Petrović', 'firstName': '', 'lastName': '', 'slug': 'njegos-petrovic', 'shortName': 'N. Petrović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 331, 'gender': 'M', 'id': 844179, 'fieldTranslations': {'nameTranslation': {'ar': 'نييغوس بيتروفيتش', 'bn': 'এনজেগোস পেট্রোভিচ', 'hi': 'नेजेगोस पेत्रोविच'}, 'shortNameTranslation': {'ar': 'ن. بيتروفيتش', 'bn': 'এন. পেট্রোভিচ', 'hi': 'एन. पेत्रोविच'}}}",False,goal,penalty,penalty,"{'x': 11.5, 'y': 50, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 5.7}",5319229,45,,2655,"{'start': {'x': 50, 'y': 11.5}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 94.3}}",1,45,2655,shot,
"{'name': 'Yusuf Bamidele', 'slug': 'yusuf-bamidele', 'shortName': 'B. I. Yusuf', 'position': 'F', 'jerseyNumber': '11', 'userCount': 573, 'gender': 'M', 'id': 1020116, 'fieldTranslations': {'nameTranslation': {'ar': 'يوسف باميديل'}, 'shortNameTranslation': {'ar': 'ي. باميديل'}}}",False,save,,assisted,"{'x': 18.4, 'y': 35.6, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49.7, 'z': 22.8}",5319162,40,,2366,"{'start': {'x': 35.6, 'y': 18.4}, 'block': {'x': 47.8, 'y': 1.4}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 77.2}}",6,334,2366,shot,"{'x': 1.4, 'y': 47.8, 'z': 0}"
"{'name': 'Francis Ebuka Nwokeabia', 'slug': 'francis-ebuka-nwokeabia', 'shortName': 'F. E. Nwokeabia', 'position': 'M', 'jerseyNumber': '6', 'userCount': 33, 'gender': 'M', 'id': 1649511, 'fieldTranslations': {'nameTranslation': {'ar': 'فرانسيس إبوك نواكيابيا'}, 'shortNameTranslation': {'ar': 'ف. نواكيابيا'}}}",True,miss,,assisted,"{'x': 25, 'y': 50.5, 'z': 0}",right-foot,right,"{'x': 0, 'y': 31.8, 'z': 31.9}",5319152,38,,2266,"{'start': {'x': 50.5, 'y': 25}, 'end': {'x': 68.2, 'y': 0}, 'goal': {'x': 68.2, 'y': 68.1}}",8,434,2266,shot,
"{'name': 'Yusuf Bamidele', 'slug': 'yusuf-bamidele', 'shortName': 'B. I. Yusuf', 'position': 'F', 'jerseyNumber': '11', 'userCount': 573, 'gender': 'M', 'id': 1020116, 'fieldTranslations': {'nameTranslation': {'ar': 'يوسف باميديل'}, 'shortNameTranslation': {'ar': 'ي. باميديل'}}}",False,miss,,corner,"{'x': 6.8, 'y': 51.7, 'z': 0}",head,high,"{'x': 0, 'y': 47.9, 'z': 83.3}",5319100,31,,1844,"{'start': {'x': 51.7, 'y': 6.8}, 'end': {'x': 52.1, 'y': 0}, 'goal': {'x': 52.1, 'y': 16.7}}",15,856,1844,shot,
"{'name': 'Dragan Kokanović', 'slug': 'dragan-kokanovic', 'shortName': 'D. Kokanović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 54, 'gender': 'M', 'id': 1114797, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان كوكانوفيتش'}, 'shortNameTranslation': {'ar': 'د. كوكانوفيتش'}}}",False,block,,assisted,"{'x': 27.7, 'y': 51.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 19}",5319096,30,,1772,"{'start': {'x': 51.1, 'y': 27.7}, 'block': {'x': 50.7, 'y': 22.3}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 81}}",16,928,1772,shot,"{'x': 22.3, 'y': 50.7, 'z': 0}"
"{'name': 'Vladimir Prijović', 'firstName': '', 'lastName': '', 'slug': 'vladimir-prijovic', 'shortName': 'V. Prijović', 'position': 'D', 'jerseyNumber': '33', 'userCount': 56, 'gender': 'M', 'id': 1029785, 'fieldTranslations': {'nameTranslation': {'ar': 'فلاديمير برييوفيتش'}, 'shortNameTranslation': {'ar': 'ف. برييوفيتش'}}}",True,save,,assisted,"{'x': 10.2, 'y': 34.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 18.4}",5319090,28,,1661,"{'start': {'x': 34.6, 'y': 10.2}, 'block': {'x': 47.1, 'y': 2}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 81.6}}",18,1039,1661,shot,"{'x': 2, 'y': 47.1, 'z': 0}"
"{'name': 'Kwaku Bonsu Osei Gaucho', 'firstName': '', 'lastName': '', 'slug': 'kwaku-bonsu-osei-gaucho', 'shortName': 'K. B. O. Gaucho', 'position': 'F', 'jerseyNumber': '20', 'userCount': 74, 'gender': 'M', 'id': 1009837, 'fieldTranslations': {'nameTranslation': {'ar': 'كواكو بونسو أوسي غاوتشو'}, 'shortNameTranslation': {'ar': 'ك. غاوتشو'}}}",True,save,,regular,"{'x': 18.2, 'y': 31.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 15.2}",5319043,23,,1339,"{'start': {'x': 31.9, 'y': 18.2}, 'block': {'x': 38.6, 'y': 11.4}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 84.8}}",23,1361,1339,shot,"{'x': 11.4, 'y': 38.6, 'z': 0}"
"{'name': 'José Mulato', 'slug': 'jose-mulato', 'shortName': 'J. Mulato', 'position': 'F', 'jerseyNumber': '90', 'userCount': 91, 'gender': 'M', 'id': 1018513, 'fieldTranslations': {'nameTranslation': {'ar': 'خوسيه مولاتو'}, 'shortNameTranslation': {'ar': 'خ. مولاتو'}}}",True,save,,assisted,"{'x': 13, 'y': 33.8, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.5, 'z': 6.3}",5318855,8,,468,"{'start': {'x': 33.8, 'y': 13}, 'block': {'x': 47.3, 'y': 1.6}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 93.7}}",38,2232,468,shot,"{'x': 1.6, 'y': 47.3, 'z': 0}"
"{'name': 'Dragan Kokanović', 'slug': 'dragan-kokanovic', 'shortName': 'D. Kokanović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 54, 'gender': 'M', 'id': 1114797, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان كوكانوفيتش'}, 'shortNameTranslation': {'ar': 'د. كوكانوفيتش'}}}",False,block,,corner,"{'x': 15.4, 'y': 66, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.2, 'z': 19}",5318841,5,,281,"{'start': {'x': 66, 'y': 15.4}, 'block': {'x': 62.5, 'y': 12.4}, 'end': {'x': 47.8, 'y': 0}, 'goal': {'x': 47.8, 'y': 81}}",41,2419,281,shot,"{'x': 12.4, 'y': 62.5, 'z': 0}"
"{'name': 'Njegoš Petrović', 'firstName': '', 'lastName': '', 'slug': 'njegos-petrovic', 'shortName': 'N. Petrović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 331, 'gender': 'M', 'id': 844179, 'fieldTranslations': {'nameTranslation': {'ar': 'نييغوس بيتروفيتش', 'bn': 'এনজেগোস পেট্রোভিচ', 'hi': 'नेजेगोस पेत्रोविच'}, 'shortNameTranslation': {'ar': 'ن. بيتروفيتش', 'bn': 'এন. পেট্রোভিচ', 'hi': 'एन. पेत्रोविच'}}}",False,save,,assisted,"{'x': 24, 'y': 75.2, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 51.6, 'z': 31.6}",5318834,5,,243,"{'start': {'x': 75.2, 'y': 24}, 'block': {'x': 50, 'y': 1.4}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 68.4}}",41,2457,243,shot,"{'x': 1.4, 'y': 50, 'z': 0}"
